"time","x","y","s","a","dis","o","dir","event","nflId","displayName","position","team","frameId","playId","gameId"
"2019-12-29T19:26:51.100",86.21,31.26,2.73,1.57,0.28,100.92,110.53,"field_goal_attempt",44240,"Sam Ficken","K","away",27,2158,2019122901
"2019-12-29T20:06:36.500",91.95,31.24,2.53,1.51,0.25,96.63,131.13,"field_goal_attempt",33469,"Stephen Hauschka","K","home",27,2981,2019122901
"2019-12-29T20:06:37.800",92.73,30.9,0.53,0.96,0.05,104.01,304.2,"field_goal",33469,"Stephen Hauschka","K","home",40,2981,2019122901
"2019-12-29T20:19:56.400",87.21,28.06,2.84,1.88,0.29,86.69,100.23,"extra_point_attempt",44240,"Sam Ficken","K","away",27,3352,2019122901
"2019-12-29T20:19:57.600",88.92,28.18,0.17,1.72,0.02,33.25,359.88,"extra_point",44240,"Sam Ficken","K","away",39,3352,2019122901
"2019-12-29T20:51:38.000",73.13,31.16,2.99,2.59,0.31,106.01,108.64,"field_goal_attempt",44240,"Sam Ficken","K","away",27,4085,2019122901
"2019-12-29T20:51:40.100",75.89,30.51,0.15,0.74,0.01,329.5,239.72,"field_goal",44240,"Sam Ficken","K","away",48,4085,2019122901
"2019-12-29T21:00:05.000",29.64,29.04,2.88,1.39,0.29,310.02,297.86,"field_goal_attempt",33469,"Stephen Hauschka","K","home",26,4339,2019122901
"2019-12-29T21:00:06.500",29.09,29.4,0.8,0.55,0.08,261.2,104.31,"field_goal",33469,"Stephen Hauschka","K","home",41,4339,2019122901
"2019-12-29T18:08:28.400",33.51,25.82,2.53,1.65,0.26,314.31,279.18,"extra_point_attempt",43689,"Wil Lutz","K","away",26,242,2019122902
"2019-12-29T18:08:29.600",32.27,25.52,0.8,0.35,0.08,198.35,191.41,"extra_point",43689,"Wil Lutz","K","away",38,242,2019122902
"2019-12-29T18:36:25.700",33.53,25.92,2.94,1.86,0.29,351.93,285.43,"extra_point_attempt",43689,"Wil Lutz","K","away",26,860,2019122902
"2019-12-29T18:36:26.900",32.34,25.62,0.78,0.38,0.07,269.96,176.82,"extra_point",43689,"Wil Lutz","K","away",38,860,2019122902
"2019-12-29T18:58:23.900",86.42,28.18,2.85,0.9,0.28,139.42,104.51,"extra_point_attempt",43689,"Wil Lutz","K","away",26,1313,2019122902
"2019-12-29T18:58:25.700",88.03,28.69,0.46,0.73,0.05,133.83,348.38,"extra_point",43689,"Wil Lutz","K","away",44,1313,2019122902
"2019-12-29T19:11:57.800",86.27,28.27,3.32,1.36,0.29,109.18,100.59,"extra_point_attempt",43689,"Wil Lutz","K","away",26,1698,2019122902
"2019-12-29T19:11:59.400",87.71,28.48,0.16,1.17,0.01,92.62,225.13,"extra_point",43689,"Wil Lutz","K","away",42,1698,2019122902
"2019-12-29T19:22:32.700",86.38,28.52,3.57,0.62,0.34,124.47,100.81,"extra_point_attempt",43689,"Wil Lutz","K","away",26,1950,2019122902
"2019-12-29T19:22:34.200",88.51,28.4,0.96,0.87,0.1,151.98,85.69,"extra_point",43689,"Wil Lutz","K","away",41,1950,2019122902
"2019-12-29T19:34:40.200",23.63,22.58,3.26,0.51,0.32,322.09,298.87,"field_goal_attempt",48337,"Joey Slye","K","home",27,2286,2019122902
"2019-12-29T19:34:41.200",22.26,23.02,0.28,1.76,0.03,253.37,233.79,"field_goal",48337,"Joey Slye","K","home",37,2286,2019122902
"2019-12-29T20:19:28.400",86.58,28.32,2.74,1.45,0.28,133.18,101.3,"extra_point_attempt",43689,"Wil Lutz","K","away",26,3099,2019122902
"2019-12-29T20:19:30.100",89.02,28.91,1.37,0.76,0.14,120.98,77.06,"extra_point",43689,"Wil Lutz","K","away",43,3099,2019122902
"2019-12-29T20:31:47.100",33.78,25.63,2.93,1.67,0.29,309.1,291.25,"extra_point_attempt",48337,"Joey Slye","K","home",27,3363,2019122902
"2019-12-29T20:31:48.400",32.57,25.79,0.32,0.8,0.03,257.42,122.21,"extra_point",48337,"Joey Slye","K","home",40,3363,2019122902
"2019-12-29T18:05:26.700",85.64,27.54,3.79,1.51,0.36,131.47,108.21,"extra_point_attempt",47953,"Austin Seibert","K","away",26,125,2019122903
"2019-12-29T18:05:28.900",87.96,27.45,0.56,0.69,0.06,179.71,247.63,"extra_point",47953,"Austin Seibert","K","away",48,125,2019122903
"2019-12-29T18:13:57.300",34.07,25.73,3.28,1.33,0.31,297.28,293.41,"extra_point_attempt",38691,"Randy Bullock","K","home",26,321,2019122903
"2019-12-29T18:13:59.900",32.52,25.59,0.51,0.57,0.05,286.73,158.86,"extra_point",38691,"Randy Bullock","K","home",52,321,2019122903
"2019-12-29T18:35:25.100",34.17,25.65,3.09,0.87,0.3,301.09,292.49,"extra_point_attempt",38691,"Randy Bullock","K","home",25,717,2019122903
"2019-12-29T18:56:01.100",85.64,27.83,2.97,1.43,0.28,122.34,112.9,"extra_point_attempt",38691,"Randy Bullock","K","home",25,1251,2019122903
"2019-12-29T18:56:02.900",88.07,27.21,0.17,0.57,0.02,149.6,194.68,"extra_point",38691,"Randy Bullock","K","home",43,1251,2019122903
"2019-12-29T19:04:25.700",43.21,28.94,3.59,1.3,0.34,301.59,285.61,"field_goal_attempt",47953,"Austin Seibert","K","away",26,1446,2019122903
"2019-12-29T19:04:28.500",40.87,29.35,0.33,0.27,0.03,307.48,104.4,"field_goal",47953,"Austin Seibert","K","away",54,1446,2019122903
"2019-12-29T19:22:15.900",34.22,26.09,4.01,1.48,0.38,311.1,289.1,"extra_point_attempt",47953,"Austin Seibert","K","away",26,1778,2019122903
"2019-12-29T19:58:23.000",48.15,29.26,3.17,1.3,0.3,300.39,290.41,"field_goal_attempt",38691,"Randy Bullock","K","home",26,2391,2019122903
"2019-12-29T19:58:26.300",45.87,29.07,1.05,0.61,0.1,262.9,206.04,"field_goal",38691,"Randy Bullock","K","home",59,2391,2019122903
"2019-12-29T20:25:47.700",85.86,27.64,3.21,0.79,0.3,121.62,110.91,"extra_point_attempt",38691,"Randy Bullock","K","home",26,2911,2019122903
"2019-12-29T20:25:49.600",88.07,27.05,0.22,0.12,0.02,154.66,217.07,"extra_point",38691,"Randy Bullock","K","home",45,2911,2019122903
"2019-12-29T20:40:14.900",34.03,26.16,3.75,0.82,0.36,298.36,288.49,"extra_point_attempt",47953,"Austin Seibert","K","away",25,3277,2019122903
"2019-12-29T20:40:17.300",30.78,26.61,0.51,1.51,0.05,0.5,14.69,"extra_point",47953,"Austin Seibert","K","away",49,3277,2019122903
"2019-12-29T20:55:01.400",72.58,24.77,3.14,1.87,0.29,127.11,111.09,"field_goal_attempt",38691,"Randy Bullock","K","home",26,3520,2019122903
"2019-12-29T20:55:04.200",75.23,24.4,0.71,0.82,0.07,128.03,77.35,"field_goal",38691,"Randy Bullock","K","home",54,3520,2019122903
"2019-12-29T21:47:02.200",91.1,27.27,2.92,0.61,0.27,19.89,104.94,"field_goal_attempt",38220,"Kai Forbath","K","home",25,493,2019122904
"2019-12-29T21:47:03.600",92.47,27.17,0.38,1.17,0.05,330.61,220.33,"field_goal",38220,"Kai Forbath","K","home",39,493,2019122904
"2019-12-29T21:59:03.600",72.07,24.87,3.04,1.48,0.31,28.61,102.45,"field_goal_attempt",38220,"Kai Forbath","K","home",25,677,2019122904
"2019-12-29T21:59:06.000",72.93,24.5,0.91,0.25,0.11,2.29,209.85,"field_goal",38220,"Kai Forbath","K","home",49,677,2019122904
"2019-12-29T22:18:04.200",87.88,27.55,2.9,1.52,0.28,136.21,103.31,"field_goal_attempt",40125,"Dustin Hopkins","K","away",23,1198,2019122904
"2019-12-29T22:18:05.600",89.18,27.7,0.18,0.49,0.02,51.69,24.32,"field_goal",40125,"Dustin Hopkins","K","away",37,1198,2019122904
"2019-12-29T22:26:50.000",33.67,22.3,2.99,0.71,0.3,261.95,294.62,"extra_point_attempt",38220,"Kai Forbath","K","home",25,1421,2019122904
"2019-12-29T22:26:51.900",32.23,22.73,0.72,1.5,0.07,345,20.96,"extra_point",38220,"Kai Forbath","K","home",44,1421,2019122904
"2019-12-29T22:45:27.400",33.57,22.33,3.42,1.18,0.36,218.48,291.03,"extra_point_attempt",38220,"Kai Forbath","K","home",26,1876,2019122904
"2019-12-29T22:45:29.000",32.2,22.77,0.5,1.02,0.05,88.85,42.3,"extra_point",38220,"Kai Forbath","K","home",42,1876,2019122904
"2019-12-29T23:02:23.400",85.73,27.97,3.15,0.78,0.32,132.58,105.02,"extra_point_attempt",40125,"Dustin Hopkins","K","away",25,2264,2019122904
"2019-12-29T23:02:24.900",86.96,27.92,0.24,0.21,0.02,70.29,265.91,"extra_point",40125,"Dustin Hopkins","K","away",40,2264,2019122904
"2019-12-29T23:27:19.600",77.01,28.79,3,1.76,0.27,129.23,102.22,"field_goal_attempt",40125,"Dustin Hopkins","K","away",24,2649,2019122904
"2019-12-29T23:27:21.900",77.98,28.57,0.04,0.79,0.01,110.75,189.46,"field_goal",40125,"Dustin Hopkins","K","away",47,2649,2019122904
"2019-12-29T23:35:44.600",33.4,22.43,3.2,0.59,0.33,202.97,293.42,"extra_point_attempt",38220,"Kai Forbath","K","home",26,2859,2019122904
"2019-12-29T23:35:46.200",32.27,23.07,0.45,0.55,0.07,185.77,48.89,"extra_point",38220,"Kai Forbath","K","home",42,2859,2019122904
"2019-12-29T23:42:40.500",91.13,31.12,3.02,1.33,0.3,128.54,111.06,"field_goal_attempt",40125,"Dustin Hopkins","K","away",24,2980,2019122904
"2019-12-29T23:42:41.600",92.42,30.66,0.34,1.09,0.03,52.1,181.92,"field_goal",40125,"Dustin Hopkins","K","away",35,2980,2019122904
"2019-12-29T23:50:24.000",48.17,22.53,2.82,1.75,0.28,214.01,289.16,"field_goal_attempt",38220,"Kai Forbath","K","home",25,3179,2019122904
"2019-12-29T23:50:26.600",47.33,22.53,0.48,0.34,0.07,177.71,1.99,"field_goal",38220,"Kai Forbath","K","home",51,3179,2019122904
"2019-12-30T00:00:13.600",33.57,22.33,3.24,0.86,0.32,274,292.87,"extra_point_attempt",38220,"Kai Forbath","K","home",25,3398,2019122904
"2019-12-30T00:00:15.100",32.03,22.63,0.5,0.58,0.03,146.47,104.69,"extra_point",38220,"Kai Forbath","K","home",40,3398,2019122904
"2019-12-30T00:14:36.300",80.97,31.13,3.4,0.74,0.36,38.93,110.44,"extra_point_attempt",38220,"Kai Forbath","K","home",26,3719,2019122904
"2019-12-30T00:14:38.400",82.27,30.43,0.93,1.38,0.1,114.78,168.61,"extra_point",38220,"Kai Forbath","K","home",47,3719,2019122904
"2019-12-30T00:31:27.500",79.5,30.93,2.95,1.89,0.32,41.35,105.2,"field_goal_attempt",38220,"Kai Forbath","K","home",25,4177,2019122904
"2019-12-30T00:31:29.300",80.3,30.7,0.89,0.94,0.11,95.14,209.82,"field_goal",38220,"Kai Forbath","K","home",43,4177,2019122904
"2019-12-29T18:18:01.900",86.21,31.04,3.19,0.86,0.31,128.62,108.86,"extra_point_attempt",31446,"Matt Prater","K","home",25,529,2019122905
"2019-12-29T18:18:03.800",88.96,30.98,0.51,0.79,0.06,93.58,57,"extra_point",31446,"Matt Prater","K","home",44,529,2019122905
"2019-12-29T19:11:31.900",33.82,22.64,3.2,0.06,0.32,313.62,286.17,"extra_point_attempt",31446,"Matt Prater","K","home",26,1754,2019122905
"2019-12-29T19:11:33.800",31.9,23,0.62,0.67,0.06,252.14,123.1,"extra_point",31446,"Matt Prater","K","home",45,1754,2019122905
"2019-12-29T19:23:44.200",87.09,31.03,3.15,0.87,0.31,125.93,112.63,"field_goal_attempt",32386,"Mason Crosby","K","away",25,2067,2019122905
"2019-12-29T19:23:45.500",89.03,30.77,0.1,1.53,0.02,59.37,359.46,"field_goal",32386,"Mason Crosby","K","away",38,2067,2019122905
"2019-12-29T19:49:34.700",68.03,30.97,3.36,0.62,0.33,122.93,108.32,"field_goal_attempt",32386,"Mason Crosby","K","away",26,2474,2019122905
"2019-12-29T20:10:52.800",85.93,27.63,3.13,0.89,0.3,118.88,108.56,"extra_point_attempt",32386,"Mason Crosby","K","away",25,2970,2019122905
"2019-12-29T20:10:54.400",87.49,27.5,0.5,1.01,0.05,65.92,240.79,"extra_point",32386,"Mason Crosby","K","away",41,2970,2019122905
"2019-12-29T20:57:49.000",34.16,25.96,3.27,1.18,0.32,306.79,284.06,"extra_point_attempt",32386,"Mason Crosby","K","away",25,3994,2019122905
"2019-12-29T20:57:50.800",32.44,26.15,0.75,1.12,0.07,268.33,46.32,"extra_point",32386,"Mason Crosby","K","away",43,3994,2019122905
"2019-12-29T21:22:27.700",34.21,28.86,3.5,1.1,0.34,304.41,281.62,"field_goal_attempt",32386,"Mason Crosby","K","away",26,4718,2019122905
"2019-12-29T21:22:29.400",32.52,28.36,0.61,1.14,0.06,248.91,92.4,"field_goal",32386,"Mason Crosby","K","away",43,4718,2019122905
"2019-12-29T21:36:56.000",86.48,24.68,3.19,1.83,0.32,107.22,97.99,"extra_point_attempt",43846,"Ka'imi Fairbairn","K","home",24,397,2019122906
"2019-12-29T21:36:57.500",87.73,24.77,0.82,0.86,0.08,105.8,262.19,"extra_point",43846,"Ka'imi Fairbairn","K","home",39,397,2019122906
"2019-12-29T21:43:35.400",32.99,27.8,2.64,1.92,0.27,298.83,289.36,"extra_point_attempt",46634,"Greg Joseph","K","away",26,531,2019122906
"2019-12-29T21:43:36.100",31.95,28.02,0.55,2.47,0.06,224.31,252.47,"extra_point",46634,"Greg Joseph","K","away",33,531,2019122906
"2019-12-29T22:09:43.600",86.45,25.93,2.9,2.01,0.29,114.78,108.36,"extra_point_attempt",46634,"Greg Joseph","K","away",25,1108,2019122906
"2019-12-29T22:09:45.400",87.47,26.34,0.82,0.69,0.08,125.54,294.35,"extra_point",46634,"Greg Joseph","K","away",43,1108,2019122906
"2019-12-29T23:04:53.800",86.53,25.97,2.7,2.25,0.28,97.98,109.37,"extra_point_attempt",46634,"Greg Joseph","K","away",26,2228,2019122906
"2019-12-29T23:04:55.300",87.44,26.09,0.53,0.85,0.06,118.5,280.05,"extra_point",46634,"Greg Joseph","K","away",41,2228,2019122906
"2019-12-29T23:21:15.900",33.36,28.97,3.16,1.56,0.32,283.19,279,"extra_point_attempt",43846,"Ka'imi Fairbairn","K","home",24,2655,2019122906
"2019-12-29T23:21:17.200",31.53,28.7,0.2,1.33,0.02,250.35,163.24,"extra_point",43846,"Ka'imi Fairbairn","K","home",37,2655,2019122906
"2019-12-29T23:31:21.400",33.18,27.76,2.73,2.42,0.28,279.62,289.13,"extra_point_attempt",46634,"Greg Joseph","K","away",26,2815,2019122906
"2019-12-29T23:31:22.500",31.98,27.93,0.36,1.67,0.03,224.58,145.21,"extra_point",46634,"Greg Joseph","K","away",37,2815,2019122906
"2019-12-30T00:07:22.200",33.23,27.4,2.66,2.27,0.28,305.53,289.79,"extra_point_attempt",46634,"Greg Joseph","K","away",16,3610,2019122906
"2019-12-30T00:07:23.200",32.06,27.58,0.33,1.61,0.03,257.02,188.01,"extra_point",46634,"Greg Joseph","K","away",26,3610,2019122906
"2019-12-29T21:33:43.700",20.21,22.78,3.07,1.65,0.31,303.31,299.52,"field_goal_attempt",48488,"Chase McLaughlin","K","away",27,323,2019122907
"2019-12-29T21:33:45.300",18.66,23.31,0.37,0.53,0.03,275.9,189.47,"field_goal",48488,"Chase McLaughlin","K","away",43,323,2019122907
"2019-12-29T21:41:31.300",99.59,27.76,3,1.62,0.3,128.35,100.04,"field_goal_attempt",43068,"Josh Lambo","K","home",25,509,2019122907
"2019-12-29T21:41:33.100",100.55,27.74,0.87,0.63,0.08,188.89,228.39,"field_goal",43068,"Josh Lambo","K","home",43,509,2019122907
"2019-12-29T21:59:54.600",33.14,22.97,2.91,1.55,0.3,305.59,292.71,"extra_point_attempt",48488,"Chase McLaughlin","K","away",27,880,2019122907
"2019-12-29T21:59:56.600",30.92,23.63,0.31,0.66,0.03,247.12,331.81,"extra_point",48488,"Chase McLaughlin","K","away",47,880,2019122907
"2019-12-29T22:11:45.800",53.22,22.89,2.73,2.28,0.28,311,286.89,"field_goal_attempt",43068,"Josh Lambo","K","home",27,1120,2019122907
"2019-12-29T22:11:49.100",53.35,17.62,3.95,0.9,0.4,165.1,151.81,"field_goal",43068,"Josh Lambo","K","home",60,1120,2019122907
"2019-12-29T22:27:20.300",33.3,22.85,3.01,1.26,0.3,310.47,289.37,"extra_point_attempt",43068,"Josh Lambo","K","home",26,1444,2019122907
"2019-12-29T22:27:22.500",32.13,22.92,0.79,0.81,0.08,335.79,45.75,"extra_point",43068,"Josh Lambo","K","home",48,1444,2019122907
"2019-12-29T22:35:38.900",86.54,30.99,2.81,1.92,0.29,121.5,113.31,"extra_point_attempt",48488,"Chase McLaughlin","K","away",25,1619,2019122907
"2019-12-29T22:35:41.100",87.92,31.04,0.6,0.69,0.06,149.27,229.21,"extra_point",48488,"Chase McLaughlin","K","away",47,1619,2019122907
"2019-12-29T22:48:59.400",69.37,31.21,3.13,0.84,0.31,128.72,113.66,"field_goal_attempt",48488,"Chase McLaughlin","K","away",27,1856,2019122907
"2019-12-29T22:49:02.000",70.51,30.43,0.63,0.35,0.06,193.7,222.33,"field_goal",48488,"Chase McLaughlin","K","away",53,1856,2019122907
"2019-12-29T22:55:22.500",56.43,22.82,2.92,1.17,0.29,318.62,288.69,"field_goal_attempt",43068,"Josh Lambo","K","home",27,2072,2019122907
"2019-12-29T22:55:26.000",55.36,19.34,4.38,1.02,0.43,225.35,175.87,"field_goal",43068,"Josh Lambo","K","home",62,2072,2019122907
"2019-12-30T00:01:15.900",33.05,22.86,2.7,2.2,0.27,308.98,283.53,"extra_point_attempt",43068,"Josh Lambo","K","home",28,3272,2019122907
"2019-12-30T00:01:17.900",31.9,22.74,0.78,1.66,0.07,318.05,355.4,"extra_point",43068,"Josh Lambo","K","home",48,3272,2019122907
"2019-12-30T00:14:51.400",33.02,22.89,2.79,1.7,0.29,314.49,287.67,"extra_point_attempt",43068,"Josh Lambo","K","home",28,3554,2019122907
"2019-12-30T00:14:53.400",31.4,23.2,1.38,1.07,0.13,308.44,307.42,"extra_point",43068,"Josh Lambo","K","home",48,3554,2019122907
"2019-12-29T18:23:17.100",40.44,28.17,2.74,2.6,0.28,304.64,282.82,"field_goal_attempt",45046,"Harrison Butker","K","home",24,647,2019122908
"2019-12-29T18:23:19.600",41.07,28.84,0.88,0.33,0.09,245.33,75.91,"field_goal",45046,"Harrison Butker","K","home",49,647,2019122908
"2019-12-29T18:41:06.900",33.31,25.51,2.25,2.01,0.23,307.02,283.21,"extra_point_attempt",46342,"Mike Badgley","K","away",26,961,2019122908
"2019-12-29T18:41:08.500",32.6,25.29,0.49,0.67,0.05,285.59,56.09,"extra_point",46342,"Mike Badgley","K","away",42,961,2019122908
"2019-12-29T19:06:27.200",86.67,27.9,2.86,2.13,0.3,118.16,106.51,"extra_point_attempt",45046,"Harrison Butker","K","home",25,1540,2019122908
"2019-12-29T19:06:29.000",86.8,27.65,0.74,0.55,0.08,82.05,259.83,"extra_point",45046,"Harrison Butker","K","home",43,1540,2019122908
"2019-12-29T19:38:22.500",86.59,28.32,2.05,2.16,0.21,122,97.63,"extra_point_attempt",46342,"Mike Badgley","K","away",26,2045,2019122908
"2019-12-29T19:38:24.200",87.3,28.7,0.58,0.62,0.05,82.97,260.89,"extra_point",46342,"Mike Badgley","K","away",43,2045,2019122908
"2019-12-29T19:43:48.500",33.18,26.43,3.05,2.14,0.31,330.2,286.26,"extra_point_attempt",45046,"Harrison Butker","K","home",25,2081,2019122908
"2019-12-29T19:43:50.100",32.49,26.47,0.78,0.13,0.08,257.52,99.32,"extra_point",45046,"Harrison Butker","K","home",41,2081,2019122908
"2019-12-29T19:59:47.800",33.21,26.37,2.69,2.54,0.28,314.89,285.17,"extra_point_attempt",45046,"Harrison Butker","K","home",25,2423,2019122908
"2019-12-29T19:59:49.800",32.91,26.54,0.77,0.34,0.08,263.46,44.26,"extra_point",45046,"Harrison Butker","K","home",45,2423,2019122908
"2019-12-29T20:41:35.600",33.29,25.95,1.95,2.41,0.21,289.96,285.34,"extra_point_attempt",46342,"Mike Badgley","K","away",27,3339,2019122908
"2019-12-29T20:41:37.200",33.24,26.03,0.7,1.12,0.07,303.6,28.79,"extra_point",46342,"Mike Badgley","K","away",43,3339,2019122908
"2019-12-29T20:55:23.600",86.74,27.89,2.72,3.35,0.29,115.01,105.06,"extra_point_attempt",45046,"Harrison Butker","K","home",24,3597,2019122908
"2019-12-29T20:55:25.700",86.5,27.62,0.79,0.35,0.08,92.76,245.84,"extra_point",45046,"Harrison Butker","K","home",45,3597,2019122908
"2019-12-29T18:12:32.200",93.72,30.93,2.57,0.99,0.26,108.61,108.27,"field_goal_attempt",46426,"Eddy Pineiro","K","away",24,349,2019122909
"2019-12-29T18:12:33.500",96.06,30.76,1.5,0.45,0.15,49.9,88.21,"field_goal",46426,"Eddy Pineiro","K","away",37,349,2019122909
"2019-12-29T18:27:06.800",86.51,27.53,2.38,0.67,0.24,120.97,112.45,"field_goal_attempt",46426,"Eddy Pineiro","K","away",22,657,2019122909
"2019-12-29T18:27:08.500",88.72,27.21,0.91,0.47,0.09,43.07,96.37,"field_goal",46426,"Eddy Pineiro","K","away",39,657,2019122909
"2019-12-29T18:41:44.900",82.38,24.71,2.68,0.72,0.27,112.18,104.28,"field_goal_attempt",38134,"Dan Bailey","K","home",24,995,2019122909
"2019-12-29T18:41:46.900",83.45,24.46,0.82,0.64,0.08,146.22,242.98,"field_goal",38134,"Dan Bailey","K","home",44,995,2019122909
"2019-12-29T19:10:04.300",34.49,28.97,2.28,0.92,0.23,283.43,286.29,"field_goal_attempt",46426,"Eddy Pineiro","K","away",23,1489,2019122909
"2019-12-29T19:10:06.000",32.55,29.07,0.52,0.62,0.06,221.49,263.36,"field_goal",46426,"Eddy Pineiro","K","away",40,1489,2019122909
"2019-12-29T19:16:25.100",81.48,24.71,2.61,1.25,0.27,106.37,105.47,"field_goal_attempt",38134,"Dan Bailey","K","home",25,1688,2019122909
"2019-12-29T19:16:27.000",82.19,24.9,0.83,0.93,0.08,138.58,250.76,"field_goal",38134,"Dan Bailey","K","home",44,1688,2019122909
"2019-12-29T19:36:49.800",33.38,26.01,2.35,1.59,0.24,304.28,286.68,"extra_point_attempt",46426,"Eddy Pineiro","K","away",24,1932,2019122909
"2019-12-29T19:36:51.400",31.23,26.17,0.78,1.01,0.08,244.1,274.57,"extra_point",46426,"Eddy Pineiro","K","away",40,1932,2019122909
"2019-12-29T20:05:11.400",33.51,25.48,2.69,1.27,0.28,288.91,288.84,"extra_point_attempt",38134,"Dan Bailey","K","home",24,2542,2019122909
"2019-12-29T20:05:12.600",32.12,25.51,0.48,1.28,0.05,260,165.76,"extra_point",38134,"Dan Bailey","K","home",36,2542,2019122909
"2019-12-29T20:22:23.200",39.65,26.11,2.71,1.18,0.28,294.2,288.39,"field_goal_attempt",38134,"Dan Bailey","K","home",25,2913,2019122909
"2019-12-29T20:22:24.800",38.27,26.16,0.58,0.81,0.05,263.79,103.76,"field_goal",38134,"Dan Bailey","K","home",41,2913,2019122909
"2019-12-29T20:39:11.500",34.44,22.59,2.73,1.02,0.28,289.1,296.54,"field_goal_attempt",38134,"Dan Bailey","K","home",24,3174,2019122909
"2019-12-29T20:39:13.200",33.09,22.86,0.66,1.05,0.06,307.22,92.59,"field_goal",38134,"Dan Bailey","K","home",41,3174,2019122909
"2019-12-29T20:55:04.900",97.46,24.7,2.32,0.38,0.23,105,111.94,"field_goal_attempt",46426,"Eddy Pineiro","K","away",20,3627,2019122909
"2019-12-29T20:55:06.000",98.96,24.65,1.26,0.35,0.12,41.39,71.45,"field_goal",46426,"Eddy Pineiro","K","away",31,3627,2019122909
"2019-12-29T18:23:29.900",27.22,22.56,3.07,1.09,0.29,305.17,290.55,"field_goal_attempt",46298,"Jason Sanders","K","away",26,567,2019122910
"2019-12-29T18:23:30.900",25.69,22.77,0.36,1.81,0.04,253.26,222.08,"field_goal",46298,"Jason Sanders","K","away",36,567,2019122910
"2019-12-29T19:00:36.100",25.34,25.78,2.42,1.43,0.25,289.18,282.01,"field_goal_attempt",32371,"Nick Folk","K","home",25,1411,2019122910
"2019-12-29T19:00:37.000",24.4,25.64,0.35,1.59,0.04,243,177.3,"field_goal",32371,"Nick Folk","K","home",34,1411,2019122910
"2019-12-29T19:12:22.100",33.43,25.72,2.53,1.11,0.25,287.42,285.01,"extra_point_attempt",32371,"Nick Folk","K","home",25,1682,2019122910
"2019-12-29T19:12:23.200",32.45,25.72,0.3,0.79,0.03,262.74,137.96,"extra_point",32371,"Nick Folk","K","home",36,1682,2019122910
"2019-12-29T19:47:44.000",86.77,27.91,3.05,1.63,0.31,112.21,102.39,"extra_point_attempt",46298,"Jason Sanders","K","away",26,2234,2019122910
