"time","x","y","s","a","dis","o","dir","event","nflId","displayName","position","team","frameId","playId","gameId"
"2018-12-30T23:50:27.000",85.67,31,0.53,0.6,0.05,193.48,195.09,"field_goal",46634,"Greg Joseph","K","away",49,3378,2018123000
"2018-12-31T00:04:40.200",23.55,23.4,3.2,2.22,0.32,326.24,300.82,"field_goal_attempt",39470,"Justin Tucker","K","home",25,3732,2018123000
"2018-12-31T00:04:41.800",21.36,23.14,0.89,0.6,0.09,257.47,211.64,"field_goal",39470,"Justin Tucker","K","home",41,3732,2018123000
"2018-12-31T00:16:25.000",86.75,28.37,2.91,1.55,0.29,135.86,108.96,"extra_point_attempt",46634,"Greg Joseph","K","away",25,4006,2018123000
"2018-12-31T00:16:26.900",88,28.37,0.86,0.87,0.08,182.71,226.92,"extra_point",46634,"Greg Joseph","K","away",44,4006,2018123000
"2018-12-30T18:14:50.600",86.73,30.99,2.3,2.74,0.24,122.63,127.05,"extra_point_attempt",33469,"Stephen Hauschka","K","home",28,340,2018123001
"2018-12-30T18:20:45.500",86.06,31.24,3.15,0.68,0.3,148.57,131.1,"extra_point_attempt",33469,"Stephen Hauschka","K","home",26,509,2018123001
"2018-12-30T18:20:49.100",87.1,28.52,0.89,1.46,0.09,126.1,141.98,"extra_point",33469,"Stephen Hauschka","K","home",62,509,2018123001
"2018-12-30T18:42:47.700",42.72,25.23,3.24,0.38,0.32,346.91,309.35,"field_goal_attempt",33469,"Stephen Hauschka","K","home",27,1106,2018123001
"2018-12-30T19:21:16.200",86.54,27.75,3.4,0.99,0.34,118,106.01,"extra_point_attempt",46298,"Jason Sanders","K","away",27,1989,2018123001
"2018-12-30T19:25:42.800",86.44,27.57,3.6,0.74,0.35,120.06,108.14,"extra_point_attempt",46298,"Jason Sanders","K","away",25,2098,2018123001
"2018-12-30T19:55:10.200",33.64,22.42,3.18,0.63,0.32,344.99,310.7,"extra_point_attempt",33469,"Stephen Hauschka","K","home",25,2581,2018123001
"2018-12-30T19:55:13.100",33.22,23.1,0.4,0.79,0.04,338.32,266.29,"extra_point",33469,"Stephen Hauschka","K","home",54,2581,2018123001
"2018-12-30T20:08:31.100",33.62,22.47,3.06,1.16,0.3,325.93,310.69,"extra_point_attempt",33469,"Stephen Hauschka","K","home",27,2837,2018123001
"2018-12-30T20:08:33.600",33.21,23.01,0.31,0.87,0.03,16.17,9.26,"extra_point",33469,"Stephen Hauschka","K","home",52,2837,2018123001
"2018-12-30T20:19:05.600",90.72,31.12,3.2,1.12,0.32,117.15,110.57,"field_goal_attempt",46298,"Jason Sanders","K","away",27,3152,2018123001
"2018-12-30T20:19:08.600",92.68,30.85,0.43,0.64,0.04,153.8,249.86,"field_goal",46298,"Jason Sanders","K","away",57,3152,2018123001
"2018-12-30T20:37:24.900",86.17,31.26,2.77,1.28,0.28,143.54,126.85,"extra_point_attempt",33469,"Stephen Hauschka","K","home",25,3575,2018123001
"2018-12-30T20:37:27.100",86.81,30.31,0.95,0.98,0.09,195.31,178.65,"extra_point",33469,"Stephen Hauschka","K","home",47,3575,2018123001
"2018-12-30T20:46:56.400",85.94,31.53,3.36,0.4,0.33,150.73,129.61,"extra_point_attempt",33469,"Stephen Hauschka","K","home",24,3900,2018123001
"2018-12-30T20:47:00.300",84.96,28.74,1.6,0.48,0.16,190.54,215.95,"extra_point",33469,"Stephen Hauschka","K","home",63,3900,2018123001
"2018-12-30T18:30:10.900",33.22,22.83,3.18,0.63,0.32,320.63,286.96,"extra_point_attempt",31446,"Matt Prater","K","away",26,841,2018123002
"2018-12-30T18:30:12.900",30.99,23.12,0.29,0.76,0.02,307.63,20.31,"extra_point",31446,"Matt Prater","K","away",46,841,2018123002
"2018-12-30T18:48:14.700",86.11,30.99,3.26,0.5,0.33,140.31,107.11,"extra_point_attempt",31446,"Matt Prater","K","away",25,1255,2018123002
"2018-12-30T18:48:16.500",88.72,30.85,0.26,1.09,0.03,96.39,357.64,"extra_point",31446,"Matt Prater","K","away",43,1255,2018123002
"2018-12-30T19:15:30.300",85.95,31,3.28,0.12,0.33,135.37,107.24,"extra_point_attempt",31446,"Matt Prater","K","away",25,1920,2018123002
"2018-12-30T19:15:32.200",88.43,30.5,0.21,1,0.02,157.62,343.47,"extra_point",31446,"Matt Prater","K","away",44,1920,2018123002
"2018-12-30T20:00:56.400",43.54,22.81,3.33,0.15,0.33,318.16,286.31,"field_goal_attempt",31446,"Matt Prater","K","away",25,2802,2018123002
"2018-12-30T20:00:59.500",41.39,23.73,0.87,1.15,0.09,323.36,27.58,"field_goal",31446,"Matt Prater","K","away",56,2802,2018123002
"2018-12-30T20:34:17.200",85.98,31.02,3.22,0.17,0.32,147.91,106.81,"extra_point_attempt",31446,"Matt Prater","K","away",23,3586,2018123002
"2018-12-30T20:34:18.800",88.46,31.19,1.11,0.83,0.11,39.74,10.83,"extra_point",31446,"Matt Prater","K","away",39,3586,2018123002
"2018-12-30T18:16:01.200",94.32,24.66,2.88,1.88,0.28,105.34,97.41,"field_goal_attempt",38220,"Kai Forbath","K","away",25,370,2018123003
"2018-12-30T18:16:03.200",95.4,24.5,0.58,0.67,0.05,110.81,179.37,"field_goal",38220,"Kai Forbath","K","away",45,370,2018123003
"2018-12-30T18:28:57.500",23.33,28.96,2.6,1.88,0.26,285.53,277.67,"field_goal_attempt",43846,"Ka'imi Fairbairn","K","home",26,716,2018123003
"2018-12-30T18:28:58.700",22.16,28.64,0.38,1.27,0.04,274.74,126.45,"field_goal",43846,"Ka'imi Fairbairn","K","home",38,716,2018123003
"2018-12-30T18:44:50.800",86.45,27.53,2.47,1.39,0.25,99.63,104.64,"extra_point_attempt",43846,"Ka'imi Fairbairn","K","home",25,1112,2018123003
"2018-12-30T18:44:52.100",87.81,27.6,0.3,1.29,0.03,68.51,316.74,"extra_point",43846,"Ka'imi Fairbairn","K","home",38,1112,2018123003
"2018-12-30T19:12:45.800",86.54,27.49,2.58,1.19,0.26,120.69,107.03,"extra_point_attempt",43846,"Ka'imi Fairbairn","K","home",25,1810,2018123003
"2018-12-30T19:12:47.300",87.87,27.16,0.39,0.69,0.04,133.35,209.41,"extra_point",43846,"Ka'imi Fairbairn","K","home",40,1810,2018123003
"2018-12-30T20:20:33.500",95.43,30.98,2.94,1.03,0.29,127.45,113.59,"field_goal_attempt",43846,"Ka'imi Fairbairn","K","home",24,3269,2018123003
"2018-12-30T20:20:34.800",96.98,30.7,0.28,0.87,0.03,81.96,340.04,"field_goal",43846,"Ka'imi Fairbairn","K","home",37,3269,2018123003
"2018-12-30T21:30:32.100",87.04,27.49,2.75,2.39,0.28,131.28,102.07,"extra_point_attempt",45046,"Harrison Butker","K","home",27,227,2018123004
"2018-12-30T21:30:33.300",88.14,27.4,0.31,1.09,0.02,94.2,262.78,"extra_point",45046,"Harrison Butker","K","home",39,227,2018123004
"2018-12-30T21:50:54.000",86.9,27.52,2.71,2.81,0.28,124.41,105.01,"extra_point_attempt",45046,"Harrison Butker","K","home",26,725,2018123004
"2018-12-30T21:50:55.200",87.4,27.44,0.95,1.05,0.09,71.87,256.41,"extra_point",45046,"Harrison Butker","K","home",38,725,2018123004
"2018-12-30T22:15:24.800",33.53,26.22,3.53,1.26,0.35,330.38,288.3,"extra_point_attempt",45046,"Harrison Butker","K","home",25,1364,2018123004
"2018-12-30T22:15:25.800",32.12,26.55,0.3,2.13,0.02,246.89,103.13,"extra_point",45046,"Harrison Butker","K","home",35,1364,2018123004
"2018-12-30T23:15:25.400",33.33,26.25,3.26,2.22,0.33,315.04,287.8,"extra_point_attempt",45046,"Harrison Butker","K","home",26,2656,2018123004
"2018-12-30T23:15:26.300",32.23,26.29,0.6,2.35,0.05,255.43,139.91,"extra_point",45046,"Harrison Butker","K","home",35,2656,2018123004
"2018-12-30T23:37:14.800",86.82,27.53,3,2.1,0.31,117.26,107.55,"extra_point_attempt",45046,"Harrison Butker","K","home",25,3152,2018123004
"2018-12-30T23:37:15.900",87.81,27.54,0.62,1.41,0.06,84.45,293.66,"extra_point",45046,"Harrison Butker","K","home",36,3152,2018123004
"2018-12-30T21:35:49.500",33.35,25.6,3.62,0.45,0.36,303.89,281.96,"extra_point_attempt",41688,"Cody Parkey","K","away",26,322,2018123005
"2018-12-30T21:35:53.200",32.97,26.22,0.8,0.6,0.08,313.04,43.23,"extra_point",41688,"Cody Parkey","K","away",63,322,2018123005
"2018-12-30T22:26:44.900",86.49,27.69,3.09,1.36,0.31,115.54,98.01,"extra_point_attempt",41688,"Cody Parkey","K","away",27,1441,2018123005
"2018-12-30T22:46:42.600",45.43,22.71,2.92,1.61,0.3,292.98,293.56,"field_goal_attempt",38134,"Dan Bailey","K","home",26,2028,2018123005
"2018-12-30T23:27:33.600",33.54,22.6,3.15,0.69,0.31,313.95,297.53,"field_goal_attempt",38134,"Dan Bailey","K","home",26,2821,2018123005
"2018-12-30T23:27:33.800",33.03,22.85,2.68,2.01,0.27,295.07,294.76,"extra_point_attempt",38134,"Dan Bailey","K","home",28,2821,2018123005
"2018-12-30T23:27:35.600",32.28,23.05,0.7,0.81,0.07,310.4,55.1,"extra_point",38134,"Dan Bailey","K","home",46,2821,2018123005
"2018-12-31T00:03:31.300",42.04,28.96,2.94,1.74,0.29,270.02,269.05,"field_goal_attempt",41688,"Cody Parkey","K","away",26,3544,2018123005
"2018-12-31T00:03:34.600",41.72,29.6,0.73,1.11,0.07,306,85.94,"field_goal",41688,"Cody Parkey","K","away",59,3544,2018123005
"2018-12-30T18:21:28.500",86.45,27.26,3.64,1.01,0.36,142.97,104.82,"extra_point_attempt",30932,"Stephen Gostkowski","K","home",27,552,2018123006
"2018-12-30T18:21:30.400",89.63,26.91,0.85,0.63,0.09,59.03,73.51,"extra_point",30932,"Stephen Gostkowski","K","home",46,552,2018123006
"2018-12-30T18:31:46.700",40.08,28.02,2.53,2.22,0.26,274.12,274.52,"field_goal_attempt",41175,"Jason Myers","K","away",27,810,2018123006
"2018-12-30T18:31:49.500",39.07,28.86,1.01,1.42,0.1,300.89,292.24,"field_goal",41175,"Jason Myers","K","away",55,810,2018123006
"2018-12-30T18:45:14.700",33.51,25.66,3.69,0.26,0.36,279.81,287.62,"extra_point_attempt",30932,"Stephen Gostkowski","K","home",25,1071,2018123006
"2018-12-30T18:45:16.800",29.16,26.66,0.93,1.32,0.1,257.64,265.34,"extra_point",30932,"Stephen Gostkowski","K","home",46,1071,2018123006
"2018-12-30T18:55:48.400",33.5,25.81,3.66,0.28,0.36,290.89,288.51,"extra_point_attempt",30932,"Stephen Gostkowski","K","home",23,1329,2018123006
"2018-12-30T18:55:51.000",29.3,26.58,0.32,0.96,0.03,314.17,250.01,"extra_point",30932,"Stephen Gostkowski","K","home",49,1329,2018123006
"2018-12-30T19:51:15.000",86.12,27.59,3.54,0.24,0.35,133.31,104.98,"extra_point_attempt",30932,"Stephen Gostkowski","K","home",25,2296,2018123006
"2018-12-30T19:51:17.300",89.49,27.02,0.24,0.47,0.03,154.43,134.6,"extra_point",30932,"Stephen Gostkowski","K","home",48,2296,2018123006
"2018-12-30T20:28:21.200",37.62,22.99,2.92,2.15,0.3,276.57,285.95,"field_goal_attempt",30932,"Stephen Gostkowski","K","home",25,3142,2018123006
"2018-12-30T20:28:23.400",34.35,23.13,0.45,0.99,0.05,248.73,269.72,"field_goal",30932,"Stephen Gostkowski","K","home",47,3142,2018123006
"2018-12-30T20:46:17.600",33.75,25.81,3.73,0.83,0.36,271.83,289.3,"extra_point_attempt",30932,"Stephen Gostkowski","K","home",21,3584,2018123006
"2018-12-30T20:46:20.100",29.76,26.47,0.16,1.08,0.01,336.97,127.48,"extra_point",30932,"Stephen Gostkowski","K","home",46,3584,2018123006
"2018-12-30T18:18:06.300",33.66,28.99,3,0.78,0.29,281.62,279.18,"extra_point_attempt",41736,"Chandler Catanzaro","K","away",25,397,2018123007
"2018-12-30T18:18:08.200",32.38,29.23,0.74,0.42,0.07,287.43,29.48,"extra_point",41736,"Chandler Catanzaro","K","away",44,397,2018123007
"2018-12-30T18:39:01.800",33.88,29,2.97,1.1,0.3,279.76,279.2,"extra_point_attempt",41736,"Chandler Catanzaro","K","away",24,911,2018123007
"2018-12-30T19:12:46.600",86.11,24.71,3.05,0.86,0.31,108.94,99.89,"extra_point_attempt",41736,"Chandler Catanzaro","K","away",24,1761,2018123007
"2018-12-30T19:12:48.400",87.5,24.65,0.71,0.81,0.07,96.58,247.39,"extra_point",41736,"Chandler Catanzaro","K","away",42,1761,2018123007
"2018-12-30T19:29:01.900",97.43,24.63,2.85,2.15,0.3,90.68,94.8,"field_goal_attempt",41736,"Chandler Catanzaro","K","away",25,2124,2018123007
"2018-12-30T19:29:03.600",98.37,24.96,0.66,0.92,0.06,90.61,250.36,"field_goal",41736,"Chandler Catanzaro","K","away",42,2124,2018123007
"2018-12-30T20:13:41.700",33.81,29.01,3.16,0.87,0.31,289.93,279.52,"extra_point_attempt",41736,"Chandler Catanzaro","K","away",25,2782,2018123007
"2018-12-30T20:13:43.400",31.92,29.06,0.42,0.62,0.04,298.38,75.94,"extra_point",41736,"Chandler Catanzaro","K","away",42,2782,2018123007
"2018-12-30T20:26:38.500",33.84,26.1,3.58,0.86,0.35,299.55,289.3,"extra_point_attempt",43689,"Wil Lutz","K","home",25,3148,2018123007
"2018-12-30T20:26:40.400",31.19,25.86,0.72,1.34,0.07,320.36,288.02,"extra_point",43689,"Wil Lutz","K","home",44,3148,2018123007
"2018-12-30T20:38:25.000",68.36,30.91,3.17,1.13,0.32,128.75,103.16,"field_goal_attempt",41736,"Chandler Catanzaro","K","away",25,3437,2018123007
"2018-12-30T20:38:27.800",69.39,30.29,0.35,1.45,0.03,112.97,38.29,"field_goal",41736,"Chandler Catanzaro","K","away",53,3437,2018123007
"2018-12-30T20:52:40.000",33.9,25.83,3.64,0.79,0.36,323.91,288.57,"extra_point_attempt",43689,"Wil Lutz","K","home",24,3763,2018123007
"2018-12-30T20:52:41.900",31.73,25.68,0.3,0.79,0.03,286.03,283.83,"extra_point",43689,"Wil Lutz","K","home",43,3763,2018123007
"2018-12-30T18:29:16.400",85.15,30.95,3.1,1.27,0.31,117.89,111.39,"field_goal_attempt",40775,"Brett Maher","K","away",25,799,2018123008
"2018-12-30T18:49:21.300",33.56,22.51,3.33,1.02,0.33,289.44,289.72,"extra_point_attempt",40775,"Brett Maher","K","away",25,1417,2018123008
"2018-12-30T18:49:23.200",31.72,22.8,0.35,0.63,0.03,311.68,72.98,"extra_point",40775,"Brett Maher","K","away",44,1417,2018123008
"2018-12-30T19:08:45.200",33.59,22.49,3.38,0.89,0.34,308.83,291.15,"extra_point_attempt",40775,"Brett Maher","K","away",15,1832,2018123008
"2018-12-30T19:08:47.000",31.86,22.7,0.23,0.75,0.02,299.14,74.61,"extra_point",40775,"Brett Maher","K","away",33,1832,2018123008
"2018-12-30T19:19:18.500",86.08,31.21,3.76,1.51,0.37,143.97,109.6,"extra_point_attempt",43937,"Aldrick Rosas","K","home",28,2164,2018123008
"2018-12-30T19:19:20.800",88.22,31.7,0.33,0.68,0.03,128.18,247.5,"extra_point",43937,"Aldrick Rosas","K","home",51,2164,2018123008
"2018-12-30T19:46:49.100",70.9,31.2,3.64,1.11,0.35,132.81,116.38,"field_goal_attempt",43937,"Aldrick Rosas","K","home",25,2547,2018123008
"2018-12-30T19:46:52.200",73.25,30.29,0.79,0.08,0.08,196,184.44,"field_goal",43937,"Aldrick Rosas","K","home",56,2547,2018123008
"2018-12-30T19:55:54.300",33.47,22.6,2.96,1.39,0.28,281.64,288.77,"extra_point_attempt",40775,"Brett Maher","K","away",25,2781,2018123008
"2018-12-30T19:55:56.000",32.08,22.49,0.23,0.99,0.02,311.01,65.09,"extra_point",40775,"Brett Maher","K","away",42,2781,2018123008
"2018-12-30T20:22:01.200",33.62,22.31,3.63,1.21,0.36,300.91,292.9,"extra_point_attempt",43937,"Aldrick Rosas","K","home",17,3376,2018123008
"2018-12-30T20:22:03.300",31.92,23.3,0.18,0.44,0.02,191.32,72.3,"extra_point",43937,"Aldrick Rosas","K","home",38,3376,2018123008
"2018-12-30T20:29:57.300",86.37,30.89,3.15,1.87,0.32,113.49,108.89,"extra_point_attempt",40775,"Brett Maher","K","away",17,3561,2018123008
"2018-12-30T20:29:59.100",87.86,30.77,0.54,0.27,0.05,94.83,316.23,"extra_point",40775,"Brett Maher","K","away",35,3561,2018123008
"2018-12-30T20:44:14.100",33.6,22.36,3.37,1.47,0.34,308.44,293.01,"extra_point_attempt",43937,"Aldrick Rosas","K","home",25,3906,2018123008
"2018-12-30T20:44:16.400",30.32,21.29,0.53,1.04,0.06,281.14,189.97,"extra_point",43937,"Aldrick Rosas","K","home",48,3906,2018123008
"2018-12-30T20:53:23.700",38.68,27.05,3.51,1.36,0.34,299.48,285.78,"field_goal_attempt",43937,"Aldrick Rosas","K","home",25,4182,2018123008
"2018-12-30T20:53:25.800",36.64,26.62,0.27,0.15,0.03,135.91,156.87,"field_goal",43937,"Aldrick Rosas","K","home",46,4182,2018123008
"2018-12-30T22:08:32.300",86.87,27.28,2.96,1.96,0.31,107.28,109.84,"extra_point_attempt",38691,"Randy Bullock","K","away",24,977,2018123009
"2018-12-30T22:08:33.500",88.21,27.07,0.15,1.19,0.01,121.59,299.73,"extra_point",38691,"Randy Bullock","K","away",36,977,2018123009
"2018-12-30T22:29:15.500",70.76,24.68,2.59,1.48,0.27,124.16,105.82,"field_goal_attempt",38691,"Randy Bullock","K","away",24,1502,2018123009
"2018-12-30T22:29:17.700",72.31,24.69,0.48,0.35,0.05,138.23,321.07,"field_goal",38691,"Randy Bullock","K","away",46,1502,2018123009
"2018-12-30T22:43:03.000",39.32,22.73,2.26,3.59,0.24,306.44,286.21,"field_goal_attempt",46663,"Matt McCrane","K","home",25,1814,2018123009
"2018-12-30T22:43:04.300",38.09,22.35,0.36,1.12,0.04,218.74,175.47,"field_goal",46663,"Matt McCrane","K","home",38,1814,2018123009
"2018-12-30T23:30:50.400",33.5,22.62,2.61,2.06,0.27,314.75,289.28,"extra_point_attempt",46663,"Matt McCrane","K","home",25,2582,2018123009
"2018-12-30T23:30:51.800",31.91,22.74,0.21,1.14,0.02,222.28,205.73,"extra_point",46663,"Matt McCrane","K","home",39,2582,2018123009
"2018-12-30T23:55:34.300",72.82,30.96,2.84,2.57,0.3,125.67,112.26,"field_goal_attempt",46663,"Matt McCrane","K","home",26,3222,2018123009
"2018-12-30T23:55:37.000",73.4,30.4,0.2,0.7,0.02,155.47,234.22,"field_goal",46663,"Matt McCrane","K","home",53,3222,2018123009
"2018-12-31T00:03:26.900",32.58,29.02,2.69,1.41,0.28,282.23,285.83,"field_goal_attempt",38691,"Randy Bullock","K","away",25,3383,2018123009
"2018-12-31T00:03:28.500",31.13,29.23,0.29,0.7,0.03,320.21,357.74,"field_goal",38691,"Randy Bullock","K","away",41,3383,2018123009
"2018-12-31T00:19:08.400",84.78,30.97,2.7,2.33,0.27,142.97,109.96,"field_goal_attempt",46663,"Matt McCrane","K","home",26,3746,2018123009
"2018-12-31T00:19:10.000",86.13,30.86,0.39,0.81,0.03,108.53,264.33,"field_goal",46663,"Matt McCrane","K","home",42,3746,2018123009
"2018-12-30T18:25:56.300",33.66,28.68,2.86,0.62,0.28,301.14,278.98,"extra_point_attempt",41991,"Cairo Santos","K","home",25,709,2018123010
"2018-12-30T18:25:57.700",31.49,27.55,0.95,1.4,0.1,214.98,197.36,"extra_point",41991,"Cairo Santos","K","home",39,709,2018123010
"2018-12-30T18:52:42.300",83.26,24.7,3.25,0.67,0.31,167.63,100.43,"field_goal_attempt",41991,"Cairo Santos","K","home",26,1304,2018123010
"2018-12-30T18:52:43.900",84.66,25.78,0.7,1.91,0.06,147.24,266.57,"field_goal",41991,"Cairo Santos","K","home",42,1304,2018123010
"2018-12-30T19:16:20.800",86.03,24.72,3.18,0.6,0.31,96.97,99.34,"extra_point_attempt",41991,"Cairo Santos","K","home",26,1887,2018123010
"2018-12-30T19:16:21.800",87.8,25.11,0.64,2.16,0.07,93.22,36.08,"extra_point",41991,"Cairo Santos","K","home",36,1887,2018123010
"2018-12-30T19:22:51.900",33.64,26.11,2.77,1.58,0.25,299.64,285.82,"extra_point_attempt",27091,"Matt Bryant","K","away",27,2090,2018123010
"2018-12-30T19:22:53.100",32.74,25.62,0.65,1.29,0.06,250.22,134.48,"extra_point",27091,"Matt Bryant","K","away",39,2090,2018123010
"2018-12-30T19:52:41.700",85.8,27.06,2.47,1.76,0.24,140.55,104.56,"extra_point_attempt",27091,"Matt Bryant","K","away",27,2590,2018123010
"2018-12-30T19:52:42.600",86.63,27.08,0.29,1.75,0.02,98.45,312.81,"extra_point",27091,"Matt Bryant","K","away",36,2590,2018123010
"2018-12-30T20:00:52.200",45.27,22.9,3.06,0.17,0.29,268.89,288.38,"field_goal_attempt",41991,"Cairo Santos","K","home",26,2740,2018123010
"2018-12-30T20:00:54.800",44.41,22.87,1.08,1.12,0.11,138,346.07,"field_goal",41991,"Cairo Santos","K","home",52,2740,2018123010
"2018-12-30T20:12:03.900",70.22,30.93,2.39,1.98,0.24,138.14,108.58,"field_goal_attempt",27091,"Matt Bryant","K","away",27,3041,2018123010
"2018-12-30T20:12:05.900",70.8,31.26,0.53,0.74,0.05,77.2,166.25,"field_goal",27091,"Matt Bryant","K","away",47,3041,2018123010
"2018-12-30T20:21:32.500",86.05,27.07,2.54,2.06,0.24,139.57,103.98,"extra_point_attempt",27091,"Matt Bryant","K","away",27,3231,2018123010
"2018-12-30T20:21:34.100",86.51,27.26,0.23,1,0.03,96.4,201.36,"extra_point",27091,"Matt Bryant","K","away",43,3231,2018123010
"2018-12-30T20:34:01.200",33.66,26.45,2.59,1.84,0.26,292.42,277.43,"extra_point_attempt",27091,"Matt Bryant","K","away",26,3532,2018123010
"2018-12-30T20:34:02.400",33.11,26.25,0.6,0.75,0.05,253.38,92.32,"extra_point",27091,"Matt Bryant","K","away",38,3532,2018123010
"2018-12-30T21:10:01.400",37.31,22.44,2.46,2.08,0.25,322.24,287.7,"field_goal_attempt",27091,"Matt Bryant","K","away",27,4370,2018123010
"2018-12-30T21:10:02.900",37.22,22.04,0.68,0.9,0.07,280.75,106.12,"field_goal",27091,"Matt Bryant","K","away",42,4370,2018123010
"2018-12-31T01:35:28.700",87.45,27.57,1.89,2.74,0.19,120.84,95.09,"extra_point_attempt",21213,"Adam Vinatieri","K","away",26,482,2018123011
"2018-12-31T01:35:30.300",87.72,28,0.47,0.95,0.04,100.81,226.07,"extra_point",21213,"Adam Vinatieri","K","away",42,482,2018123011
"2018-12-31T02:01:07.700",33.2,25.7,2.64,2.4,0.25,317.08,283.58,"extra_point_attempt",21213,"Adam Vinatieri","K","away",25,1109,2018123011
"2018-12-31T02:01:09.300",32.08,25.73,0.54,0.72,0.05,279.72,7.59,"extra_point",21213,"Adam Vinatieri","K","away",41,1109,2018123011
"2018-12-31T02:17:30.200",87.2,27.8,1.91,2.77,0.2,85.91,103.75,"extra_point_attempt",34707,"Ryan Succop","K","home",27,1335,2018123011
"2018-12-31T02:17:31.700",87.61,28.33,0.69,1.1,0.07,73.19,260.12,"extra_point",34707,"Ryan Succop","K","home",42,1335,2018123011
"2018-12-31T02:46:47.900",82.15,24.47,1.94,2.95,0.21,80,106.53,"field_goal_attempt",34707,"Ryan Succop","K","home",27,2135,2018123011
"2018-12-31T02:46:49.700",82.57,25.07,0.73,1.03,0.07,88.45,286.29,"field_goal",34707,"Ryan Succop","K","home",45,2135,2018123011
"2018-12-31T03:10:21.200",32.89,25.77,1.91,3.01,0.21,276.89,275.41,"extra_point_attempt",21213,"Adam Vinatieri","K","away",26,2474,2018123011
"2018-12-31T03:10:22.600",32.22,25.35,0.56,1.71,0.05,318.12,36.91,"extra_point",21213,"Adam Vinatieri","K","away",40,2474,2018123011
"2018-12-31T03:39:47.200",87.27,27.74,1.65,3.32,0.18,95.28,103.53,"extra_point_attempt",34707,"Ryan Succop","K","home",28,3148,2018123011
"2018-12-31T03:39:48.700",87.58,28.16,0.71,1.08,0.07,83.6,275.5,"extra_point",34707,"Ryan Succop","K","home",43,3148,2018123011
"2018-12-31T04:03:43.400",95.27,30.57,1.88,2.54,0.2,118.12,105.15,"field_goal_attempt",21213,"Adam Vinatieri","K","away",25,3828,2018123011
"2018-12-31T04:03:44.700",95.92,30.71,0.13,0.4,0.01,94.17,73.5,"field_goal",21213,"Adam Vinatieri","K","away",38,3828,2018123011
"2018-12-31T04:19:00.700",87.55,27.63,1.87,2.87,0.2,101.19,91.84,"extra_point_attempt",21213,"Adam Vinatieri","K","away",27,4134,2018123011
"2018-12-30T21:57:40.900",86.35,24.72,3.59,1.23,0.35,112.46,98.1,"field_goal_attempt",44966,"Jake Elliott","K","away",26,909,2018123012
"2018-12-30T21:57:42.400",88.59,24.81,0.12,1,0.01,61.68,304.67,"field_goal",44966,"Jake Elliott","K","away",41,909,2018123012
"2018-12-30T22:30:48.700",34.17,25.4,3.64,1.24,0.35,296.14,284.95,"extra_point_attempt",44966,"Jake Elliott","K","away",25,1659,2018123012
"2018-12-30T22:30:50.700",31.36,25.25,0.31,0.81,0.03,303.68,131.26,"extra_point",44966,"Jake Elliott","K","away",45,1659,2018123012
