"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","specialTeamsPlayType","specialTeamsResult","yardlineNumber","kickLength","year"
"2019-10-07T03:22:59.400",-1.42,26.86,15.47,9.66,1.6,"None",21213,"Adam Vinatieri",39,4224,2019100612,59,51.08,75,0,3.36,290,30.2092,"Clear","Field Goal","Kick Attempt Good",12,29,2019
"2019-10-27T18:21:30.500",0.17,25.57,10.42,4.75,0,"None",21213,"Adam Vinatieri",57,1938,2019102710,55.04,43.88,66,0,11.43,250,29.9788,"Clear","Field Goal","Kick Attempt Good",37,55,2019
"2019-10-27T18:56:30.600",-0.62,27.32,12.28,5.09,1.25,"None",21213,"Adam Vinatieri",50,2565,2019102710,55.04,43.88,66,0,11.43,250,29.9788,"Clear","Field Goal","Kick Attempt Good",27,45,2019
"2019-10-27T20:11:36.600",120.47,25.57,11.91,4.3,1.24,"None",21213,"Adam Vinatieri",52,4343,2019102710,55.04,43.88,66,0,11.43,250,29.9788,"Clear","Field Goal","Kick Attempt Good",33,51,2019
"2019-11-03T18:13:11.100",-0.08,26.32,19.81,7.94,2,"field_goal",21213,"Adam Vinatieri",36,378,2019110306,44.06,23,43,0,11.43,270,30.2594,"Clear","Field Goal","Kick Attempt Good",7,25,2019
"2019-11-03T21:03:53.400",120.51,37.07,13.92,9.25,1.57,"None",21213,"Adam Vinatieri",46,4126,2019110306,44.06,23,43,0,11.43,270,30.2594,"Clear","Field Goal","Kick Attempt No Good",25,43,2019
"2019-11-10T22:59:20.700",121.28,26.04,21.53,14.39,1.63,"None",21213,"Adam Vinatieri",36,2539,2019111008,62.6,39.2,42,NA,11.81,230,29.936,NA,"Field Goal","Kick Attempt Good",7,25,2019
"2019-11-10T23:20:36.100",120.03,30.56,17.07,8.53,1.78,"None",21213,"Adam Vinatieri",42,3001,2019111008,62.6,39.2,42,NA,11.81,230,29.936,NA,"Field Goal","Kick Attempt Good",21,39,2019
"2019-11-17T18:51:27.400",120.86,25.43,13.78,8.58,1.46,"None",21213,"Adam Vinatieri",44,1195,2019111703,41,28.94,62,0,0,NA,30.0645,"Clear","Field Goal","Kick Attempt Good",16,34,2019
"2019-11-22T02:43:52.600",120.11,26.16,16.68,7.95,1.78,"None",21213,"Adam Vinatieri",40,2005,2019112100,70.88,68.36,92,0,5.84,140,29.967,"Clear","Field Goal","Kick Attempt Good",18,36,2019
"2019-12-01T18:35:36.400",0,30.91,12.85,4.96,1.31,"None",21213,"Adam Vinatieri",54,781,2019120103,37.04,30.74,78,0,16.09,250,29.4709,"Clear","Field Goal","Kick Attempt No Good",37,55,2019
"2019-12-01T18:42:15.100",23.34,24.58,6.32,1.82,0.65,"None",21213,"Adam Vinatieri",52,906,2019120103,37.04,30.74,78,0,16.09,250,29.4709,"Clear","Field Goal","Blocked Kick Attempt",35,53,2019
"2019-12-01T18:59:52.500",120.97,26.95,22.81,4.1,2.01,"None",21213,"Adam Vinatieri",40,1349,2019120103,37.04,30.74,78,0,16.09,250,29.4709,"Clear","Field Goal","Kick Attempt Good",10,28,2019
"2018-12-09T19:30:18.800",-0.35,27.94,16.11,13.45,2.04,"None",43937,"Aldrick Rosas",36,2289,2018120908,31.82,19.94,61,0,9.2,30,30.3804,"Clear","Field Goal","Kick Attempt Good",5,23,2018
"2018-12-23T19:13:33.100",-0.68,28.02,11.06,7.59,1.41,"field_goal",43937,"Aldrick Rosas",43,1879,2018122300,33.08,28.22,82,0,11.43,330,30.1353,"Clear","Field Goal","Kick Attempt Good",22,40,2018
"2018-12-23T20:27:42.400",-1.33,27.72,21.5,11.93,2.44,"field_goal",43937,"Aldrick Rosas",35,3397,2018122300,33.08,28.22,82,0,11.43,330,30.1353,"Clear","Field Goal","Kick Attempt Good",9,27,2018
"2018-12-30T19:46:51.900",120.65,24.29,9.82,5.42,1.1,"None",43937,"Aldrick Rosas",53,2547,2018123008,35.06,26.96,72,0,0,NA,30.2003,"Clear","Field Goal","Kick Attempt Good",30,48,2018
"2018-12-30T20:53:26.000",-0.59,28.25,10.85,1.81,0.76,"None",43937,"Aldrick Rosas",48,4182,2018123008,35.06,26.96,72,0,0,NA,30.2003,"Clear","Field Goal","Kick Attempt Good",20,38,2018
"2019-09-08T22:11:58.000",120.06,26.84,18.11,8.07,2.04,"None",43937,"Aldrick Rosas",39,2458,2019090810,98.6,56.66,25,0,9.2,160,29.8962,"Clear","Field Goal","Kick Attempt Good",10,28,2019
"2019-09-22T20:24:14.400",-0.42,28.25,5.72,14.42,0.65,"field_goal",43937,"Aldrick Rosas",42,571,2019092209,89.96,63.14,41,0,12.74,110,30.032,"Clear","Field Goal","Kick Attempt Good",18,36,2019
"2019-09-29T18:25:25.200",-0.96,23.47,16.84,8.37,1.74,"None",43937,"Aldrick Rosas",38,2128,2019092907,78.08,55.04,45,0,9.2,40,30.2417,"Clear","Field Goal","Kick Attempt Good",12,30,2019
"2019-10-06T18:55:36.400",120.28,29.85,17.53,9.14,1.81,"None",43937,"Aldrick Rosas",38,2683,2019100604,66.92,57.2,71,0,12.74,180,30.2948,"Clear","Field Goal","Kick Attempt Good",14,32,2019
"2019-10-20T19:19:06.100",-0.49,31.77,7.65,10.73,0.83,"field_goal_missed",43937,"Aldrick Rosas",48,3093,2019102006,55.94,48.2,75,0,4.72,340,30.0349,"Clear","Field Goal","Kick Attempt No Good",19,37,2019
"2019-11-05T02:19:40.100",119.93,29.34,18.58,11.39,1.92,"None",43937,"Aldrick Rosas",36,1676,2019110400,51.98,37.22,57,0,10.31,190,30.283,"Clear","Field Goal","Kick Attempt Good",7,25,2019
"2019-11-05T03:27:47.300",0.47,27.49,16.01,7.59,1.54,"None",43937,"Aldrick Rosas",41,2972,2019110400,51.98,37.22,57,0,10.31,190,30.283,"Clear","Field Goal","Kick Attempt Good",8,26,2019
"2019-11-05T03:50:53.300",119.73,25.55,15.65,12.54,1.55,"None",43937,"Aldrick Rosas",38,3423,2019110400,51.98,37.22,57,0,10.31,190,30.283,"Clear","Field Goal","Kick Attempt Good",11,29,2019
"2019-11-24T19:05:15.100",0.35,30.59,14.02,6.29,1.47,"None",43937,"Aldrick Rosas",46,1742,2019112402,44.96,33.98,65,0,12.74,250,29.7131,"Clear","Field Goal","Kick Attempt No Good",24,42,2019
"2019-11-24T19:16:12.800",0.38,22.88,14.55,4.34,1.48,"None",43937,"Aldrick Rosas",47,1990,2019112402,44.96,33.98,65,0,12.74,250,29.7131,"Clear","Field Goal","Kick Attempt No Good",25,43,2019
"2019-12-10T02:15:09.700",0.42,26.05,15.29,6.33,1.68,"None",43937,"Aldrick Rosas",42,1413,2019120900,50,48.38,94,NA,9.32,200,29.8164,NA,"Field Goal","Kick Attempt Good",16,34,2019
"2019-12-22T20:39:39.700",120.03,33.94,13.71,4.48,1.39,"None",43937,"Aldrick Rosas",51,3428,2019122211,42.26,24.98,50,0,0,NA,30.407,"Clear","Field Goal","Kick Attempt No Good",35,53,2019
"2019-12-29T22:29:01.500",0.55,28.82,10.19,8.08,1.3,"None",43937,"Aldrick Rosas",47,1618,2019122911,42.98,30.92,62,0.016,5.84,100,30.1353,"Light Rain","Field Goal","Kick Attempt Good",19,37,2019
"2020-10-04T17:20:02.400",120.5,30.16,12.81,5.03,1.34,"None",43937,"Aldrick Rosas",47,467,2020100402,62.78,47.84,58,0,10.56,200,30.091,"Clear","Field Goal","Kick Attempt No Good",30,48,2020
"2020-10-04T18:03:23.000",0.28,23.87,18.7,8.97,1.96,"None",43937,"Aldrick Rosas",36,1595,2020100402,62.78,47.84,58,0,10.56,200,30.091,"Clear","Field Goal","Kick Attempt Good",14,32,2020
"2020-10-04T18:25:50.300",-1.31,27.65,20.32,8.95,2.08,"None",43937,"Aldrick Rosas",32,2130,2020100402,62.78,47.84,58,0,10.56,200,30.091,"Clear","Field Goal","Kick Attempt Good",2,20,2020
"2020-10-04T19:29:50.500",0.21,24.53,14.77,5.05,1.5,"None",43937,"Aldrick Rosas",47,3241,2020100402,62.78,47.84,58,0,10.56,200,30.091,"Clear","Field Goal","Kick Attempt Good",32,50,2020
"2020-10-04T20:08:48.500",-0.3,27.14,17.68,8.32,1.83,"None",43937,"Aldrick Rosas",38,4254,2020100402,62.78,47.84,58,0,10.56,200,30.091,"Clear","Field Goal","Kick Attempt Good",12,30,2020
"2020-11-29T18:42:33.200",-1.62,25.89,20.94,8.41,2.01,"None",43937,"Aldrick Rosas",40,918,2020112904,69.44,65.66,88,0,4.35,249,30.0408,"Clear","Field Goal","Kick Attempt Good",6,24,2020
"2020-11-29T19:23:46.700",-0.99,32.58,7.8,17.39,0.99,"None",43937,"Aldrick Rosas",56,1909,2020112904,69.44,65.66,88,0,4.35,249,30.0408,"Clear","Field Goal","Kick Attempt No Good",36,54,2020
"2020-12-13T19:08:23.800",-0.62,24.8,13.14,3.95,1.33,"None",43937,"Aldrick Rosas",52,1597,2020121304,69.44,64.22,84,0,2.49,105,30.1265,"Clear","Field Goal","Kick Attempt Good",35,53,2020
"2019-11-24T20:47:33.200",119.37,27.8,22.41,9.74,2.34,"None",47953,"Austin Seibert",38,3946,2019112404,39.02,30.74,72,0,14.98,230,29.6717,"Clear","Field Goal","Kick Attempt Good",8,26,2019
"2019-12-01T18:17:22.700",120.69,28.73,18.31,9.56,1.87,"None",47953,"Austin Seibert",39,423,2019120110,44.96,44.24,97,0.012,8.08,110,29.4266,"Light Rain","Field Goal","Kick Attempt Good",13,31,2019
"2019-12-01T20:38:26.300",-0.2,28.9,16.81,23.41,1.93,"None",47953,"Austin Seibert",41,3331,2019120110,44.96,44.24,97,0.012,8.08,110,29.4266,"Light Rain","Field Goal","Kick Attempt Good",16,34,2019
"2019-12-08T20:23:48.300",120.31,26.9,11.29,4.19,1.15,"None",47953,"Austin Seibert",53,3151,2019120802,48.02,33.08,56,0,13.86,190,30.091,"Clear","Field Goal","Kick Attempt Good",35,53,2019
"2019-12-08T21:08:44.600",-0.34,26.1,14.82,6.72,1.77,"None",47953,"Austin Seibert",40,4176,2019120802,48.02,33.08,56,0,13.86,190,30.091,"Clear","Field Goal","Kick Attempt Good",13,31,2019
"2019-12-15T22:06:29.500",120.03,24.91,12.13,3.66,1.26,"None",47953,"Austin Seibert",50,1570,2019121509,64.4,22.46,20,0,12.74,220,29.8371,"Clear","Field Goal","Kick Attempt Good",26,44,2019
"2019-12-15T23:23:28.200",-0.49,21.89,16.93,3.65,1.78,"field_goal_missed",47953,"Austin Seibert",46,3148,2019121509,64.4,22.46,20,0,12.74,220,29.8371,"Clear","Field Goal","Kick Attempt No Good",27,45,2019
"2019-12-22T20:12:58.000",-0.47,25.77,12.63,4.06,1.46,"None",47953,"Austin Seibert",51,2926,2019122206,50,22.64,34,0,11.43,210,30.2948,"Clear","Field Goal","Kick Attempt Good",29,47,2019
"2019-12-29T19:04:27.800",-0.72,24.37,17.43,6.54,1.75,"None",47953,"Austin Seibert",47,1446,2019122903,60.08,59,96,0.079,5.84,210,29.8312,"Light Rain","Field Goal","Kick Attempt Good",24,42,2019
"2020-09-13T18:18:30.800",-0.24,32.25,12.87,8.45,1.39,"None",47953,"Austin Seibert",46,1853,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt No Good",23,41,2020
"2020-12-22T01:39:50.900",120.49,27.18,19.07,5.1,2.15,"field_goal",47953,"Austin Seibert",43,565,2020122100,45.86,31.82,58,0,10.56,210,29.8371,"Clear","Field Goal","Kick Attempt Good",16,34,2020
"2020-12-22T01:53:21.200",120.99,21.69,15.12,12.01,1.67,"None",47953,"Austin Seibert",56,810,2020122100,45.86,31.82,58,0,10.56,210,29.8371,"Clear","Field Goal","Kick Attempt No Good",37,55,2020
"2020-12-22T04:17:28.100",120.19,26.01,16.64,8.12,1.7,"field_goal",47953,"Austin Seibert",42,3758,2020122100,45.86,31.82,58,0,10.56,210,29.8371,"Clear","Field Goal","Kick Attempt Good",15,33,2020
"2020-12-27T18:46:42.900",-0.35,23.63,11.81,4.05,1.17,"None",47953,"Austin Seibert",54,1088,2020122706,67.82,55.4,65,0,13.05,176,30.0881,"Clear","Field Goal","Kick Attempt No Good",31,49,2020
"2020-12-27T19:04:49.400",0.31,25.31,14.41,6.58,1.57,"None",47953,"Austin Seibert",43,1463,2020122706,67.82,55.4,65,0,13.05,176,30.0881,"Clear","Field Goal","Kick Attempt Good",17,35,2020
"2020-12-27T20:29:02.000",-0.18,26.89,12.61,4.09,1.26,"None",47953,"Austin Seibert",52,3054,2020122706,67.82,55.4,65,0,13.05,176,30.0881,"Clear","Field Goal","Kick Attempt Good",30,48,2020
"2020-12-27T21:03:39.700",0.16,25.2,14.45,7.93,1.42,"None",47953,"Austin Seibert",44,3867,2020122706,67.82,55.4,65,0,13.05,176,30.0881,"Clear","Field Goal","Kick Attempt Good",18,36,2020
"2019-12-02T00:00:07.800",-0.45,25.88,13.62,4.22,1.39,"None",40276,"Brandon McManus",50,3361,2019120109,34.88,6.62,30,0,9.2,27,30.1708,"Clear","Field Goal","Kick Attempt Good",34,52,2019
"2019-12-02T00:26:37.100",0.32,25.17,13,4.65,1.33,"field_goal",40276,"Brandon McManus",51,3797,2019120109,34.88,6.62,30,0,9.2,27,30.1708,"Clear","Field Goal","Kick Attempt Good",35,53,2019
"2019-12-08T19:09:10.700",120.66,26.35,13.31,11.88,1.53,"None",40276,"Brandon McManus",43,1589,2019120804,68.18,59.18,73,0,6.96,120,30.0999,"Clear","Field Goal","Kick Attempt Good",18,36,2019
"2019-12-15T19:14:14.100",119.9,26.3,14.54,7.33,1.43,"None",40276,"Brandon McManus",42,1706,2019121504,24.08,21.02,88,0.008,8.08,70,30.0674,"Light Snow","Field Goal","Kick Attempt Good",14,32,2019
"2019-12-22T22:21:15.400",-0.61,28.22,16.03,7.47,1.67,"None",40276,"Brandon McManus",41,1842,2019122200,50.54,5.9,16,0,3.42,183,30.0527,"Clear","Field Goal","Kick Attempt Good",16,34,2019
"2019-12-22T22:48:20.600",-0.46,26.23,17.29,10.53,1.96,"None",40276,"Brandon McManus",37,2166,2019122200,50.54,5.9,16,0,3.42,183,30.0527,"Clear","Field Goal","Kick Attempt Good",8,26,2019
"2019-12-29T22:09:02.500",-1.18,27.67,13.99,11.18,1.74,"None",40276,"Brandon McManus",44,1139,2019122913,24.8,5,42,0,9.2,327,29.9818,"Clear","Field Goal","Kick Attempt Good",25,43,2019
"2019-12-29T23:30:15.400",88.58,-1.58,0.14,0.19,0.02,"None",40276,"Brandon McManus",47,2663,2019122913,24.8,5,42,0,9.2,327,29.9818,"Clear","Field Goal","Kick Attempt Good",31,49,2019
"2019-12-29T23:45:33.000",0.17,28.76,14.73,5.03,1.55,"None",40276,"Brandon McManus",49,2998,2019122913,24.8,5,42,0,9.2,327,29.9818,"Clear","Field Goal","Kick Attempt Good",32,51,2019
"2019-12-30T00:31:12.700",0.52,29.8,13.03,4.1,1.32,"None",40276,"Brandon McManus",55,4115,2019122913,24.8,5,42,0,9.2,327,29.9818,"Clear","Field Goal","Kick Attempt No Good",39,57,2019
"2020-09-20T17:48:49.700",0.61,26.38,13.5,1.88,1.36,"None",40276,"Brandon McManus",49,1180,2020092007,61.16,32,33,0,6.84,120,30.5192,"Clear","Field Goal","Kick Attempt Good",31,49,2020
"2020-09-20T18:19:49.600",3.16,33.94,12.43,2.83,1.25,"None",40276,"Brandon McManus",54,1827,2020092007,61.16,32,33,0,6.84,120,30.5192,"Clear","Field Goal","Kick Attempt No Good",40,58,2020
"2020-09-20T19:04:43.100",120.2,28.57,17.54,7.82,0.71,"None",40276,"Brandon McManus",38,2723,2020092007,61.16,32,33,0,6.84,120,30.5192,"Clear","Field Goal","Kick Attempt Good",10,28,2020
"2020-09-27T21:16:32.400",120.12,28.41,17.42,7.17,1.78,"None",40276,"Brandon McManus",49,1195,2020092711,56.48,30.38,37,0,12.43,143,30.0438,"Clear","Field Goal","Kick Attempt Good",38,56,2020
"2020-10-02T00:44:29.500",-0.05,28.07,15.81,5.48,1.67,"None",40276,"Brandon McManus",43,598,2020100100,66.02,48.92,54,0,8.08,240,29.9257,"Clear","Field Goal","Kick Attempt Good",22,40,2020
"2020-10-02T02:52:09.300",120.54,29.93,12.19,4.29,1.24,"None",40276,"Brandon McManus",57,3326,2020100100,66.02,48.92,54,0,8.08,240,29.9257,"Clear","Field Goal","Kick Attempt Good",36,54,2020
"2020-10-02T03:30:39.600",120.41,28.43,15.24,3.54,1.54,"field_goal",40276,"Brandon McManus",52,4143,2020100100,66.02,48.92,54,0,8.08,240,29.9257,"Clear","Field Goal","Kick Attempt Good",35,53,2020
"2020-10-18T17:07:15.900",-0.04,29.42,11.86,6.25,1.24,"None",40276,"Brandon McManus",50,177,2020101812,58.82,37.22,45,0,8.08,103,30.537,"Clear","Field Goal","Kick Attempt Good",27,45,2020
"2020-10-18T17:18:12.000",-0.93,25.3,12.91,5.69,1.32,"None",40276,"Brandon McManus",49,413,2020101812,58.82,37.22,45,0,8.08,103,30.537,"Clear","Field Goal","Kick Attempt Good",25,44,2020
"2020-10-18T17:44:49.700",121.3,27.3,12.78,22.07,2.08,"None",40276,"Brandon McManus",38,942,2020101812,58.82,37.22,45,0,8.08,103,30.537,"Clear","Field Goal","Kick Attempt Good",8,27,2020
"2020-10-18T18:14:32.300",119.85,26.25,10.43,2.37,1.25,"None",40276,"Brandon McManus",55,1592,2020101812,58.82,37.22,45,0,8.08,103,30.537,"Clear","Field Goal","Kick Attempt Good",34,52,2020
"2020-10-18T18:48:16.100",120.71,26.26,22.65,7.58,2.3,"None",40276,"Brandon McManus",33,2119,2020101812,58.82,37.22,45,0,8.08,103,30.537,"Clear","Field Goal","Kick Attempt Good",2,20,2020
"2020-10-18T18:59:45.200",120.55,26.16,12.31,3.21,1.44,"None",40276,"Brandon McManus",57,2324,2020101812,58.82,37.22,45,0,8.08,103,30.537,"Clear","Field Goal","Kick Attempt Good",36,54,2020
"2020-10-25T21:25:05.700",120.43,26.83,13.3,3.34,1.29,"None",40276,"Brandon McManus",48,1477,2020102509,16.16,11.12,80,0.031,14.91,255,30.2771,"Light Snow","Field Goal","Kick Attempt Good",25,43,2020
"2020-11-01T21:14:30.400",120.56,26.61,17.29,8.37,1.5,"None",40276,"Brandon McManus",40,331,2020110112,61.16,26.96,27,0,7.46,251,30.3302,"Clear","Field Goal","Kick Attempt Good",16,35,2020
"2020-11-08T18:42:21.100",120.08,27.8,15.47,3.76,1.56,"None",40276,"Brandon McManus",46,1061,2020110800,71.42,62.6,74,0,11.18,88,30.2269,"Clear","Field Goal","Kick Attempt Good",25,43,2020
"2020-11-08T19:44:08.500",119.86,27.31,16.63,4.33,1.67,"None",40276,"Brandon McManus",43,2318,2020110800,71.42,62.6,74,0,11.18,88,30.2269,"Clear","Field Goal","Kick Attempt Good",23,41,2020
"2020-11-15T21:26:49.300",120.55,25.63,11.62,4.1,1.18,"field_goal",40276,"Brandon McManus",52,527,2020111507,64.94,16.16,15,0,0,NA,30.2151,"Clear","Field Goal","Kick Attempt Good",32,50,2020
"2020-11-15T22:09:12.500",0.05,27.68,16.91,6.08,1.75,"None",40276,"Brandon McManus",39,1465,2020111507,64.94,16.16,15,0,0,NA,30.2151,"Clear","Field Goal","Kick Attempt Good",15,33,2020
"2020-11-22T22:02:49.500",-0.01,28.12,16.8,15.33,1.96,"None",40276,"Brandon McManus",39,1349,2020112211,45.32,7.16,21,0,4.97,141,30.2535,"Clear","Field Goal","Kick Attempt Good",11,29,2020
"2020-11-22T22:30:22.600",0.2,26.33,14.6,5.49,1.39,"None",40276,"Brandon McManus",49,1988,2020112211,45.32,7.16,21,0,4.97,141,30.2535,"Clear","Field Goal","Kick Attempt Good",29,47,2020
"2020-11-29T22:55:50.400",120.15,27.42,11.37,8.03,1.42,"None",40276,"Brandon McManus",56,2314,2020112908,39.38,13.46,35,0,5.59,72,30.4247,"Clear","Field Goal","Kick Attempt Good",39,58,2020
"2020-12-07T01:42:29.200",0.01,28.34,11,4.34,1.16,"None",40276,"Brandon McManus",56,577,2020120612,38.66,30.74,73,0,6.84,255,30.1531,"Clear","Field Goal","Kick Attempt Good",35,53,2020
"2020-12-07T02:40:11.300",120.08,31.42,12.39,3.31,1.26,"field_goal_missed",40276,"Brandon McManus",57,1883,2020120612,38.66,30.74,73,0,6.84,255,30.1531,"Clear","Field Goal","Kick Attempt No Good",39,57,2020
"2020-12-27T21:46:11.900",-0.67,24.7,8.24,0.25,1.63,"None",40276,"Brandon McManus",46,968,2020122702,60.8,48.92,65,0,5.59,175,29.9139,"Clear","Field Goal","Kick Attempt No Good",19,37,2020
"2020-12-27T22:59:08.500",120.21,27.76,16.46,15.23,1.51,"field_goal",40276,"Brandon McManus",38,2510,2020122702,60.8,48.92,65,0,5.59,175,29.9139,"Clear","Field Goal","Kick Attempt Good",12,30,2020
"2020-12-27T23:20:00.900",-0.1,25.1,12.84,4.15,1.3,"None",40276,"Brandon McManus",51,3077,2020122702,60.8,48.92,65,0,5.59,175,29.9139,"Clear","Field Goal","Kick Attempt Good",31,50,2020
"2021-01-03T21:36:05.200",-1.33,26.5,22.7,9.7,2.33,"None",40276,"Brandon McManus",33,387,2021010311,45.14,16.7,32,0,7.46,130,29.781,"Clear","Field Goal","Kick Attempt Good",4,22,2020
"2021-01-03T22:09:35.700",119.68,30.19,12.2,7.47,1.37,"None",40276,"Brandon McManus",53,1148,2021010311,45.14,16.7,32,0,7.46,130,29.781,"Clear","Field Goal","Kick Attempt No Good",37,56,2020
"2021-01-03T23:24:15.800",119.66,26.35,24.68,6.99,2.5,"None",40276,"Brandon McManus",38,2667,2021010311,45.14,16.7,32,0,7.46,130,29.781,"Clear","Field Goal","Kick Attempt Good",18,37,2020
"2021-01-03T23:44:57.800",120.91,27.52,22.33,9.06,2.26,"None",40276,"Brandon McManus",35,3109,2021010311,45.14,16.7,32,0,7.46,130,29.781,"Clear","Field Goal","Kick Attempt Good",7,26,2020
"2021-01-04T00:53:30.100",53.16,31.56,2.16,0.85,0.19,"None",40276,"Brandon McManus",50,4695,2021010311,45.14,16.7,32,0,7.46,130,29.781,"Clear","Field Goal","Blocked Kick Attempt",45,63,2020
"2018-12-09T22:43:31.500",0.49,31.34,16.55,5.59,1.37,"None",40775,"Brett Maher",59,1968,2018120912,48.2,33.62,57,0,5.84,290,30.2978,"Clear","Field Goal","Kick Attempt Good",44,62,2018
"2018-12-09T23:08:25.200",-0.06,27.3,17.07,20.59,2.11,"None",40775,"Brett Maher",34,2330,2018120912,48.2,33.62,57,0,5.84,290,30.2978,"Clear","Field Goal","Kick Attempt Good",3,21,2018
"2018-12-23T20:06:49.000",-0.4,25.96,18.03,28.61,2.14,"None",40775,"Brett Maher",32,2881,2018122306,48.2,31.82,53,0,13.86,350,30.3716,"Clear","Field Goal","Kick Attempt Good",2,20,2018
"2018-12-30T18:29:18.200",120.24,21.91,13.04,4.21,1.47,"field_goal_missed",40775,"Brett Maher",43,799,2018123008,35.06,26.96,72,0,0,NA,30.2003,"Clear","Field Goal","Kick Attempt No Good",16,34,2018
"2019-09-15T19:12:43.700",-0.38,28.47,21.68,23.44,2.29,"None",40775,"Brett Maher",36,3065,2019091509,82.22,58.1,44,0,11.43,310,30.1826,"Clear","Field Goal","Kick Attempt Good",7,25,2019
"2019-09-22T17:14:48.200",120.64,25.06,21.42,2.44,2.02,"None",40775,"Brett Maher",39,387,2019092201,84.2,67.82,58,0,11.43,170,29.9877,"Clear","Field Goal","Kick Attempt Good",10,28,2019
"2019-09-22T19:41:38.000",0.41,34.81,8.2,12.59,0.83,"None",40775,"Brett Maher",59,3658,2019092201,84.2,67.82,58,0,11.43,170,29.9877,"Clear","Field Goal","Kick Attempt No Good",37,55,2019
"2019-09-30T00:43:12.100",121.58,25.33,20.62,13.07,2.01,"None",40775,"Brett Maher",33,638,2019092912,79.16,77,93,0.157,3.36,100,30.0468,"Moderate Rain","Field Goal","Kick Attempt Good",10,28,2019
"2019-10-06T21:45:17.200",120.01,21.99,14.16,5.81,1.44,"None",40775,"Brett Maher",55,2004,2019100611,96.8,55.22,25,0,5.84,190,29.8873,"Clear","Field Goal","Kick Attempt No Good",36,54,2019
"2019-10-06T22:33:07.100",-0.13,27.59,15.83,9.8,1.65,"None",40775,"Brett Maher",41,2889,2019100611,96.8,55.22,25,0,5.84,190,29.8873,"Clear","Field Goal","Kick Attempt Good",18,36,2019
"2019-10-06T23:53:33.500",121.16,22.76,23.81,5.63,1.82,"None",40775,"Brett Maher",41,4704,2019100611,96.8,55.22,25,0,5.84,190,29.8873,"Clear","Field Goal","Kick Attempt No Good",15,33,2019
"2019-10-13T21:01:38.100",119.94,27.29,12.51,5.46,1.48,"None",40775,"Brett Maher",51,947,2019101310,68,39.38,35,0,6.96,220,30.0379,"Clear","Field Goal","Kick Attempt Good",32,50,2019
