"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","specialTeamsPlayType","specialTeamsResult","yardlineNumber","kickLength"
"2019-09-08T20:12:59.000",116.98,25.93,26.2,4.99,2.26,"None",48337,"Joey Slye",39,4496,2019090800,84.2,62.42,48,0,5.84,60,30.0231,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T20:12:59.100",119.06,25.84,23.94,10.01,2.09,"None",48337,"Joey Slye",40,4496,2019090800,84.2,62.42,48,0,5.84,60,30.0231,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T20:12:59.200",121.45,25.75,22.86,12.98,2.39,"None",48337,"Joey Slye",41,4496,2019090800,84.2,62.42,48,0,5.84,60,30.0231,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T20:12:59.300",123.67,25.66,21.55,12.94,2.22,"None",48337,"Joey Slye",42,4496,2019090800,84.2,62.42,48,0,5.84,60,30.0231,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:11:25.100",3.28,30.15,17.46,6.9,1.88,"None",47953,"Austin Seibert",38,286,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt No Good",15,33
"2019-09-08T17:11:25.200",1.62,30.49,16.8,6.74,1.69,"None",47953,"Austin Seibert",39,286,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt No Good",15,33
"2019-09-08T17:11:25.300",-0.13,30.95,16.78,5.92,1.81,"None",47953,"Austin Seibert",40,286,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt No Good",15,33
"2019-09-08T17:11:25.400",-1.73,31.37,16.29,5.77,1.65,"None",47953,"Austin Seibert",41,286,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt No Good",15,33
"2019-09-08T17:11:25.500",-3.36,31.88,15.93,5.7,1.71,"None",47953,"Austin Seibert",42,286,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt No Good",15,33
"2019-09-08T17:56:58.000",3.57,28.52,16.12,4.76,1.67,"None",41991,"Cairo Santos",39,1364,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:56:58.100",1.87,28.35,16.09,3.95,1.71,"None",41991,"Cairo Santos",40,1364,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:56:58.200",0.27,28.25,15.77,3.86,1.6,"None",41991,"Cairo Santos",41,1364,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:56:58.300",-1.28,28.17,15.26,4.39,1.55,"None",41991,"Cairo Santos",42,1364,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:56:58.400",-2.81,28.07,15.09,3.85,1.53,"None",41991,"Cairo Santos",43,1364,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:19:58.500",3.51,27.16,15.82,8.72,1.67,"None",47953,"Austin Seibert",41,3037,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:19:58.600",1.77,27.11,15.74,7.06,1.74,"None",47953,"Austin Seibert",42,3037,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:19:58.700",0.08,27.03,15.36,6.56,1.69,"None",47953,"Austin Seibert",43,3037,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:19:58.800",-1.42,27.01,14.72,6.32,1.5,"None",47953,"Austin Seibert",44,3037,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:19:58.900",-2.86,26.98,14.1,6.13,1.44,"None",47953,"Austin Seibert",45,3037,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:27:46.500",116.67,27.71,15.68,5.19,1.61,"None",41991,"Cairo Santos",41,3105,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:27:46.600",118.26,27.89,15.4,4.84,1.61,"None",41991,"Cairo Santos",42,3105,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:27:46.700",119.74,28.08,14.84,5.02,1.49,"None",41991,"Cairo Santos",43,3105,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:27:46.800",121.21,28.29,14.43,4.85,1.48,"None",41991,"Cairo Santos",44,3105,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:27:46.900",122.61,28.5,13.96,4.86,1.42,"None",41991,"Cairo Santos",45,3105,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:40:16.500",2.75,26.26,16.34,7.89,1.69,"None",41991,"Cairo Santos",41,3447,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:40:16.600",1.09,26.11,15.83,7.12,1.67,"None",41991,"Cairo Santos",42,3447,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:40:16.700",-0.5,25.97,15.29,6.57,1.59,"None",41991,"Cairo Santos",43,3447,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:40:16.800",-2.06,25.83,14.94,5.63,1.57,"None",41991,"Cairo Santos",44,3447,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:40:16.900",-3.54,25.64,13.83,7.26,1.49,"None",41991,"Cairo Santos",45,3447,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:50:20.000",3.1,25.45,14.24,6.88,1.46,"None",41991,"Cairo Santos",43,3654,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:50:20.100",1.73,25.21,13.57,6.63,1.39,"None",41991,"Cairo Santos",44,3654,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:50:20.200",0.36,24.97,14,4.74,1.4,"None",41991,"Cairo Santos",45,3654,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:50:20.300",-1.11,24.82,13.83,4.21,1.47,"None",41991,"Cairo Santos",46,3654,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:50:20.400",-2.62,24.76,13.51,4.52,1.51,"None",41991,"Cairo Santos",47,3654,2019090801,71.96,53.96,53,0,12.74,30,30.097,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:07:00.400",3.78,27.17,19.27,1.91,1.93,"None",45046,"Harrison Butker",39,128,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:07:00.500",1.67,27.04,18.46,4.11,2.11,"None",45046,"Harrison Butker",40,128,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:07:00.600",-0.16,26.97,16.84,10.45,1.83,"None",45046,"Harrison Butker",41,128,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:07:00.700",-1.83,26.88,16.18,19.8,1.67,"None",45046,"Harrison Butker",42,128,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:07:00.800",-3.41,26.84,14.64,24.51,1.58,"None",45046,"Harrison Butker",43,128,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:30:14.400",117.53,26.67,18.66,8.42,1.91,"None",43068,"Josh Lambo",40,615,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:30:14.500",119.33,26.52,17.72,8.63,1.81,"None",43068,"Josh Lambo",41,615,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:30:14.600",121.05,26.37,16.86,8.5,1.73,"None",43068,"Josh Lambo",42,615,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:30:14.700",122.69,26.23,16.02,8.27,1.64,"None",43068,"Josh Lambo",43,615,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:30:14.800",124.25,26.11,15.21,8,1.56,"None",43068,"Josh Lambo",44,615,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:38:29.400",4.2,27.4,20.72,16.1,2.14,"None",45046,"Harrison Butker",37,806,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:38:29.500",2.19,27.37,19.13,16.11,2.01,"None",45046,"Harrison Butker",38,806,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:38:29.600",0.35,27.31,17.66,14.83,1.84,"None",45046,"Harrison Butker",39,806,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:38:29.700",-1.34,27.23,16.25,13.63,1.69,"None",45046,"Harrison Butker",40,806,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:38:29.800",-2.9,27.14,14.97,12.51,1.56,"None",45046,"Harrison Butker",41,806,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:26:53.000",116.99,26.86,17.8,3.92,1.9,"None",45046,"Harrison Butker",40,3076,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:26:53.100",118.64,26.95,16.49,5.52,1.65,"None",45046,"Harrison Butker",41,3076,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:26:53.200",120.06,27.03,15.54,5.04,1.42,"None",45046,"Harrison Butker",42,3076,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:26:53.300",121.74,27.13,15.62,6.69,1.69,"None",45046,"Harrison Butker",43,3076,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:26:53.400",123.58,27.2,15.86,4.93,1.84,"None",45046,"Harrison Butker",44,3076,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:59:14.600",2.98,27.15,17.53,6.66,1.78,"None",43068,"Josh Lambo",45,3831,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:59:14.700",1.25,27.31,17,6.26,1.73,"extra_point",43068,"Josh Lambo",46,3831,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:59:14.800",-0.42,27.47,16.45,5.95,1.68,"None",43068,"Josh Lambo",47,3831,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:59:14.900",-2.02,27.61,15.77,6.13,1.61,"None",43068,"Josh Lambo",48,3831,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:59:15.000",-3.56,27.74,15.16,6.1,1.55,"None",43068,"Josh Lambo",49,3831,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:12:38.000",117.81,27.16,18.48,9.39,1.9,"None",39470,"Justin Tucker",37,277,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:12:38.100",119.61,27.23,17.56,9.02,1.8,"None",39470,"Justin Tucker",38,277,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:12:38.200",121.32,27.3,16.68,8.65,1.71,"None",39470,"Justin Tucker",39,277,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:12:38.300",122.95,27.36,15.83,8.3,1.63,"None",39470,"Justin Tucker",40,277,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:12:39.500",122.92,27.73,4.61,4.38,0.44,"None",39470,"Justin Tucker",52,277,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:23:02.700",120.07,26.03,17.2,7.13,1.76,"None",39470,"Justin Tucker",38,444,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:23:04.300",121.24,24.87,7.3,0.76,0.75,"None",39470,"Justin Tucker",54,444,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:23:04.400",120.47,24.79,7.57,1.71,0.78,"None",39470,"Justin Tucker",55,444,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:23:04.500",119.68,24.72,7.8,1.96,0.79,"None",39470,"Justin Tucker",56,444,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:23:04.600",118.82,24.68,8.31,2.35,0.86,"None",39470,"Justin Tucker",57,444,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:34:57.200",117.07,26.73,17.37,7.05,1.93,"None",39470,"Justin Tucker",38,708,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:34:57.300",118.84,26.75,16.91,5.89,1.77,"None",39470,"Justin Tucker",39,708,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:34:57.400",120.41,26.8,15.99,6.57,1.57,"None",39470,"Justin Tucker",40,708,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:34:57.500",121.97,26.83,15.23,6.92,1.56,"None",39470,"Justin Tucker",41,708,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:34:58.900",122.84,26.3,4.3,3.77,0.42,"None",39470,"Justin Tucker",55,708,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:51:00.000",2.01,27.03,16.16,10.68,1.65,"None",39470,"Justin Tucker",37,1107,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:51:00.100",0.44,27.04,15.1,10.17,1.56,"None",39470,"Justin Tucker",38,1107,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:51:00.200",-1,27.06,13.44,11.71,1.44,"None",39470,"Justin Tucker",39,1107,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:51:00.300",-2.12,27.07,11.61,14.97,1.13,"None",39470,"Justin Tucker",40,1107,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T17:51:00.400",-3.02,27.06,9.61,15.39,0.89,"extra_point",39470,"Justin Tucker",41,1107,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:08:02.000",2.78,28.75,16.17,11.83,1.66,"None",39470,"Justin Tucker",38,1519,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:08:02.100",0.49,28.89,17.17,19,2.29,"None",39470,"Justin Tucker",39,1519,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:08:02.200",-1.22,29.01,15.64,24.2,1.71,"None",39470,"Justin Tucker",40,1519,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:08:02.300",-2.74,29.12,13.42,23.33,1.52,"None",39470,"Justin Tucker",41,1519,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:08:02.400",-3.79,29.17,10.99,20.24,1.06,"extra_point",39470,"Justin Tucker",42,1519,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:26:03.700",2.03,26.47,19.09,10.98,1.97,"None",39470,"Justin Tucker",37,1922,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:26:03.800",0.18,26.47,17.96,11.07,1.85,"None",39470,"Justin Tucker",38,1922,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:26:03.900",-1.57,26.47,16.88,10.77,1.74,"None",39470,"Justin Tucker",39,1922,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:26:04.000",-2.46,26.51,13.81,13.08,0.89,"None",39470,"Justin Tucker",40,1922,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:26:04.100",-3.79,26.54,12.54,12.82,1.33,"None",39470,"Justin Tucker",41,1922,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:34:02.300",119.2,25.81,17.4,6.24,1.78,"None",46298,"Jason Sanders",39,2175,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:34:02.400",120.86,25.84,16.57,6.7,1.66,"None",46298,"Jason Sanders",40,2175,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:34:02.500",122.48,25.88,15.9,6.7,1.62,"None",46298,"Jason Sanders",41,2175,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:34:03.900",122.57,25.9,3.04,1.28,0.3,"None",46298,"Jason Sanders",55,2175,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T18:34:04.000",122.32,25.94,2.65,2.27,0.26,"None",46298,"Jason Sanders",56,2175,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:04:33.800",2.91,27.02,19.33,7.85,1.91,"None",39470,"Justin Tucker",37,2692,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:04:33.900",1.04,27.11,18.65,7.27,1.88,"None",39470,"Justin Tucker",38,2692,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:04:34.000",-0.69,27.2,17.62,7.42,1.73,"None",39470,"Justin Tucker",39,2692,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:04:34.100",-2.21,27.29,15.86,9.72,1.52,"None",39470,"Justin Tucker",40,2692,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:04:34.200",-3.73,27.39,14.49,10.81,1.52,"None",39470,"Justin Tucker",41,2692,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
"2019-09-08T19:42:54.700",116.6,27.8,18.69,10.46,1.92,"None",39470,"Justin Tucker",36,3476,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Extra Point","Kick Attempt Good",15,33
