"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","specialTeamsPlayType","specialTeamsResult","yardlineNumber","kickLength"
"2020-09-13T17:08:53.600",2.8,26.27,13.78,3.37,1.4,"None",45576,"Younghoe Koo",50,283,2020091300,79.88,68.18,67,0,7.46,110,30.0497,"Clear","Field Goal","Kick Attempt Good",31,49
"2020-09-13T17:08:53.700",1.45,26.34,13.41,3.64,1.36,"None",45576,"Younghoe Koo",51,283,2020091300,79.88,68.18,67,0,7.46,110,30.0497,"Clear","Field Goal","Kick Attempt Good",31,49
"2020-09-13T17:08:53.800",0.13,26.4,13.03,3.86,1.32,"None",45576,"Younghoe Koo",52,283,2020091300,79.88,68.18,67,0,7.46,110,30.0497,"Clear","Field Goal","Kick Attempt Good",31,49
"2020-09-13T17:08:53.900",-1.14,26.47,12.57,4.19,1.27,"None",45576,"Younghoe Koo",53,283,2020091300,79.88,68.18,67,0,7.46,110,30.0497,"Clear","Field Goal","Kick Attempt Good",31,49
"2020-09-13T17:08:54.000",-2.38,26.53,12.14,4.36,1.24,"field_goal",45576,"Younghoe Koo",54,283,2020091300,79.88,68.18,67,0,7.46,110,30.0497,"Clear","Field Goal","Kick Attempt Good",31,49
"2020-09-13T17:27:04.300",3.12,25.46,15.66,7.77,1.7,"None",39470,"Justin Tucker",43,598,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt Good",23,41
"2020-09-13T17:27:04.400",1.49,25.51,15.4,9.97,1.63,"None",39470,"Justin Tucker",44,598,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt Good",23,41
"2020-09-13T17:27:04.500",-0.04,25.55,14.62,9.68,1.54,"field_goal",39470,"Justin Tucker",45,598,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt Good",23,41
"2020-09-13T17:27:04.600",-1.46,25.58,13.69,8.76,1.41,"None",39470,"Justin Tucker",46,598,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt Good",23,41
"2020-09-13T17:27:04.700",-2.78,25.61,12.86,8,1.33,"None",39470,"Justin Tucker",47,598,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt Good",23,41
"2020-09-13T18:18:30.600",2.6,31.97,14.34,11.63,1.58,"None",47953,"Austin Seibert",44,1853,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt No Good",23,41
"2020-09-13T18:18:30.700",1.15,32.11,13.52,11.09,1.46,"None",47953,"Austin Seibert",45,1853,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt No Good",23,41
"2020-09-13T18:18:30.800",-0.24,32.25,12.87,8.45,1.39,"None",47953,"Austin Seibert",46,1853,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt No Good",23,41
"2020-09-13T18:18:30.900",-1.54,32.37,12.37,6.69,1.31,"None",47953,"Austin Seibert",47,1853,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt No Good",23,41
"2020-09-13T18:18:31.000",-2.83,32.47,11.61,6.79,1.29,"None",47953,"Austin Seibert",48,1853,2020091301,74.12,68.18,82,0,4.35,140,30.1088,"Clear","Field Goal","Kick Attempt No Good",23,41
"2020-09-13T18:32:27.000",2.97,27.58,17.6,6.84,1.79,"None",44240,"Sam Ficken",38,2380,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt Good",13,31
"2020-09-13T18:32:27.100",1.31,27.88,16.3,8.9,1.69,"None",44240,"Sam Ficken",39,2380,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt Good",13,31
"2020-09-13T18:32:27.200",-0.29,28.16,15.62,9.56,1.62,"None",44240,"Sam Ficken",40,2380,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt Good",13,31
"2020-09-13T18:32:27.300",-1.83,28.46,14.93,8.5,1.56,"None",44240,"Sam Ficken",41,2380,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt Good",13,31
"2020-09-13T18:32:27.400",-3.24,28.75,13.51,9.57,1.44,"None",44240,"Sam Ficken",42,2380,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt Good",13,31
"2020-09-13T19:05:17.600",116.19,24.65,19.95,5.95,2.02,"None",52596,"Tyler Bass",38,2883,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt No Good",20,38
"2020-09-13T19:05:17.700",118.32,24.32,20.41,3.78,2.15,"None",52596,"Tyler Bass",39,2883,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt No Good",20,38
"2020-09-13T19:05:17.800",120.26,23.99,19.68,4.13,1.98,"None",52596,"Tyler Bass",40,2883,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt No Good",20,38
"2020-09-13T19:05:17.900",122.37,23.63,18.64,6.97,2.14,"None",52596,"Tyler Bass",41,2883,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt No Good",20,38
"2020-09-13T19:05:18.000",124.29,23.32,17.83,19.64,1.94,"field_goal_missed",52596,"Tyler Bass",42,2883,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt No Good",20,38
"2020-09-13T19:19:03.800",116.45,23.41,17.14,7.23,1.79,"field_goal_missed",52596,"Tyler Bass",36,3196,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt No Good",16,34
"2020-09-13T19:19:03.900",118.14,23.24,16.51,6.9,1.7,"None",52596,"Tyler Bass",37,3196,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt No Good",16,34
"2020-09-13T19:19:04.000",119.77,23.06,15.92,6.55,1.64,"None",52596,"Tyler Bass",38,3196,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt No Good",16,34
"2020-09-13T19:19:04.100",121.39,22.88,15.54,5.77,1.63,"None",52596,"Tyler Bass",39,3196,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt No Good",16,34
"2020-09-13T19:19:04.200",122.9,22.71,14.97,5.63,1.53,"None",52596,"Tyler Bass",40,3196,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt No Good",16,34
"2020-09-13T19:53:41.800",3.61,27.78,23.04,6.76,2.16,"None",52596,"Tyler Bass",30,4130,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt Good",1,19
"2020-09-13T19:53:41.900",1.44,27.99,22.36,7.03,2.19,"None",52596,"Tyler Bass",31,4130,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt Good",1,19
"2020-09-13T19:53:42.000",-0.59,28.18,20.24,10.66,2.04,"None",52596,"Tyler Bass",32,4130,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt Good",1,19
"2020-09-13T19:53:42.100",-2.56,28.37,19.16,10.91,1.97,"None",52596,"Tyler Bass",33,4130,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt Good",1,19
"2020-09-13T19:53:42.200",-3.86,28.48,15.71,15.96,1.31,"field_goal",52596,"Tyler Bass",34,4130,2020091302,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain","Field Goal","Kick Attempt Good",1,19
"2020-09-13T17:24:01.200",1.95,27.27,18.94,10.17,1.91,"None",31446,"Matt Prater",35,629,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",9,27
"2020-09-13T17:24:01.300",0.22,27.13,17.62,10.29,1.73,"None",31446,"Matt Prater",36,629,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",9,27
"2020-09-13T17:24:01.400",-1.19,27.02,15.79,11.01,1.42,"None",31446,"Matt Prater",37,629,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",9,27
"2020-09-13T17:24:01.500",-2.52,26.92,14.17,11.17,1.33,"None",31446,"Matt Prater",38,629,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",9,27
"2020-09-13T17:24:01.600",-3.54,26.77,12.22,11.49,1.03,"field_goal",31446,"Matt Prater",39,629,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",9,27
"2020-09-13T17:33:54.200",116.88,27.09,15.53,4.3,1.62,"None",41991,"Cairo Santos",40,871,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",17,35
"2020-09-13T17:33:54.300",118.26,27.35,14.57,5.38,1.4,"field_goal",41991,"Cairo Santos",41,871,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",17,35
"2020-09-13T17:33:54.400",119.65,27.58,13.99,5.55,1.41,"None",41991,"Cairo Santos",42,871,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",17,35
"2020-09-13T17:33:54.500",120.98,27.75,13.31,5.71,1.34,"None",41991,"Cairo Santos",43,871,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",17,35
"2020-09-13T17:33:54.600",122.27,27.96,12.74,5.8,1.3,"None",41991,"Cairo Santos",44,871,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",17,35
"2020-09-13T18:02:42.800",117.49,26.76,15.88,15.91,1.69,"None",31446,"Matt Prater",38,1558,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",14,32
"2020-09-13T18:02:42.900",119.51,26.96,15.19,17.63,2.03,"None",31446,"Matt Prater",39,1558,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",14,32
"2020-09-13T18:02:43.000",121.1,27.03,13.84,17.95,1.59,"None",31446,"Matt Prater",40,1558,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",14,32
"2020-09-13T18:02:43.100",122.31,27.05,11.98,16.22,1.21,"None",31446,"Matt Prater",41,1558,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",14,32
"2020-09-13T18:02:43.200",123.01,27.18,9.64,15.46,0.71,"None",31446,"Matt Prater",42,1558,2020091304,71.96,59.18,64,0,14.91,270,29.9582,"Clear","Field Goal","Kick Attempt Good",14,32
"2020-09-13T18:20:12.400",3.26,25.83,15.73,5.11,1.61,"None",52751,"Rodrigo Blankenship",43,2062,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",20,38
"2020-09-13T18:20:12.500",1.7,25.89,15.3,4.98,1.56,"None",52751,"Rodrigo Blankenship",44,2062,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",20,38
"2020-09-13T18:20:12.600",0.16,25.95,15.01,4.54,1.54,"None",52751,"Rodrigo Blankenship",45,2062,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",20,38
"2020-09-13T18:20:12.700",-1.34,26,14.7,4.33,1.51,"None",52751,"Rodrigo Blankenship",46,2062,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",20,38
"2020-09-13T18:20:12.800",-2.79,26.05,14.27,4.38,1.45,"field_goal",52751,"Rodrigo Blankenship",47,2062,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",20,38
"2020-09-13T18:49:28.900",117.84,29.49,5.29,33.17,0.87,"None",52751,"Rodrigo Blankenship",40,2522,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt No Good",12,30
"2020-09-13T18:49:29.000",118.21,29.63,1.19,26.22,0.39,"field_goal_missed",52751,"Rodrigo Blankenship",41,2522,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt No Good",12,30
"2020-09-13T18:49:29.100",118.15,29.68,1.95,19.7,0.08,"None",52751,"Rodrigo Blankenship",42,2522,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt No Good",12,30
"2020-09-13T18:49:29.200",117.87,29.71,3.8,16.68,0.28,"None",52751,"Rodrigo Blankenship",43,2522,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt No Good",12,30
"2020-09-13T18:49:29.300",117.42,29.71,5.29,13.86,0.45,"None",52751,"Rodrigo Blankenship",44,2522,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt No Good",12,30
"2020-09-13T18:57:35.300",2.95,26.06,12.21,4.89,1.24,"None",43068,"Josh Lambo",51,2709,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",32,50
"2020-09-13T18:57:35.400",1.74,26,12.01,3.8,1.21,"None",43068,"Josh Lambo",52,2709,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",32,50
"2020-09-13T18:57:35.500",0.55,25.93,11.89,2.93,1.2,"None",43068,"Josh Lambo",53,2709,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",32,50
"2020-09-13T18:57:35.600",-0.63,25.86,11.79,2.39,1.19,"None",43068,"Josh Lambo",54,2709,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",32,50
"2020-09-13T18:57:35.700",-1.8,25.78,11.52,2.63,1.17,"None",43068,"Josh Lambo",55,2709,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",32,50
"2020-09-13T19:24:31.900",3.36,26.12,22,10.96,2.26,"None",52751,"Rodrigo Blankenship",34,3321,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",7,25
"2020-09-13T19:24:32.000",1.27,26.26,20.58,11.86,2.1,"None",52751,"Rodrigo Blankenship",35,3321,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",7,25
"2020-09-13T19:24:32.100",-0.66,26.39,18.94,12.85,1.93,"None",52751,"Rodrigo Blankenship",36,3321,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",7,25
"2020-09-13T19:24:32.200",-2.43,26.52,17.32,13.3,1.78,"None",52751,"Rodrigo Blankenship",37,3321,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",7,25
"2020-09-13T19:24:32.300",-4.07,26.65,15.81,13.35,1.64,"None",52751,"Rodrigo Blankenship",38,3321,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",7,25
"2020-09-13T19:42:53.200",116.65,28.62,14.57,3.66,1.48,"None",43068,"Josh Lambo",47,3735,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",28,46
"2020-09-13T19:42:53.300",118.09,28.9,14.39,3.37,1.46,"None",43068,"Josh Lambo",48,3735,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",28,46
"2020-09-13T19:42:53.400",119.48,29.19,14.06,3.62,1.42,"None",43068,"Josh Lambo",49,3735,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",28,46
"2020-09-13T19:42:53.500",120.84,29.47,13.69,3.83,1.39,"None",43068,"Josh Lambo",50,3735,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",28,46
"2020-09-13T19:42:53.600",122.16,29.76,13.31,3.99,1.35,"None",43068,"Josh Lambo",51,3735,2020091305,82.04,76.64,84,0.102,12.43,125,29.967,"Moderate Rain","Field Goal","Kick Attempt Good",28,46
"2020-09-13T17:12:41.700",4.04,28.49,21.08,7.98,2.15,"None",32386,"Mason Crosby",33,369,2020091306,61.7,54.86,79,0,1.86,164,30.094,"Clear","Field Goal","Kick Attempt Good",12,31
"2020-09-13T17:12:41.800",1.87,28.59,20.6,7.43,2.17,"None",32386,"Mason Crosby",34,369,2020091306,61.7,54.86,79,0,1.86,164,30.094,"Clear","Field Goal","Kick Attempt Good",12,31
"2020-09-13T17:12:41.900",-0.25,28.72,20.07,7.28,2.13,"None",32386,"Mason Crosby",35,369,2020091306,61.7,54.86,79,0,1.86,164,30.094,"Clear","Field Goal","Kick Attempt Good",12,31
"2020-09-13T17:12:42.000",-2.31,28.84,18.98,8.72,2.07,"None",32386,"Mason Crosby",36,369,2020091306,61.7,54.86,79,0,1.86,164,30.094,"Clear","Field Goal","Kick Attempt Good",12,31
"2020-09-13T17:12:42.100",-4.24,28.95,18.07,15.49,1.93,"None",32386,"Mason Crosby",37,369,2020091306,61.7,54.86,79,0,1.86,164,30.094,"Clear","Field Goal","Kick Attempt Good",12,31
"2020-09-13T17:57:43.300",117.32,28.31,16.38,8.77,1.69,"None",32386,"Mason Crosby",47,1236,2020091306,61.7,54.86,79,0,1.86,164,30.094,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T17:57:43.400",118.92,28.28,15.53,8.39,1.6,"None",32386,"Mason Crosby",48,1236,2020091306,61.7,54.86,79,0,1.86,164,30.094,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T17:57:43.500",120.42,28.23,14.65,8.14,1.5,"None",32386,"Mason Crosby",49,1236,2020091306,61.7,54.86,79,0,1.86,164,30.094,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T17:57:43.600",121.83,28.16,13.85,7.74,1.42,"None",32386,"Mason Crosby",50,1236,2020091306,61.7,54.86,79,0,1.86,164,30.094,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T17:57:43.700",123.18,28.11,13.1,7.38,1.35,"None",32386,"Mason Crosby",51,1236,2020091306,61.7,54.86,79,0,1.86,164,30.094,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T17:54:13.000",117.63,31.93,14.33,5.13,1.46,"None",40125,"Dustin Hopkins",50,1299,2020091308,75.02,63.5,67,0,4.35,191,30.1147,"Clear","Field Goal","Kick Attempt No Good",30,48
"2020-09-13T17:54:13.100",118.94,32.17,14.22,3.94,1.33,"None",40125,"Dustin Hopkins",51,1299,2020091308,75.02,63.5,67,0,4.35,191,30.1147,"Clear","Field Goal","Kick Attempt No Good",30,48
"2020-09-13T17:54:13.200",120.32,32.43,13.82,4.03,1.4,"field_goal_missed",40125,"Dustin Hopkins",52,1299,2020091308,75.02,63.5,67,0,4.35,191,30.1147,"Clear","Field Goal","Kick Attempt No Good",30,48
"2020-09-13T17:54:13.300",121.89,32.7,14.05,3.38,1.59,"None",40125,"Dustin Hopkins",53,1299,2020091308,75.02,63.5,67,0,4.35,191,30.1147,"Clear","Field Goal","Kick Attempt No Good",30,48
"2020-09-13T17:54:13.400",123.32,32.95,13.81,3.44,1.46,"None",40125,"Dustin Hopkins",54,1299,2020091308,75.02,63.5,67,0,4.35,191,30.1147,"Clear","Field Goal","Kick Attempt No Good",30,48
"2020-09-13T21:14:08.300",115.05,28.83,22.99,9.4,2.34,"None",46342,"Mike Badgley",33,1643,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",6,24
"2020-09-13T21:14:08.400",117.29,28.6,22.02,9.88,2.25,"field_goal",46342,"Mike Badgley",34,1643,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",6,24
"2020-09-13T21:14:08.500",119.44,28.37,21.12,9.57,2.16,"None",46342,"Mike Badgley",35,1643,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",6,24
"2020-09-13T21:14:08.600",121.53,28.15,20.36,9,2.1,"None",46342,"Mike Badgley",36,1643,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",6,24
"2020-09-13T21:14:08.700",123.5,27.92,19.39,8.99,1.98,"None",46342,"Mike Badgley",37,1643,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",6,24
"2020-09-13T21:43:34.200",116.72,25.11,15.12,5.35,1.54,"None",46342,"Mike Badgley",45,2310,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T21:43:34.300",118.21,25.06,14.61,5.32,1.49,"None",46342,"Mike Badgley",46,2310,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T21:43:34.400",119.7,24.99,14.4,4.73,1.49,"None",46342,"Mike Badgley",47,2310,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T21:43:34.500",121.14,24.96,14.05,4.51,1.44,"None",46342,"Mike Badgley",48,2310,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T21:43:34.600",122.53,24.92,13.67,4.39,1.39,"None",46342,"Mike Badgley",49,2310,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T22:03:19.100",2.55,31.18,11.71,3.3,1.19,"None",46342,"Mike Badgley",54,2520,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt No Good",32,50
"2020-09-13T22:03:19.200",1.41,31.27,11.32,3.54,1.14,"None",46342,"Mike Badgley",55,2520,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt No Good",32,50
"2020-09-13T22:03:19.300",0.29,31.35,10.97,3.66,1.12,"None",46342,"Mike Badgley",56,2520,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt No Good",32,50
"2020-09-13T22:03:19.400",-0.78,31.41,10.58,3.84,1.08,"None",46342,"Mike Badgley",57,2520,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt No Good",32,50
"2020-09-13T22:03:19.500",-1.84,31.46,10.31,3.73,1.06,"None",46342,"Mike Badgley",58,2520,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt No Good",32,50
"2020-09-13T22:09:56.100",117.19,24.86,16.83,8.93,1.76,"None",38691,"Randy Bullock",45,2679,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",31,50
"2020-09-13T22:09:56.200",118.83,24.81,15.98,8.34,1.64,"field_goal",38691,"Randy Bullock",46,2679,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",31,50
"2020-09-13T22:09:56.300",120.54,24.84,16.07,6.49,1.71,"None",38691,"Randy Bullock",47,2679,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",31,50
"2020-09-13T22:09:56.400",122.17,24.88,15.7,5.56,1.63,"None",38691,"Randy Bullock",48,2679,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",31,50
"2020-09-13T22:09:56.500",123.73,24.9,15.29,5.07,1.57,"None",38691,"Randy Bullock",49,2679,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",31,50
"2020-09-13T22:29:05.900",116.02,27.79,17.47,6,1.78,"None",38691,"Randy Bullock",43,3065,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",25,43
"2020-09-13T22:29:06.000",117.74,28.04,16.99,5.69,1.73,"None",38691,"Randy Bullock",44,3065,2020091309,80.78,64.04,57,0,3.11,200,30.0261,"Clear","Field Goal","Kick Attempt Good",25,43
