"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","specialTeamsPlayType","specialTeamsResult","yardlineNumber","kickLength"
"2019-09-08T17:19:03.000",-2.55,27.2,17.32,10.18,1.86,"None",45046,"Harrison Butker",40,366,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",9,28
"2019-09-08T17:19:03.100",-4.18,27.02,15.26,12.99,1.65,"None",45046,"Harrison Butker",41,366,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",9,28
"2019-09-08T17:49:35.800",3.43,27.96,15.85,10.88,1.64,"None",43068,"Josh Lambo",42,1066,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",19,37
"2019-09-08T17:49:35.900",1.86,28.19,15.08,10.51,1.59,"None",43068,"Josh Lambo",43,1066,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",19,37
"2019-09-08T17:49:36.000",0.33,28.41,14.57,8.86,1.55,"None",43068,"Josh Lambo",44,1066,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",19,37
"2019-09-08T17:49:36.100",-1.11,28.62,13.98,7.33,1.45,"None",43068,"Josh Lambo",45,1066,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",19,37
"2019-09-08T17:49:36.200",-2.47,28.8,13.4,5.29,1.37,"None",43068,"Josh Lambo",46,1066,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",19,37
"2019-09-08T18:02:06.900",116.21,27.94,21.9,1.74,2.19,"None",45046,"Harrison Butker",34,1331,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",7,25
"2019-09-08T18:02:07.000",118.36,27.63,21.66,3.04,2.18,"None",45046,"Harrison Butker",35,1331,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",7,25
"2019-09-08T18:02:07.100",120.39,27.37,20.75,7.16,2.05,"field_goal",45046,"Harrison Butker",36,1331,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",7,25
"2019-09-08T18:02:07.200",122.13,27.18,18.42,12.84,1.75,"None",45046,"Harrison Butker",37,1331,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",7,25
"2019-09-08T18:02:07.300",123.9,26.98,17.11,12.98,1.78,"None",45046,"Harrison Butker",38,1331,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",7,25
"2019-09-08T18:09:49.000",3.14,27.23,21.03,8.15,2.14,"None",43068,"Josh Lambo",34,1490,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",5,23
"2019-09-08T18:09:49.100",1.12,26.94,20.12,8.42,2.04,"None",43068,"Josh Lambo",35,1490,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",5,23
"2019-09-08T18:09:49.200",-0.79,26.68,18.49,10.9,1.92,"field_goal",43068,"Josh Lambo",36,1490,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",5,23
"2019-09-08T18:09:49.300",-2.56,26.44,17.42,10.68,1.8,"None",43068,"Josh Lambo",37,1490,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",5,23
"2019-09-08T18:09:49.400",-3.87,26.28,15.15,12.96,1.32,"None",43068,"Josh Lambo",38,1490,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",5,23
"2019-09-08T18:24:58.500",116.13,28.11,17.73,5.64,1.8,"None",45046,"Harrison Butker",42,1820,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",28,46
"2019-09-08T18:24:58.600",117.94,28.1,16.62,7.66,1.81,"None",45046,"Harrison Butker",43,1820,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",28,46
"2019-09-08T18:24:58.700",119.57,28.09,15.84,7.74,1.62,"None",45046,"Harrison Butker",44,1820,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",28,46
"2019-09-08T18:24:58.800",121.11,28.08,15.07,7.74,1.55,"None",45046,"Harrison Butker",45,1820,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",28,46
"2019-09-08T18:24:58.900",122.34,28.05,14.06,7.62,1.23,"None",45046,"Harrison Butker",46,1820,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",28,46
"2019-09-08T19:49:55.100",117.32,27.13,17.33,7.46,1.77,"None",45046,"Harrison Butker",44,3570,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",17,35
"2019-09-08T19:49:55.200",119.01,27.28,16.59,7.46,1.7,"field_goal",45046,"Harrison Butker",45,3570,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",17,35
"2019-09-08T19:49:55.300",120.69,27.49,15.17,10,1.69,"None",45046,"Harrison Butker",46,3570,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",17,35
"2019-09-08T19:49:55.400",122.15,27.66,14.2,9.62,1.47,"None",45046,"Harrison Butker",47,3570,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",17,35
"2019-09-08T19:49:55.500",123.51,27.84,13.28,9.19,1.37,"None",45046,"Harrison Butker",48,3570,2019090802,91.04,71.06,52,0,0,NA,30.0172,"Clear","Field Goal","Kick Attempt Good",17,35
"2019-09-08T17:58:41.900",118.21,23.88,12.94,7.04,1.34,"None",46298,"Jason Sanders",51,1296,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Field Goal","Kick Attempt Good",36,54
"2019-09-08T17:58:42.000",119.56,23.93,12.7,10.59,1.34,"None",46298,"Jason Sanders",52,1296,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Field Goal","Kick Attempt Good",36,54
"2019-09-08T17:58:42.100",120.77,23.96,11.69,13.08,1.21,"None",46298,"Jason Sanders",53,1296,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Field Goal","Kick Attempt Good",36,54
"2019-09-08T17:58:42.200",121.87,23.98,10.44,11.97,1.11,"None",46298,"Jason Sanders",54,1296,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Field Goal","Kick Attempt Good",36,54
"2019-09-08T17:58:43.700",121.73,23.89,2.32,3.35,0.26,"None",46298,"Jason Sanders",69,1296,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Field Goal","Kick Attempt Good",36,54
"2019-09-08T19:22:58.100",2.2,27.2,20.55,4.65,2.13,"None",39470,"Justin Tucker",37,3146,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Field Goal","Kick Attempt Good",16,34
"2019-09-08T19:22:58.200",0.28,27.07,19.43,5.86,1.92,"None",39470,"Justin Tucker",38,3146,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Field Goal","Kick Attempt Good",16,34
"2019-09-08T19:22:58.300",-1.31,26.93,17.51,9.13,1.6,"None",39470,"Justin Tucker",39,3146,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Field Goal","Kick Attempt Good",16,34
"2019-09-08T19:22:58.400",-2.99,26.8,16.21,11.37,1.68,"None",39470,"Justin Tucker",40,3146,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Field Goal","Kick Attempt Good",16,34
"2019-09-08T19:22:59.500",-3.81,27.23,5.3,0.29,0.53,"None",39470,"Justin Tucker",51,3146,2019090803,89.96,72.14,56,0,3.36,130,30.0556,"Clear","Field Goal","Kick Attempt Good",16,34
"2019-09-08T18:28:22.200",2.57,32.67,18.49,5.29,1.87,"field_goal_missed",46455,"Kaare Vedvik",44,2161,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Field Goal","Kick Attempt No Good",27,45
"2019-09-08T18:28:22.300",0.66,32.88,17.88,5.8,1.92,"None",46455,"Kaare Vedvik",45,2161,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Field Goal","Kick Attempt No Good",27,45
"2019-09-08T18:28:22.400",-1.14,33.06,17.35,6.08,1.82,"None",46455,"Kaare Vedvik",46,2161,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Field Goal","Kick Attempt No Good",27,45
"2019-09-08T18:28:22.500",-2.8,33.27,15.92,9.23,1.67,"None",46455,"Kaare Vedvik",47,2161,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Field Goal","Kick Attempt No Good",27,45
"2019-09-08T18:28:22.600",-4.38,33.45,15.28,15.18,1.59,"None",46455,"Kaare Vedvik",48,2161,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Field Goal","Kick Attempt No Good",27,45
"2019-09-08T19:17:05.000",2.9,26.25,12.13,4.12,1.23,"None",33469,"Stephen Hauschka",48,3105,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Field Goal","Kick Attempt Good",25,43
"2019-09-08T19:17:05.100",1.64,26.27,12.06,3.58,1.26,"None",33469,"Stephen Hauschka",49,3105,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Field Goal","Kick Attempt Good",25,43
"2019-09-08T19:17:05.200",0.44,26.29,11.75,3.36,1.19,"None",33469,"Stephen Hauschka",50,3105,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Field Goal","Kick Attempt Good",25,43
"2019-09-08T19:17:05.300",-0.72,26.32,11.47,3.15,1.16,"None",33469,"Stephen Hauschka",51,3105,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Field Goal","Kick Attempt Good",25,43
"2019-09-08T19:17:05.400",-1.86,26.35,11.2,3.08,1.14,"None",33469,"Stephen Hauschka",52,3105,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Field Goal","Kick Attempt Good",25,43
"2019-09-08T17:34:27.700",3.4,25.65,19.25,7.6,2.35,"None",40125,"Dustin Hopkins",40,716,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",23,41
"2019-09-08T17:34:27.800",1.36,25.33,18.9,19.09,2.06,"None",40125,"Dustin Hopkins",41,716,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",23,41
"2019-09-08T17:34:27.900",-0.91,24.94,18.19,25.66,2.3,"None",40125,"Dustin Hopkins",42,716,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",23,41
"2019-09-08T17:34:28.000",-2.85,24.59,16.26,25.08,1.98,"None",40125,"Dustin Hopkins",43,716,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",23,41
"2019-09-08T17:34:28.100",-4.45,24.32,14.08,22.97,1.62,"None",40125,"Dustin Hopkins",44,716,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",23,41
"2019-09-08T18:34:59.100",117.16,24.77,13.87,7.03,1.48,"None",40125,"Dustin Hopkins",50,2088,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",30,48
"2019-09-08T18:34:59.200",118.54,24.58,13.6,12.76,1.39,"None",40125,"Dustin Hopkins",51,2088,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",30,48
"2019-09-08T18:34:59.300",120.01,24.36,12.96,11.06,1.49,"None",40125,"Dustin Hopkins",52,2088,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",30,48
"2019-09-08T18:34:59.400",121.24,24.19,11.92,9.82,1.24,"None",40125,"Dustin Hopkins",53,2088,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",30,48
"2019-09-08T18:34:59.500",122.47,24.01,12.11,6.25,1.24,"None",40125,"Dustin Hopkins",54,2088,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",30,48
"2019-09-08T20:01:25.400",115.71,26.08,22.94,10.45,2.35,"None",44966,"Jake Elliott",31,3755,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",4,22
"2019-09-08T20:01:25.500",117.93,26.39,21.86,10.67,2.24,"field_goal",44966,"Jake Elliott",32,3755,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",4,22
"2019-09-08T20:01:25.600",119.92,26.68,22.04,8.04,2.01,"None",44966,"Jake Elliott",33,3755,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",4,22
"2019-09-08T20:01:25.700",122.06,26.98,21.25,7.91,2.16,"None",44966,"Jake Elliott",34,3755,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",4,22
"2019-09-08T20:01:25.800",124.23,27.32,20.11,9.26,2.2,"None",44966,"Jake Elliott",35,3755,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Field Goal","Kick Attempt Good",4,22
"2019-09-08T21:18:47.300",116.37,30.07,15.75,5.97,1.87,"None",21213,"Adam Vinatieri",47,1725,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt No Good",28,46
"2019-09-08T21:18:47.400",117.93,30.22,15.15,7.84,1.56,"field_goal_missed",21213,"Adam Vinatieri",48,1725,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt No Good",28,46
"2019-09-08T21:18:47.500",119.28,30.4,15.65,3.86,1.37,"None",21213,"Adam Vinatieri",49,1725,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt No Good",28,46
"2019-09-08T21:18:47.600",120.93,30.59,15.31,4.1,1.66,"None",21213,"Adam Vinatieri",50,1725,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt No Good",28,46
"2019-09-08T21:18:47.700",122.43,30.76,14.93,3.72,1.51,"None",21213,"Adam Vinatieri",51,1725,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt No Good",28,46
"2019-09-08T21:40:41.400",2.63,28.17,16.06,3.82,1.67,"None",21213,"Adam Vinatieri",48,1928,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt Good",26,44
"2019-09-08T21:40:41.500",0.98,28.09,15.9,3.82,1.65,"None",21213,"Adam Vinatieri",49,1928,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt Good",26,44
"2019-09-08T21:40:41.600",-0.59,28.05,15.53,3.99,1.57,"None",21213,"Adam Vinatieri",50,1928,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt Good",26,44
"2019-09-08T21:40:41.700",-1.97,28,14.46,5.62,1.38,"None",21213,"Adam Vinatieri",51,1928,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt Good",26,44
"2019-09-08T21:40:41.800",-3.38,27.93,13.23,8.41,1.41,"None",21213,"Adam Vinatieri",52,1928,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt Good",26,44
"2019-09-08T22:19:12.200",116.36,30.63,23.49,11.54,2.53,"field_goal_missed",21213,"Adam Vinatieri",37,2700,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt No Good",11,29
"2019-09-08T22:19:12.300",118.69,30.73,22.55,11.12,2.33,"None",21213,"Adam Vinatieri",38,2700,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt No Good",11,29
"2019-09-08T22:19:12.400",120.75,30.87,21.77,9.53,2.07,"None",21213,"Adam Vinatieri",39,2700,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt No Good",11,29
"2019-09-08T22:19:12.500",122.88,31.02,20.87,9.09,2.13,"None",21213,"Adam Vinatieri",40,2700,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt No Good",11,29
"2019-09-08T22:19:12.600",124.94,31.1,20.36,7.64,2.06,"None",21213,"Adam Vinatieri",41,2700,2019090807,75.02,58.82,57,0,9.2,240,29.8962,"Clear","Field Goal","Kick Attempt No Good",11,29
"2019-09-08T20:33:20.400",1.74,28.56,11.29,1.06,1.15,"None",38691,"Randy Bullock",50,736,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt Good",21,39
"2019-09-08T20:33:20.500",0.61,28.69,11.31,1.1,1.14,"None",38691,"Randy Bullock",51,736,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt Good",21,39
"2019-09-08T20:33:20.600",-0.55,28.78,11.43,1.47,1.16,"None",38691,"Randy Bullock",52,736,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt Good",21,39
"2019-09-08T20:33:20.700",-1.7,28.84,11.41,1.81,1.15,"None",38691,"Randy Bullock",53,736,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt Good",21,39
"2019-09-08T20:33:20.800",-2.83,28.89,11.29,2.06,1.14,"None",38691,"Randy Bullock",54,736,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt Good",21,39
"2019-09-08T22:07:27.000",3.19,22.37,13.46,4.24,1.47,"None",38691,"Randy Bullock",45,2616,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt No Good",27,45
"2019-09-08T22:07:27.100",1.74,22.08,13.43,3.84,1.48,"field_goal_missed",38691,"Randy Bullock",46,2616,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt No Good",27,45
"2019-09-08T22:07:27.200",0.28,21.75,13.47,3.54,1.5,"None",38691,"Randy Bullock",47,2616,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt No Good",27,45
"2019-09-08T22:07:27.300",-1.09,21.3,13.39,3.38,1.44,"None",38691,"Randy Bullock",48,2616,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt No Good",27,45
"2019-09-08T22:07:27.400",-2.4,20.95,13.14,3.43,1.37,"None",38691,"Randy Bullock",49,2616,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt No Good",27,45
"2019-09-08T22:50:11.400",117.54,27.39,15.75,7.59,1.65,"None",38691,"Randy Bullock",38,3584,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt Good",8,27
"2019-09-08T22:50:11.500",119.09,27.63,15.12,7.04,1.57,"None",38691,"Randy Bullock",39,3584,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt Good",8,27
"2019-09-08T22:50:11.600",120.59,27.9,14.56,6.51,1.52,"None",38691,"Randy Bullock",40,3584,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt Good",8,27
"2019-09-08T22:50:11.700",122,28.12,13.95,6.24,1.43,"None",38691,"Randy Bullock",41,3584,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt Good",8,27
"2019-09-08T22:50:11.800",123.13,28.32,12.5,7.6,1.14,"None",38691,"Randy Bullock",42,3584,2019090808,68,62.6,83,NA,9.32,180,29.8902,NA,"Field Goal","Kick Attempt Good",8,27
