"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","position","team","frameId","playId","gameId","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","quarter","specialTeamsPlayType","specialTeamsResult","kickerId","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","kickLength","absoluteYardlineNumber"
"2018-09-07T03:45:12.100",3.8,26.53,5.47,2.86,0.55,"extra_point_missed",27091,"Matt Bryant","K","away",54,3553,2018090600,80.6,66.38,62,NA,11.81,290,30.091,NA,4,"Extra Point","Kick Attempt No Good",27091,15,09:48:00,10,12,33,25
"2018-09-07T03:45:12.200",4.18,26.21,5.18,3.82,0.49,"None",27091,"Matt Bryant","K","away",55,3553,2018090600,80.6,66.38,62,NA,11.81,290,30.091,NA,4,"Extra Point","Kick Attempt No Good",27091,15,09:48:00,10,12,33,25
"2018-09-07T03:45:12.300",4.5,25.85,4.82,4.78,0.49,"None",27091,"Matt Bryant","K","away",56,3553,2018090600,80.6,66.38,62,NA,11.81,290,30.091,NA,4,"Extra Point","Kick Attempt No Good",27091,15,09:48:00,10,12,33,25
"2018-09-09T17:13:38.500",127.26,26.39,3.93,11.64,0.55,"None",39470,"Justin Tucker","K","home",49,380,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",1,"Extra Point","Kick Attempt Good",39470,15,08:42:00,6,0,33,95
"2018-09-09T17:13:38.600",127.45,26.35,2.67,11.27,0.19,"None",39470,"Justin Tucker","K","home",50,380,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",1,"Extra Point","Kick Attempt Good",39470,15,08:42:00,6,0,33,95
"2018-09-09T17:13:38.700",127.64,26.31,1.55,9.29,0.19,"extra_point",39470,"Justin Tucker","K","home",51,380,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",1,"Extra Point","Kick Attempt Good",39470,15,08:42:00,6,0,33,95
"2018-09-09T17:13:38.800",127.75,26.3,0.72,7.89,0.11,"None",39470,"Justin Tucker","K","home",52,380,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",1,"Extra Point","Kick Attempt Good",39470,15,08:42:00,6,0,33,95
"2018-09-09T17:13:38.900",127.78,26.27,0.28,6.41,0.04,"None",39470,"Justin Tucker","K","home",53,380,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",1,"Extra Point","Kick Attempt Good",39470,15,08:42:00,6,0,33,95
"2018-09-09T17:39:08.700",125.55,30.75,2.31,1.08,0.23,"None",39470,"Justin Tucker","K","home",59,972,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",1,"Extra Point","Kick Attempt Good",39470,15,01:32:00,13,0,33,95
"2018-09-09T17:39:08.800",125.37,30.76,2.3,1.35,0.17,"None",39470,"Justin Tucker","K","home",60,972,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",1,"Extra Point","Kick Attempt Good",39470,15,01:32:00,13,0,33,95
"2018-09-09T17:39:08.900",125.11,30.76,2.41,1.42,0.26,"extra_point",39470,"Justin Tucker","K","home",61,972,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",1,"Extra Point","Kick Attempt Good",39470,15,01:32:00,13,0,33,95
"2018-09-09T17:39:09.000",124.91,30.77,2.27,1.29,0.2,"None",39470,"Justin Tucker","K","home",62,972,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",1,"Extra Point","Kick Attempt Good",39470,15,01:32:00,13,0,33,95
"2018-09-09T17:39:09.100",124.6,30.76,2.36,1.18,0.31,"None",39470,"Justin Tucker","K","home",63,972,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",1,"Extra Point","Kick Attempt Good",39470,15,01:32:00,13,0,33,95
"2018-09-09T17:50:21.800",-5.16,30.07,10.22,8.6,1.12,"None",39470,"Justin Tucker","K","home",52,1226,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt Good",39470,23,13:18:00,14,0,41,33
"2018-09-09T17:50:21.900",-6.3,30.25,9.18,8.45,1.15,"None",39470,"Justin Tucker","K","home",53,1226,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt Good",39470,23,13:18:00,14,0,41,33
"2018-09-09T17:50:22.000",-7.32,30.4,7.39,9.74,1.03,"field_goal",39470,"Justin Tucker","K","home",54,1226,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt Good",39470,23,13:18:00,14,0,41,33
"2018-09-09T17:50:22.100",-8.3,30.54,6.45,9.14,0.99,"None",39470,"Justin Tucker","K","home",55,1226,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt Good",39470,23,13:18:00,14,0,41,33
"2018-09-09T17:50:22.200",-8.95,30.64,4.26,10.29,0.66,"None",39470,"Justin Tucker","K","home",56,1226,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt Good",39470,23,13:18:00,14,0,41,33
"2018-09-09T18:08:06.300",118.13,23.38,7.3,4.67,0.89,"None",33469,"Stephen Hauschka","K","away",59,1613,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt No Good",33469,34,08:48:00,17,0,52,76
"2018-09-09T18:08:06.400",118.98,23.4,6.85,4.58,0.85,"None",33469,"Stephen Hauschka","K","away",60,1613,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt No Good",33469,34,08:48:00,17,0,52,76
"2018-09-09T18:08:06.500",119.79,23.43,6.4,4.41,0.8,"field_goal_missed",33469,"Stephen Hauschka","K","away",61,1613,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt No Good",33469,34,08:48:00,17,0,52,76
"2018-09-09T18:08:06.600",120.54,23.46,5.98,4.09,0.75,"None",33469,"Stephen Hauschka","K","away",62,1613,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt No Good",33469,34,08:48:00,17,0,52,76
"2018-09-09T18:08:06.700",121.14,23.49,5.66,3.4,0.6,"None",33469,"Stephen Hauschka","K","away",63,1613,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt No Good",33469,34,08:48:00,17,0,52,76
"2018-09-09T18:22:15.900",-9.07,28.55,2.22,0.15,0.29,"None",39470,"Justin Tucker","K","home",58,1973,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt Good",39470,21,04:20:00,17,0,39,31
"2018-09-09T18:22:16.000",-8.93,28.58,2.17,0.26,0.14,"None",39470,"Justin Tucker","K","home",59,1973,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt Good",39470,21,04:20:00,17,0,39,31
"2018-09-09T18:22:16.100",-8.73,28.62,1.92,1.13,0.21,"field_goal",39470,"Justin Tucker","K","home",60,1973,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt Good",39470,21,04:20:00,17,0,39,31
"2018-09-09T18:22:16.200",-8.58,28.64,1.81,1.37,0.15,"None",39470,"Justin Tucker","K","home",61,1973,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt Good",39470,21,04:20:00,17,0,39,31
"2018-09-09T18:22:16.300",-8.4,28.67,1.71,1.42,0.18,"None",39470,"Justin Tucker","K","home",62,1973,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",2,"Field Goal","Kick Attempt Good",39470,21,04:20:00,17,0,39,31
"2018-09-09T19:00:43.400",-8.2,27.06,0.91,12.69,0.16,"None",39470,"Justin Tucker","K","home",55,2757,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Extra Point","Kick Attempt Good",39470,15,12:28:00,32,0,33,25
"2018-09-09T19:00:43.500",-8.05,27.09,1.13,11.68,0.15,"None",39470,"Justin Tucker","K","home",56,2757,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Extra Point","Kick Attempt Good",39470,15,12:28:00,32,0,33,25
"2018-09-09T19:00:43.600",-7.76,27.11,2.14,8.5,0.29,"extra_point",39470,"Justin Tucker","K","home",57,2757,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Extra Point","Kick Attempt Good",39470,15,12:28:00,32,0,33,25
"2018-09-09T19:00:43.700",-7.34,27.14,3.06,6.32,0.42,"None",39470,"Justin Tucker","K","home",58,2757,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Extra Point","Kick Attempt Good",39470,15,12:28:00,32,0,33,25
"2018-09-09T19:00:43.800",-6.98,27.16,3.39,3.48,0.36,"None",39470,"Justin Tucker","K","home",59,2757,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Extra Point","Kick Attempt Good",39470,15,12:28:00,32,0,33,25
"2018-09-09T19:11:17.900",-7.01,25.36,2.07,4.94,0.4,"None",39470,"Justin Tucker","K","home",52,2899,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Extra Point","Kick Attempt Good",39470,15,11:22:00,39,0,33,25
"2018-09-09T19:11:18.000",-7.2,25.36,1.56,4.32,0.19,"None",39470,"Justin Tucker","K","home",53,2899,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Extra Point","Kick Attempt Good",39470,15,11:22:00,39,0,33,25
"2018-09-09T19:11:18.100",-7.53,25.35,1.54,4.15,0.33,"extra_point",39470,"Justin Tucker","K","home",54,2899,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Extra Point","Kick Attempt Good",39470,15,11:22:00,39,0,33,25
"2018-09-09T19:11:18.200",-8.72,25.27,1.24,0.23,1.19,"None",39470,"Justin Tucker","K","home",55,2899,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Extra Point","Kick Attempt Good",39470,15,11:22:00,39,0,33,25
"2018-09-09T19:11:18.300",-8.6,25.28,1.3,0.54,0.12,"None",39470,"Justin Tucker","K","home",56,2899,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Extra Point","Kick Attempt Good",39470,15,11:22:00,39,0,33,25
"2018-09-09T19:34:32.800",128.4,28.58,1.14,0.69,0.09,"None",33469,"Stephen Hauschka","K","away",60,3461,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Field Goal","Kick Attempt Good",33469,17,02:42:00,40,0,35,93
"2018-09-09T19:34:32.900",128.3,28.58,1.04,0.97,0.1,"None",33469,"Stephen Hauschka","K","away",61,3461,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Field Goal","Kick Attempt Good",33469,17,02:42:00,40,0,35,93
"2018-09-09T19:34:33.000",128.2,28.58,0.95,1.19,0.1,"field_goal",33469,"Stephen Hauschka","K","away",62,3461,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Field Goal","Kick Attempt Good",33469,17,02:42:00,40,0,35,93
"2018-09-09T19:34:33.100",128.11,28.59,0.92,1.28,0.09,"None",33469,"Stephen Hauschka","K","away",63,3461,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Field Goal","Kick Attempt Good",33469,17,02:42:00,40,0,35,93
"2018-09-09T19:34:33.200",128.02,28.61,0.88,1.21,0.09,"None",33469,"Stephen Hauschka","K","away",64,3461,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",3,"Field Goal","Kick Attempt Good",33469,17,02:42:00,40,0,35,93
"2018-09-09T20:06:24.500",128.3,29.75,1.12,0.39,0.11,"None",39470,"Justin Tucker","K","home",53,4220,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",4,"Extra Point","Kick Attempt Good",39470,15,03:52:00,46,3,33,95
"2018-09-09T20:06:24.600",128.21,29.76,1.28,0.71,0.09,"None",39470,"Justin Tucker","K","home",54,4220,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",4,"Extra Point","Kick Attempt Good",39470,15,03:52:00,46,3,33,95
"2018-09-09T20:06:24.700",128.05,29.77,1.46,1.13,0.16,"extra_point",39470,"Justin Tucker","K","home",55,4220,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",4,"Extra Point","Kick Attempt Good",39470,15,03:52:00,46,3,33,95
"2018-09-09T20:06:24.800",127.9,29.78,1.5,0.78,0.15,"None",39470,"Justin Tucker","K","home",56,4220,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",4,"Extra Point","Kick Attempt Good",39470,15,03:52:00,46,3,33,95
"2018-09-09T20:06:24.900",127.75,29.78,1.52,0.49,0.14,"None",39470,"Justin Tucker","K","home",57,4220,2018090900,62.96,60.98,93,0.118,17.21,70,30.1029,"Moderate Rain",4,"Extra Point","Kick Attempt Good",39470,15,03:52:00,46,3,33,95
"2018-09-09T17:51:59.000",-2.2,25.14,15.55,9.43,1.85,"None",41953,"Chris Boswell","K","away",42,1254,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",2,"Extra Point","Kick Attempt Good",41953,15,11:16:00,0,6,33,25
"2018-09-09T17:51:59.100",-3.83,25.21,13.72,10.05,1.63,"None",41953,"Chris Boswell","K","away",43,1254,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",2,"Extra Point","Kick Attempt Good",41953,15,11:16:00,0,6,33,25
"2018-09-09T17:51:59.200",-5.34,25.28,12.01,10.25,1.52,"extra_point",41953,"Chris Boswell","K","away",44,1254,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",2,"Extra Point","Kick Attempt Good",41953,15,11:16:00,0,6,33,25
"2018-09-09T17:51:59.300",-6.67,25.3,10.15,10.37,1.32,"None",41953,"Chris Boswell","K","away",45,1254,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",2,"Extra Point","Kick Attempt Good",41953,15,11:16:00,0,6,33,25
"2018-09-09T17:51:59.400",-7.79,25.33,7,12.46,1.12,"None",41953,"Chris Boswell","K","away",46,1254,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",2,"Extra Point","Kick Attempt Good",41953,15,11:16:00,0,6,33,25
"2018-09-09T18:46:33.200",2.8,25.98,11.42,4.33,1.34,"None",45037,"Zane Gonzalez","K","home",44,2286,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",45037,15,10:05:00,6,7,33,25
"2018-09-09T18:46:33.300",1.54,25.68,11.24,4.06,1.29,"None",45037,"Zane Gonzalez","K","home",45,2286,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",45037,15,10:05:00,6,7,33,25
"2018-09-09T18:46:33.400",0.28,25.45,11.16,3.81,1.29,"extra_point",45037,"Zane Gonzalez","K","home",46,2286,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",45037,15,10:05:00,6,7,33,25
"2018-09-09T18:46:33.500",-1.03,25.19,10.83,4.39,1.33,"None",45037,"Zane Gonzalez","K","home",47,2286,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",45037,15,10:05:00,6,7,33,25
"2018-09-09T18:46:33.600",-2.21,24.98,10.57,4.28,1.19,"None",45037,"Zane Gonzalez","K","home",48,2286,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",45037,15,10:05:00,6,7,33,25
"2018-09-09T18:55:11.400",118.6,29.47,15.48,7.93,2.05,"None",41953,"Chris Boswell","K","away",44,2473,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",41953,15,08:24:00,7,13,33,95
"2018-09-09T18:55:11.500",120.32,29.78,14.77,7.92,1.75,"None",41953,"Chris Boswell","K","away",45,2473,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",41953,15,08:24:00,7,13,33,95
"2018-09-09T18:55:11.600",121.98,30.08,14,7.93,1.68,"extra_point",41953,"Chris Boswell","K","away",46,2473,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",41953,15,08:24:00,7,13,33,95
"2018-09-09T18:55:11.700",123.37,30.32,14.41,5.43,1.42,"None",41953,"Chris Boswell","K","away",47,2473,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",41953,15,08:24:00,7,13,33,95
"2018-09-09T18:55:11.800",124.92,30.62,13.91,5,1.58,"None",41953,"Chris Boswell","K","away",48,2473,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",41953,15,08:24:00,7,13,33,95
"2018-09-09T19:07:37.500",115.39,28.37,15.82,8.05,1.88,"None",41953,"Chris Boswell","K","away",40,2708,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",41953,15,05:23:00,7,20,33,95
"2018-09-09T19:07:37.600",117.15,28.6,15.08,7.67,1.78,"None",41953,"Chris Boswell","K","away",41,2708,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",41953,15,05:23:00,7,20,33,95
"2018-09-09T19:07:37.700",118.87,28.84,14.53,7.2,1.73,"extra_point",41953,"Chris Boswell","K","away",42,2708,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",41953,15,05:23:00,7,20,33,95
"2018-09-09T19:07:37.800",120.59,29.12,14.49,6.25,1.74,"None",41953,"Chris Boswell","K","away",43,2708,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",41953,15,05:23:00,7,20,33,95
"2018-09-09T19:07:37.900",122.28,29.39,14.57,5.25,1.71,"None",41953,"Chris Boswell","K","away",44,2708,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",3,"Extra Point","Kick Attempt Good",41953,15,05:23:00,7,20,33,95
"2018-09-09T19:55:48.900",107.55,24.66,27.29,3.14,2.4,"None",45037,"Zane Gonzalez","K","home",42,3799,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",4,"Extra Point","Kick Attempt Good",45037,15,07:32:00,13,21,33,95
"2018-09-09T19:55:49.000",110.95,24.6,27.72,0.35,3.4,"None",45037,"Zane Gonzalez","K","home",43,3799,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",4,"Extra Point","Kick Attempt Good",45037,15,07:32:00,13,21,33,95
"2018-09-09T19:55:49.100",113.18,24.54,28.43,0.96,2.23,"extra_point",45037,"Zane Gonzalez","K","home",44,3799,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",4,"Extra Point","Kick Attempt Good",45037,15,07:32:00,13,21,33,95
"2018-09-09T19:55:49.200",115.15,24.49,28.43,1.25,1.98,"None",45037,"Zane Gonzalez","K","home",45,3799,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",4,"Extra Point","Kick Attempt Good",45037,15,07:32:00,13,21,33,95
"2018-09-09T19:55:49.300",117.7,24.44,28.02,2.52,2.55,"None",45037,"Zane Gonzalez","K","home",46,3799,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",4,"Extra Point","Kick Attempt Good",45037,15,07:32:00,13,21,33,95
"2018-09-09T20:10:03.100",115.28,26.64,11.41,7.13,1.44,"None",45037,"Zane Gonzalez","K","home",40,4214,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",4,"Extra Point","Kick Attempt Good",45037,15,01:58:00,20,21,33,95
"2018-09-09T20:10:03.200",116.62,26.66,11.02,6.18,1.34,"None",45037,"Zane Gonzalez","K","home",41,4214,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",4,"Extra Point","Kick Attempt Good",45037,15,01:58:00,20,21,33,95
"2018-09-09T20:10:03.300",117.9,26.7,10.66,5.55,1.28,"extra_point",45037,"Zane Gonzalez","K","home",42,4214,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",4,"Extra Point","Kick Attempt Good",45037,15,01:58:00,20,21,33,95
"2018-09-09T20:10:03.400",119.2,26.77,10.98,4.24,1.3,"None",45037,"Zane Gonzalez","K","home",43,4214,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",4,"Extra Point","Kick Attempt Good",45037,15,01:58:00,20,21,33,95
"2018-09-09T20:10:03.500",120.43,26.83,10.94,3.7,1.23,"None",45037,"Zane Gonzalez","K","home",44,4214,2018090901,59,53.78,83,0.012,10.31,70,30.0231,"Light Rain",4,"Extra Point","Kick Attempt Good",45037,15,01:58:00,20,21,33,95
