"gameId","frameId","playId","time","x","y","s","a","dis","o","dir","event","nflId","displayName","position","team","TimeMeasure","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","quarter","specialTeamsPlayType","specialTeamsResult","kickerId","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","kickLength","absoluteYardlineNumber"
2018112202,30,1245,2018-11-23 02:08:53.2,99.1,24.9,1.13,1.44,0.12,63.52,51.6,"None",43689,"Wil Lutz","K","home",2018-11-22 13:00:00,51.98,41.72,68,0,4.72,70,30.2062,"Clear",2,"Field Goal","Kick Attempt Good",43689,4,09:12:00,7,3,22,106
2018123008,30,1832,2018-12-30 19:08:46.7,31.81,22.72,0.3,0.71,0.03,270.33,156.35,"None",40775,"Brett Maher","K","away",2018-12-30 07:00:00,35.06,26.96,72,0,0,NA,30.2003,"Clear",2,"Extra Point","Kick Attempt Good",40775,15,01:50:00,0,13,33,25
2018092400,30,1973,2018-09-25 01:42:03.9,100.06,28.8,0.75,3.07,0.09,45.27,92.34,"None",41736,"Chandler Catanzaro","K","home",2018-09-24 16:00:00,78.98,73.04,82,0,3.36,330,30.029,"Clear",2,"Field Goal","Kick Attempt Good",41736,3,01:17:00,7,23,21,107
2018101401,30,2539,2018-10-14 19:01:39.2,99.58,27.85,1.46,3.07,0.15,69.76,58.68,"None",41953,"Chris Boswell","K","away",2018-10-14 08:00:00,51.08,48.92,92,0,5.84,100,30.1176,"Clear",3,"Field Goal","Kick Attempt Good",41953,3,06:56:00,14,14,21,107
2018122306,30,2881,2018-12-23 20:06:48.799,18.94,22.96,1.34,2.49,0.15,225.8,267.85,"None",40775,"Brett Maher","K","home",2018-12-23 05:00:00,48.2,31.82,53,0,13.86,350,30.3716,"Clear",3,"Field Goal","Kick Attempt Good",40775,2,03:44:00,17,13,20,12
2018120201,30,2925,2018-12-02 20:17:45.7,88.21,27.29,0.63,1.08,0.07,5.42,99.44,"None",40276,"Brandon McManus","K","away",2018-12-02 07:00:00,62.06,48.02,60,0,19.7,190,29.4886,"Clear",3,"Extra Point","Kick Attempt Good",40276,15,07:35:00,3,20,33,95
2018102809,30,2978,2018-10-28 22:40:20.098,101.15,31.08,0.55,1.52,0.06,42.77,35.2,"None",30403,"Robbie Gould","K","away",2018-10-28 06:00:00,83.48,44.96,26,0,0,NA,29.9729,"Clear",4,"Field Goal","Kick Attempt Good",30403,2,13:37:00,3,12,20,108
2018123008,30,3376,2018-12-30 20:22:02.5,31.78,23.14,0.31,1.11,0.03,193.4,8.65,"None",43937,"Aldrick Rosas","K","home",2018-12-30 07:00:00,35.06,26.96,72,0,0,NA,30.2003,"Clear",4,"Extra Point","Kick Attempt Good",43937,15,10:38:00,24,21,33,25
2018112200,30,3544,2018-11-22 20:12:28.098,18.88,24.28,2.02,1.86,0.21,284.13,276.65,"None",31446,"Matt Prater","K","home",2018-11-22 07:00:00,24.08,10.22,55,0,9.2,100,30.5812,"Clear",4,"Field Goal","Kick Attempt Good",31446,2,07:48:00,13,16,20,12
2018091600,30,3682,2018-09-16 19:53:45.098,32.57,28.35,0.27,1.21,0.02,284.75,82.02,"None",35102,"Graham Gano","K","away",2018-09-16 08:00:00,78.08,72.14,82,0,11.43,300,29.8312,"Clear",4,"Extra Point","Kick Attempt Good",35102,15,02:20:00,31,23,33,25
2018101409,30,3865,2018-10-14 23:04:21,99.45,30.76,1.21,1.91,0.13,63.72,90.17,"None",41991,"Cairo Santos","K","away",2018-10-14 08:00:00,22.46,18.68,85,0.012,11.5,17,30.3539,"Light Snow",4,"Field Goal","Kick Attempt Good",41991,3,03:19:00,13,20,21,107
2018090906,31,240,2018-09-09 17:07:50.9,31.53,25.86,0.82,0.61,0.09,236.74,238.92,"extra_point",43689,"Wil Lutz","K","home",2018-09-09 06:00:00,84.2,75.02,74,0,0,NA,29.9109,"Clear",1,"Extra Point","Kick Attempt Good",43689,15,11:41:00,6,0,33,25
2018093006,31,542,2018-09-30 17:19:28,18.57,28.92,2.22,1.83,0.23,248.8,269.9,"None",30932,"Stephen Gostkowski","K","home",2018-09-30 08:00:00,68,45.86,45,0,5.84,280,30.3184,"Clear",1,"Field Goal","Kick Attempt Good",30932,2,05:30:00,0,0,20,12
2018111800,31,682,2018-11-18 18:26:28.5,99.43,24.57,1.26,2.45,0.14,28.94,86.05,"None",40775,"Brett Maher","K","away",2018-11-18 07:00:00,60.08,46.22,60,0,0,NA,30.2653,"Clear",1,"Field Goal","Kick Attempt Good",40775,3,03:00:00,0,0,21,107
2018090902,31,757,2018-09-09 17:30:30.799,20.47,22.51,1.26,2.52,0.14,271.3,265.93,"None",21213,"Adam Vinatieri","K","home",2018-09-09 08:00:00,60.08,57.2,90,0,11.43,50,29.9109,"Clear",1,"Field Goal","Kick Attempt Good",21213,3,01:27:00,0,3,21,13
2018100706,31,976,2018-10-07 17:41:22,31.7,25.97,0.15,1.33,0.01,256.33,101.89,"None",41175,"Jason Myers","K","home",2018-10-07 08:00:00,75.02,69.8,84,0,8.08,220,30.1796,"Clear",2,"Extra Point","Kick Attempt Good",41175,15,13:47:00,6,7,33,25
2018101412,31,1083,2018-10-15 01:07:23.299,89.3,27.5,0.87,1.02,0.09,34.18,79.71,"None",30932,"Stephen Gostkowski","K","home",2018-10-14 15:54:00,44.6,39.2,81,NA,4.35,240,30.1974,NA,2,"Extra Point","Kick Attempt Good",30932,15,12:52:00,16,6,33,95
2018100800,31,1171,2018-10-09 01:01:16.299,32.09,26.52,0.22,0.49,0.02,257.97,268.7,"None",43689,"Wil Lutz","K","home",2018-10-08 14:00:00,75.92,75.02,97,0.339,0,NA,29.8519,"Heavy Rain",2,"Extra Point","Kick Attempt Good",43689,15,10:38:00,12,3,33,25
2018101800,31,1188,2018-10-19 01:11:24.9,87.8,28.19,0.45,1.43,0.05,23.51,352.61,"None",40276,"Brandon McManus","K","away",2018-10-18 10:00:00,80.6,44.42,28,0,3.36,20,29.9345,"Clear",2,"Extra Point","Kick Attempt Good",40276,15,14:40:00,3,27,33,95
2018111804,31,1236,2018-11-18 18:49:21.2,98.52,30.3,0.94,2.74,0.1,114.99,83.45,"None",21213,"Adam Vinatieri","K","home",2018-11-18 07:00:00,42.08,35.96,79,0,8.08,0,30.2121,"Clear",2,"Field Goal","Kick Attempt Good",21213,4,11:04:00,7,0,22,106
2018112202,31,1245,2018-11-23 02:08:53.299,99.18,24.97,1.11,0.9,0.11,64.23,48.78,"None",43689,"Wil Lutz","K","home",2018-11-22 13:00:00,51.98,41.72,68,0,4.72,70,30.2062,"Clear",2,"Field Goal","Kick Attempt Good",43689,4,09:12:00,7,3,22,106
2018121700,31,1273,2018-12-18 02:05:23.299,96.78,28.07,1,2.73,0.11,85.78,65.68,"None",43689,"Wil Lutz","K","away",2018-12-17 15:00:00,42.8,31.82,65,0,0,NA,30.029,"Clear",2,"Field Goal","Kick Attempt Good",43689,6,10:00:00,7,3,24,104
2018120212,31,1274,2018-12-02 22:13:16.5,101.23,24.55,2.26,2.72,0.24,91.94,95.42,"None",30932,"Stephen Gostkowski","K","home",2018-12-02 11:00:00,53.06,51.08,93,0,0,NA,29.6215,"Clear",2,"Field Goal","Kick Attempt Good",30932,1,05:48:00,7,0,20,109
2018092300,31,1715,2018-09-23 18:10:49.9,99.83,24.63,1.38,1.78,0.15,87.83,69.01,"None",43689,"Wil Lutz","K","away",2018-09-23 08:00:00,82.94,68.18,61,0,6.96,140,30.0645,"Clear",2,"Field Goal","Kick Attempt Good",43689,3,03:09:00,7,10,21,107
2018123008,31,1832,2018-12-30 19:08:46.799,31.82,22.7,0.22,0.68,0.02,280.45,130.02,"None",40775,"Brett Maher","K","away",2018-12-30 07:00:00,35.06,26.96,72,0,0,NA,30.2003,"Clear",2,"Extra Point","Kick Attempt Good",40775,15,01:50:00,0,13,33,25
2018092400,31,1973,2018-09-25 01:42:04,100.11,28.8,0.39,2.88,0.05,41.09,98.01,"None",41736,"Chandler Catanzaro","K","home",2018-09-24 16:00:00,78.98,73.04,82,0,3.36,330,30.029,"Clear",2,"Field Goal","Kick Attempt Good",41736,3,01:17:00,7,23,21,107
2018102110,31,2116,2018-10-21 22:05:56.4,20.68,26.05,0.3,2.75,0.04,238.36,329.59,"None",40125,"Dustin Hopkins","K","home",2018-10-21 12:00:00,51.62,29.84,43,0,17.21,310,30.1413,"Clear",3,"Field Goal","Kick Attempt Good",40125,3,09:13:00,7,7,21,13
2018101412,31,2378,2018-10-15 02:12:50.799,22.21,23.34,1.19,2.01,0.13,244.26,273.77,"None",30932,"Stephen Gostkowski","K","home",2018-10-14 15:54:00,44.6,39.2,81,NA,4.35,240,30.1974,NA,3,"Field Goal","Kick Attempt Good",30932,5,07:20:00,24,16,24,15
2018101401,31,2539,2018-10-14 19:01:39.299,99.69,27.94,1.35,2.6,0.14,62.03,48.97,"None",41953,"Chris Boswell","K","away",2018-10-14 08:00:00,51.08,48.92,92,0,5.84,100,30.1176,"Clear",3,"Field Goal","Kick Attempt Good",41953,3,06:56:00,14,14,21,107
2018122311,31,2622,2018-12-23 22:59:04.4,99.88,30.91,0.81,2.54,0.09,67.4,86.66,"None",38701,"Greg Zuerlein","K","away",2018-12-23 07:00:00,69.8,32.36,25,0,0,NA,30.0615,"Clear",3,"Field Goal","Kick Attempt Good",38701,3,05:41:00,9,21,21,107
2018122306,31,2881,2018-12-23 20:06:48.9,18.82,22.94,1.13,2.31,0.12,219.99,260.18,"None",40775,"Brett Maher","K","home",2018-12-23 05:00:00,48.2,31.82,53,0,13.86,350,30.3716,"Clear",3,"Field Goal","Kick Attempt Good",40775,2,03:44:00,17,13,20,12
2018120201,31,2925,2018-12-02 20:17:45.799,88.26,27.28,0.49,1.03,0.05,9.56,101.23,"None",40276,"Brandon McManus","K","away",2018-12-02 07:00:00,62.06,48.02,60,0,19.7,190,29.4886,"Clear",3,"Extra Point","Kick Attempt Good",40276,15,07:35:00,3,20,33,95
2018110404,31,2975,2018-11-04 20:28:20.5,31.72,25.34,0.35,1.03,0.03,268.42,145.37,"None",46298,"Jason Sanders","K","home",2018-11-04 07:00:00,87.08,73.04,63,0,16.09,150,30.1235,"Clear",4,"Extra Point","Kick Attempt Good",46298,15,10:48:00,12,3,33,25
2018102809,31,2978,2018-10-28 22:40:20.2,101.17,31.12,0.47,1.41,0.05,42.77,19.09,"None",30403,"Robbie Gould","K","away",2018-10-28 06:00:00,83.48,44.96,26,0,0,NA,29.9729,"Clear",4,"Field Goal","Kick Attempt Good",30403,2,13:37:00,3,12,20,108
2018123008,31,3376,2018-12-30 20:22:02.598,31.78,23.17,0.33,0.84,0.03,190.2,20.33,"None",43937,"Aldrick Rosas","K","home",2018-12-30 07:00:00,35.06,26.96,72,0,0,NA,30.2003,"Clear",4,"Extra Point","Kick Attempt Good",43937,15,10:38:00,24,21,33,25
2018100712,31,3388,2018-10-08 02:57:36,101.66,29.91,1.52,2.17,0.16,59.18,99.88,"None",43846,"Ka'imi Fairbairn","K","home",2018-10-07 14:00:00,80.24,74.66,83,0,4.72,140,29.9021,"Clear",4,"Field Goal","Kick Attempt Good",43846,1,08:34:00,13,13,19,109
2018100702,31,3395,2018-10-07 19:38:31.7,100.42,30.33,1.23,2.17,0.13,108.11,101.96,"None",38691,"Randy Bullock","K","home",2018-10-07 08:00:00,82.04,72.86,74,0,0,NA,30.1885,"Clear",4,"Field Goal","Kick Attempt Good",38691,2,03:33:00,17,17,20,108
2018112200,31,3544,2018-11-22 20:12:28.2,18.69,24.3,1.82,1.79,0.19,275.78,274.75,"None",31446,"Matt Prater","K","home",2018-11-22 07:00:00,24.08,10.22,55,0,9.2,100,30.5812,"Clear",4,"Field Goal","Kick Attempt Good",31446,2,07:48:00,13,16,20,12
2018102806,31,3609,2018-10-28 19:51:54.598,99.64,30.85,1.59,3.22,0.17,77.29,92.05,"None",43937,"Aldrick Rosas","K","home",2018-10-28 08:00:00,51.08,43.16,74,0,10.31,240,29.7751,"Clear",4,"Field Goal","Kick Attempt Good",43937,3,04:11:00,3,13,21,107
2018091600,31,3682,2018-09-16 19:53:45.2,32.6,28.36,0.33,1.17,0.03,292.37,60,"None",35102,"Graham Gano","K","away",2018-09-16 08:00:00,78.08,72.14,82,0,11.43,300,29.8312,"Clear",4,"Extra Point","Kick Attempt Good",35102,15,02:20:00,31,23,33,25
2018121604,31,3698,2018-12-16 20:40:47.299,21.94,23.3,0.79,2.62,0.09,282.28,268.74,"None",38691,"Randy Bullock","K","home",2018-12-16 07:00:00,42.08,39.02,89,0,0,NA,30.0999,"Clear",4,"Field Goal","Kick Attempt Good",38691,4,10:49:00,20,13,23,14
2018101409,31,3865,2018-10-14 23:04:21.098,99.56,30.77,0.99,1.93,0.11,61.07,83.71,"None",41991,"Cairo Santos","K","away",2018-10-14 08:00:00,22.46,18.68,85,0.012,11.5,17,30.3539,"Light Snow",4,"Field Goal","Kick Attempt Good",41991,3,03:19:00,13,20,21,107
2018090906,32,240,2018-09-09 17:07:51,31.45,25.82,0.8,0.5,0.08,241.44,240.74,"None",43689,"Wil Lutz","K","home",2018-09-09 06:00:00,84.2,75.02,74,0,0,NA,29.9109,"Clear",1,"Extra Point","Kick Attempt Good",43689,15,11:41:00,6,0,33,25
2018120901,32,328,2018-12-10 01:31:47.098,26.04,28.86,0.66,1.58,0.07,245.37,228.78,"None",38701,"Greg Zuerlein","K","away",2018-12-09 13:00:00,26.06,18.86,74,0,0,NA,30.3627,"Clear",1,"Field Goal","Kick Attempt Good",38701,9,09:16:00,0,0,27,19
2018111806,32,373,2018-11-18 18:14:03.098,97.98,24.74,0.7,2.19,0.08,10.02,63.75,"None",43846,"Ka'imi Fairbairn","K","away",2018-11-18 07:00:00,49.28,35.06,58,0,5.84,140,30.3361,"Clear",1,"Field Goal","Kick Attempt Good",43846,5,09:35:00,0,0,23,105
2018122300,32,453,2018-12-23 18:13:13.9,88.39,31.47,0.56,1.59,0.06,62.56,37.8,"None",43937,"Aldrick Rosas","K","away",2018-12-23 07:00:00,33.08,28.22,82,0,11.43,330,30.1353,"Clear",1,"Extra Point","Kick Attempt Good",43937,15,08:11:00,0,6,33,95
2018093006,32,542,2018-09-30 17:19:28.098,18.36,28.92,2.11,1.53,0.22,235.52,268.37,"None",30932,"Stephen Gostkowski","K","home",2018-09-30 08:00:00,68,45.86,45,0,5.84,280,30.3184,"Clear",1,"Field Goal","Kick Attempt Good",30932,2,05:30:00,0,0,20,12
2018111800,32,682,2018-11-18 18:26:28.598,99.54,24.58,1.01,2.32,0.11,22.41,81.45,"None",40775,"Brett Maher","K","away",2018-11-18 07:00:00,60.08,46.22,60,0,0,NA,30.2653,"Clear",1,"Field Goal","Kick Attempt Good",40775,3,03:00:00,0,0,21,107
2018090902,32,757,2018-09-09 17:30:30.9,20.36,22.49,1.02,2.42,0.11,260.76,256.79,"None",21213,"Adam Vinatieri","K","home",2018-09-09 08:00:00,60.08,57.2,90,0,11.43,50,29.9109,"Clear",1,"Field Goal","Kick Attempt Good",21213,3,01:27:00,0,3,21,13
2018100706,32,976,2018-10-07 17:41:22.098,31.72,25.97,0.23,1,0.02,264.42,91.08,"None",41175,"Jason Myers","K","home",2018-10-07 08:00:00,75.02,69.8,84,0,8.08,220,30.1796,"Clear",2,"Extra Point","Kick Attempt Good",41175,15,13:47:00,6,7,33,25
2018101406,32,1030,2018-10-14 17:41:51.2,19.98,22.89,1.26,2.2,0.14,277.04,267.79,"None",21213,"Adam Vinatieri","K","away",2018-10-14 08:00:00,57.02,41.9,57,0,4.72,180,30.2446,"Clear",2,"Field Goal","Kick Attempt Good",21213,3,13:27:00,10,7,21,13
2018101412,32,1083,2018-10-15 01:07:23.4,89.38,27.52,0.76,0.93,0.08,43.49,78.67,"None",30932,"Stephen Gostkowski","K","home",2018-10-14 15:54:00,44.6,39.2,81,NA,4.35,240,30.1974,NA,2,"Extra Point","Kick Attempt Good",30932,15,12:52:00,16,6,33,95
2018100800,32,1171,2018-10-09 01:01:16.4,32.07,26.52,0.3,0.57,0.03,259.85,261.45,"None",43689,"Wil Lutz","K","home",2018-10-08 14:00:00,75.92,75.02,97,0.339,0,NA,29.8519,"Heavy Rain",2,"Extra Point","Kick Attempt Good",43689,15,10:38:00,12,3,33,25
2018101800,32,1188,2018-10-19 01:11:25,87.79,28.23,0.41,1.24,0.04,30.59,333.62,"extra_point",40276,"Brandon McManus","K","away",2018-10-18 10:00:00,80.6,44.42,28,0,3.36,20,29.9345,"Clear",2,"Extra Point","Kick Attempt Good",40276,15,14:40:00,3,27,33,95
2018111804,32,1236,2018-11-18 18:49:21.299,98.6,30.33,0.73,2.64,0.08,108.94,66.28,"None",21213,"Adam Vinatieri","K","home",2018-11-18 07:00:00,42.08,35.96,79,0,8.08,0,30.2121,"Clear",2,"Field Goal","Kick Attempt Good",21213,4,11:04:00,7,0,22,106
2018112202,32,1245,2018-11-23 02:08:53.4,99.27,25.04,1.11,0.42,0.11,63.62,48.72,"None",43689,"Wil Lutz","K","home",2018-11-22 13:00:00,51.98,41.72,68,0,4.72,70,30.2062,"Clear",2,"Field Goal","Kick Attempt Good",43689,4,09:12:00,7,3,22,106
2018121700,32,1273,2018-12-18 02:05:23.4,96.85,28.12,0.86,2.45,0.09,82.61,49.38,"None",43689,"Wil Lutz","K","away",2018-12-17 15:00:00,42.8,31.82,65,0,0,NA,30.029,"Clear",2,"Field Goal","Kick Attempt Good",43689,6,10:00:00,7,3,24,104
2018120212,32,1274,2018-12-02 22:13:16.598,101.44,24.53,1.98,2.47,0.21,66.27,96.14,"field_goal",30932,"Stephen Gostkowski","K","home",2018-12-02 11:00:00,53.06,51.08,93,0,0,NA,29.6215,"Clear",2,"Field Goal","Kick Attempt Good",30932,1,05:48:00,7,0,20,109
2018110410,32,1280,2018-11-05 02:07:29.4,25.78,23.42,1.61,1.7,0.17,239.4,270.9,"None",30932,"Stephen Gostkowski","K","home",2018-11-04 14:35:00,37.4,33.8,87,NA,4.35,50,30.5301,NA,2,"Field Goal","Kick Attempt Good",30932,10,13:32:00,7,3,28,20
2018120900,32,1367,2018-12-09 18:51:37.598,20.16,28.91,1.09,3.49,0.13,251.42,249.42,"None",41175,"Jason Myers","K","away",2018-12-09 07:00:00,28.04,21.2,75,0,13.86,230,30.3214,"Clear",2,"Field Goal","Kick Attempt Good",41175,3,11:13:00,14,3,21,13
2018092313,32,1380,2018-09-24 01:15:54.2,23.51,23.43,1.53,1.61,0.16,241.12,283.74,"None",31446,"Matt Prater","K","home",2018-09-23 16:00:00,62.06,48.02,60,0,4.72,80,30.1974,"Clear",2,"Field Goal","Kick Attempt Good",31446,7,05:02:00,10,0,25,17
2018100712,32,1384,2018-10-08 01:17:36.098,101.11,30.53,1.26,2.37,0.14,41.31,95,"None",43846,"Ka'imi Fairbairn","K","home",2018-10-07 14:00:00,80.24,74.66,83,0,4.72,140,29.9021,"Clear",2,"Field Goal","Kick Attempt Good",43846,2,06:03:00,7,6,20,108
2018111900,32,1384,2018-11-20 02:08:00.4,98.04,30.33,0.88,1.83,0.1,78.37,96.03,"None",38701,"Greg Zuerlein","K","home",2018-11-19 09:00:00,64.94,57.2,76,0,5.84,250,29.9818,"Clear",2,"Field Goal","Kick Attempt Good",38701,5,14:58:00,13,7,23,105
