"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId","playDirection"
2019-09-08 19:21:53.4,86.72,26.66,5.55,0.9,1.67,"None",38701,"Greg Zuerlein",17,3166,2019090800,"right"
2019-09-08 19:21:53.5,87.12,26.65,5.35,2.43,0.39,"None",38701,"Greg Zuerlein",18,3166,2019090800,"right"
2019-09-08 19:21:53.6,87.65,26.66,5,3.74,0.54,"None",38701,"Greg Zuerlein",19,3166,2019090800,"right"
2019-09-08 19:21:53.7,88.13,26.66,4.61,3.93,0.48,"None",38701,"Greg Zuerlein",20,3166,2019090800,"right"
2019-09-08 19:30:15.3,2.87,25.23,6.02,9.58,0.65,"None",48337,"Joey Slye",51,3427,2019090800,"left"
2019-09-08 19:30:15.4,1.86,25.11,6.39,5.53,1.02,"None",48337,"Joey Slye",52,3427,2019090800,"left"
2019-09-08 19:30:15.5,0.39,24.9,8.56,2.16,1.48,"None",48337,"Joey Slye",53,3427,2019090800,"left"
2019-09-08 19:30:15.6,-0.61,24.79,9.2,7.18,1,"field_goal",48337,"Joey Slye",54,3427,2019090800,"left"
2019-09-08 19:30:15.7,-1.93,24.67,10.46,2.12,1.33,"None",48337,"Joey Slye",55,3427,2019090800,"left"
2019-09-08 19:40:58.7,87.41,26.87,0.82,0.94,0.09,"None",48337,"Joey Slye",22,3697,2019090800,"right"
2019-09-08 19:40:58.8,87.36,26.93,0.73,0.93,0.08,"None",48337,"Joey Slye",23,3697,2019090800,"right"
2019-09-08 19:40:58.9,87.31,26.98,0.64,0.88,0.07,"None",48337,"Joey Slye",24,3697,2019090800,"right"
2019-09-08 19:40:59,87.27,27.02,0.56,0.77,0.06,"extra_point_attempt",48337,"Joey Slye",25,3697,2019090800,"right"
2019-09-08 19:40:59.1,87.27,27.11,0.51,0.69,0.09,"None",48337,"Joey Slye",26,3697,2019090800,"right"
2019-09-08 20:12:57.1,86.28,26.9,5.55,7.02,0.59,"None",48337,"Joey Slye",20,4496,2019090800,"right"
2019-09-08 20:12:57.2,86.13,26.93,3.43,9.07,0.15,"None",48337,"Joey Slye",21,4496,2019090800,"right"
2019-09-08 20:12:57.3,86.23,26.95,1.25,10.67,0.1,"None",48337,"Joey Slye",22,4496,2019090800,"right"
2019-09-08 20:12:57.4,86.66,26.96,1.08,6.83,0.42,"None",48337,"Joey Slye",23,4496,2019090800,"right"
2019-09-08 20:12:57.5,86.8,26.98,1.57,3.01,0.14,"None",48337,"Joey Slye",24,4496,2019090800,"right"
2019-09-08 17:11:25.1,3.28,30.15,17.46,6.9,1.88,"None",47953,"Austin Seibert",38,286,2019090801,"left"
2019-09-08 17:11:25.2,1.62,30.49,16.8,6.74,1.69,"None",47953,"Austin Seibert",39,286,2019090801,"left"
2019-09-08 17:11:25.3,-0.13,30.95,16.78,5.92,1.81,"None",47953,"Austin Seibert",40,286,2019090801,"left"
2019-09-08 17:11:25.4,-1.73,31.37,16.29,5.77,1.65,"None",47953,"Austin Seibert",41,286,2019090801,"left"
2019-09-08 17:11:25.5,-3.36,31.88,15.93,5.7,1.71,"None",47953,"Austin Seibert",42,286,2019090801,"left"
2019-09-08 17:22:54.6,82.65,23.22,5.61,1.41,1.92,"None",41991,"Cairo Santos",19,506,2019090801,"right"
2019-09-08 17:22:54.7,83.07,23.4,5.28,3.75,0.46,"None",41991,"Cairo Santos",20,506,2019090801,"right"
2019-09-08 17:22:54.8,83.56,23.58,4.61,6.91,0.52,"None",41991,"Cairo Santos",21,506,2019090801,"right"
2019-09-08 17:22:54.9,83.95,23.73,3.92,6.66,0.42,"None",41991,"Cairo Santos",22,506,2019090801,"right"
2019-09-08 17:22:55,84.28,23.88,3.29,6.1,0.37,"None",41991,"Cairo Santos",23,506,2019090801,"right"
2019-09-08 17:56:58,3.57,28.52,16.12,4.76,1.67,"None",41991,"Cairo Santos",39,1364,2019090801,"left"
2019-09-08 17:56:58.1,1.87,28.35,16.09,3.95,1.71,"None",41991,"Cairo Santos",40,1364,2019090801,"left"
2019-09-08 17:56:58.2,0.27,28.25,15.77,3.86,1.6,"None",41991,"Cairo Santos",41,1364,2019090801,"left"
2019-09-08 17:56:58.3,-1.28,28.17,15.26,4.39,1.55,"None",41991,"Cairo Santos",42,1364,2019090801,"left"
2019-09-08 17:56:58.4,-2.81,28.07,15.09,3.85,1.53,"None",41991,"Cairo Santos",43,1364,2019090801,"left"
2019-09-08 19:19:58.5,3.51,27.16,15.82,8.72,1.67,"None",47953,"Austin Seibert",41,3037,2019090801,"left"
2019-09-08 19:19:58.6,1.77,27.11,15.74,7.06,1.74,"None",47953,"Austin Seibert",42,3037,2019090801,"left"
2019-09-08 19:19:58.7,0.08,27.03,15.36,6.56,1.69,"None",47953,"Austin Seibert",43,3037,2019090801,"left"
2019-09-08 19:19:58.8,-1.42,27.01,14.72,6.32,1.5,"None",47953,"Austin Seibert",44,3037,2019090801,"left"
2019-09-08 19:19:58.9,-2.86,26.98,14.1,6.13,1.44,"None",47953,"Austin Seibert",45,3037,2019090801,"left"
2019-09-08 19:27:44.6,87.73,23.85,2.08,0.06,0.2,"None",41991,"Cairo Santos",22,3105,2019090801,"right"
2019-09-08 19:27:44.7,87.53,23.9,2.08,0.84,0.21,"None",41991,"Cairo Santos",23,3105,2019090801,"right"
2019-09-08 19:27:44.8,87.33,23.94,1.99,0.86,0.2,"None",41991,"Cairo Santos",24,3105,2019090801,"right"
2019-09-08 19:27:44.9,87.14,23.98,1.9,0.88,0.19,"None",41991,"Cairo Santos",25,3105,2019090801,"right"
2019-09-08 19:27:45,87.05,24,1.86,0.88,0.09,"extra_point_attempt",41991,"Cairo Santos",26,3105,2019090801,"right"
2019-09-08 19:40:16.5,2.75,26.26,16.34,7.89,1.69,"None",41991,"Cairo Santos",41,3447,2019090801,"left"
2019-09-08 19:40:16.6,1.09,26.11,15.83,7.12,1.67,"None",41991,"Cairo Santos",42,3447,2019090801,"left"
2019-09-08 19:40:16.7,-0.5,25.97,15.29,6.57,1.59,"None",41991,"Cairo Santos",43,3447,2019090801,"left"
2019-09-08 19:40:16.8,-2.06,25.83,14.94,5.63,1.57,"None",41991,"Cairo Santos",44,3447,2019090801,"left"
2019-09-08 19:40:16.9,-3.54,25.64,13.83,7.26,1.49,"None",41991,"Cairo Santos",45,3447,2019090801,"left"
2019-09-08 19:50:20,3.1,25.45,14.24,6.88,1.46,"None",41991,"Cairo Santos",43,3654,2019090801,"left"
2019-09-08 19:50:20.1,1.73,25.21,13.57,6.63,1.39,"None",41991,"Cairo Santos",44,3654,2019090801,"left"
2019-09-08 19:50:20.2,0.36,24.97,14,4.74,1.4,"None",41991,"Cairo Santos",45,3654,2019090801,"left"
2019-09-08 19:50:20.3,-1.11,24.82,13.83,4.21,1.47,"None",41991,"Cairo Santos",46,3654,2019090801,"left"
2019-09-08 19:50:20.4,-2.62,24.76,13.51,4.52,1.51,"None",41991,"Cairo Santos",47,3654,2019090801,"left"
2019-09-08 17:07:00.4,3.78,27.17,19.27,1.91,1.93,"None",45046,"Harrison Butker",39,128,2019090802,"left"
2019-09-08 17:07:00.5,1.67,27.04,18.46,4.11,2.11,"None",45046,"Harrison Butker",40,128,2019090802,"left"
2019-09-08 17:07:00.6,-0.16,26.97,16.84,10.45,1.83,"None",45046,"Harrison Butker",41,128,2019090802,"left"
2019-09-08 17:07:00.7,-1.83,26.88,16.18,19.8,1.67,"None",45046,"Harrison Butker",42,128,2019090802,"left"
2019-09-08 17:07:00.8,-3.41,26.84,14.64,24.51,1.58,"None",45046,"Harrison Butker",43,128,2019090802,"left"
2019-09-08 17:19:02.7,3.21,27.78,20.63,10.77,1.71,"None",45046,"Harrison Butker",37,366,2019090802,"left"
2019-09-08 17:19:02.8,1.2,27.6,19.61,10.38,2.01,"None",45046,"Harrison Butker",38,366,2019090802,"left"
2019-09-08 17:19:02.9,-0.7,27.41,18.62,9.86,1.91,"None",45046,"Harrison Butker",39,366,2019090802,"left"
2019-09-08 17:19:03,-2.55,27.2,17.32,10.18,1.86,"None",45046,"Harrison Butker",40,366,2019090802,"left"
2019-09-08 17:19:03.1,-4.18,27.02,15.26,12.99,1.65,"None",45046,"Harrison Butker",41,366,2019090802,"left"
2019-09-08 17:30:12.8,91.06,29.78,1.62,2.75,0.18,"None",43068,"Josh Lambo",24,615,2019090802,"right"
2019-09-08 17:30:12.9,90.91,29.78,1.36,2.42,0.15,"None",43068,"Josh Lambo",25,615,2019090802,"right"
2019-09-08 17:30:13,90.62,29.78,1.58,2.76,0.29,"extra_point_attempt",43068,"Josh Lambo",26,615,2019090802,"right"
2019-09-08 17:30:13.1,87.67,29.77,26.87,0.08,2.96,"None",43068,"Josh Lambo",27,615,2019090802,"right"
2019-09-08 17:30:13.2,90.92,29.04,22.45,1.62,3.33,"None",43068,"Josh Lambo",28,615,2019090802,"right"
2019-09-08 17:38:29.4,4.2,27.4,20.72,16.1,2.14,"None",45046,"Harrison Butker",37,806,2019090802,"left"
2019-09-08 17:38:29.5,2.19,27.37,19.13,16.11,2.01,"None",45046,"Harrison Butker",38,806,2019090802,"left"
2019-09-08 17:38:29.6,0.35,27.31,17.66,14.83,1.84,"None",45046,"Harrison Butker",39,806,2019090802,"left"
2019-09-08 17:38:29.7,-1.34,27.23,16.25,13.63,1.69,"None",45046,"Harrison Butker",40,806,2019090802,"left"
2019-09-08 17:38:29.8,-2.9,27.14,14.97,12.51,1.56,"None",45046,"Harrison Butker",41,806,2019090802,"left"
2019-09-08 17:49:35.8,3.43,27.96,15.85,10.88,1.64,"None",43068,"Josh Lambo",42,1066,2019090802,"left"
2019-09-08 17:49:35.9,1.86,28.19,15.08,10.51,1.59,"None",43068,"Josh Lambo",43,1066,2019090802,"left"
2019-09-08 17:49:36,0.33,28.41,14.57,8.86,1.55,"None",43068,"Josh Lambo",44,1066,2019090802,"left"
2019-09-08 17:49:36.1,-1.11,28.62,13.98,7.33,1.45,"None",43068,"Josh Lambo",45,1066,2019090802,"left"
2019-09-08 17:49:36.2,-2.47,28.8,13.4,5.29,1.37,"None",43068,"Josh Lambo",46,1066,2019090802,"left"
2019-09-08 18:02:05.2,94.85,30.17,6.77,0.14,1.89,"None",45046,"Harrison Butker",17,1331,2019090802,"right"
2019-09-08 18:02:05.3,95.14,30.16,6.6,1.75,0.29,"None",45046,"Harrison Butker",18,1331,2019090802,"right"
2019-09-08 18:02:05.4,95.52,30.15,6.1,3.68,0.38,"None",45046,"Harrison Butker",19,1331,2019090802,"right"
2019-09-08 18:02:05.5,96.1,30.1,5.4,5.98,0.58,"None",45046,"Harrison Butker",20,1331,2019090802,"right"
2019-09-08 18:02:05.6,96.61,30.07,4.74,7.8,0.51,"None",45046,"Harrison Butker",21,1331,2019090802,"right"
2019-09-08 18:09:49,3.14,27.23,21.03,8.15,2.14,"None",43068,"Josh Lambo",34,1490,2019090802,"left"
2019-09-08 18:09:49.1,1.12,26.94,20.12,8.42,2.04,"None",43068,"Josh Lambo",35,1490,2019090802,"left"
2019-09-08 18:09:49.2,-0.79,26.68,18.49,10.9,1.92,"field_goal",43068,"Josh Lambo",36,1490,2019090802,"left"
2019-09-08 18:09:49.3,-2.56,26.44,17.42,10.68,1.8,"None",43068,"Josh Lambo",37,1490,2019090802,"left"
2019-09-08 18:09:49.4,-3.87,26.28,15.15,12.96,1.32,"None",43068,"Josh Lambo",38,1490,2019090802,"left"
2019-09-08 18:24:56,74.5,30.21,14.41,2.8,1.12,"None",45046,"Harrison Butker",17,1820,2019090802,"right"
2019-09-08 18:24:56.1,72.23,30.27,11.91,2.51,2.27,"None",45046,"Harrison Butker",18,1820,2019090802,"right"
2019-09-08 18:24:56.2,73.41,30.16,11.5,4.56,1.19,"None",45046,"Harrison Butker",19,1820,2019090802,"right"
2019-09-08 18:24:56.3,74.53,30.07,11,5.11,1.13,"None",45046,"Harrison Butker",20,1820,2019090802,"right"
2019-09-08 18:24:56.4,75.6,29.97,10.51,4.81,1.08,"None",45046,"Harrison Butker",21,1820,2019090802,"right"
2019-09-08 19:26:50.8,87.07,26.45,5.49,0.19,1.55,"None",45046,"Harrison Butker",18,3076,2019090802,"right"
2019-09-08 19:26:50.9,87.44,26.49,5.42,0.86,0.37,"None",45046,"Harrison Butker",19,3076,2019090802,"right"
2019-09-08 19:26:51,87.96,26.51,5.25,1.69,0.53,"None",45046,"Harrison Butker",20,3076,2019090802,"right"
2019-09-08 19:26:51.1,88.48,26.54,4.85,3.06,0.51,"None",45046,"Harrison Butker",21,3076,2019090802,"right"
2019-09-08 19:26:51.7,88.47,26.88,26.53,0.42,1.39,"None",45046,"Harrison Butker",27,3076,2019090802,"right"
2019-09-08 19:49:53,84.51,25.85,5.22,8.61,0.33,"None",45046,"Harrison Butker",23,3570,2019090802,"right"
2019-09-08 19:49:53.1,84.03,25.9,4.39,9.05,0.48,"None",45046,"Harrison Butker",24,3570,2019090802,"right"
2019-09-08 19:49:53.2,84.21,25.9,2.54,7.01,0.18,"None",45046,"Harrison Butker",25,3570,2019090802,"right"
2019-09-08 19:49:53.3,84.76,25.91,0.89,3.63,0.55,"None",45046,"Harrison Butker",26,3570,2019090802,"right"
2019-09-08 19:49:53.4,84.69,25.92,0.6,2.45,0.07,"None",45046,"Harrison Butker",27,3570,2019090802,"right"
2019-09-08 19:59:14.6,2.98,27.15,17.53,6.66,1.78,"None",43068,"Josh Lambo",45,3831,2019090802,"left"
2019-09-08 19:59:14.7,1.25,27.31,17,6.26,1.73,"extra_point",43068,"Josh Lambo",46,3831,2019090802,"left"
2019-09-08 19:59:14.8,-0.42,27.47,16.45,5.95,1.68,"None",43068,"Josh Lambo",47,3831,2019090802,"left"
2019-09-08 19:59:14.9,-2.02,27.61,15.77,6.13,1.61,"None",43068,"Josh Lambo",48,3831,2019090802,"left"
2019-09-08 19:59:15,-3.56,27.74,15.16,6.1,1.55,"None",43068,"Josh Lambo",49,3831,2019090802,"left"
2019-09-08 17:12:35.8,86.83,26.47,5.18,0.17,2.34,"None",39470,"Justin Tucker",15,277,2019090803,"right"
2019-09-08 17:12:35.9,87.05,26.47,5.04,1.94,0.22,"None",39470,"Justin Tucker",16,277,2019090803,"right"
2019-09-08 17:12:36,87.4,26.46,4.71,3.39,0.35,"None",39470,"Justin Tucker",17,277,2019090803,"right"
2019-09-08 17:12:36.1,87.8,26.46,4.12,5.38,0.4,"None",39470,"Justin Tucker",18,277,2019090803,"right"
2019-09-08 17:12:36.2,88.13,26.46,3.26,7.5,0.32,"None",39470,"Justin Tucker",19,277,2019090803,"right"
2019-09-08 17:23:00.8,87.08,26.37,3.45,7.37,0.38,"None",39470,"Justin Tucker",19,444,2019090803,"right"
2019-09-08 17:23:00.9,86.77,26.34,2.74,6.52,0.31,"None",39470,"Justin Tucker",20,444,2019090803,"right"
2019-09-08 17:23:01,86.53,26.31,2.14,5.63,0.24,"None",39470,"Justin Tucker",21,444,2019090803,"right"
2019-09-08 17:23:01.1,86.35,26.28,1.64,4.79,0.19,"None",39470,"Justin Tucker",22,444,2019090803,"right"
2019-09-08 17:23:01.2,86.21,26.24,1.22,4.06,0.14,"None",39470,"Justin Tucker",23,444,2019090803,"right"
2019-09-08 17:34:54.9,87.72,26.26,15.66,3.25,1.22,"None",39470,"Justin Tucker",15,708,2019090803,"right"
2019-09-08 17:34:55,86.11,26.53,6.08,1.61,1.63,"None",39470,"Justin Tucker",16,708,2019090803,"right"
2019-09-08 17:34:55.1,86.65,26.5,5.78,3.84,0.53,"None",39470,"Justin Tucker",17,708,2019090803,"right"
2019-09-08 17:34:55.2,87.21,26.49,5.04,8.05,0.56,"None",39470,"Justin Tucker",18,708,2019090803,"right"
2019-09-08 17:34:55.3,87.68,26.46,4.17,8.13,0.47,"None",39470,"Justin Tucker",19,708,2019090803,"right"
2019-09-08 17:51:00,2.01,27.03,16.16,10.68,1.65,"None",39470,"Justin Tucker",37,1107,2019090803,"left"
2019-09-08 17:51:00.1,0.44,27.04,15.1,10.17,1.56,"None",39470,"Justin Tucker",38,1107,2019090803,"left"
2019-09-08 17:51:00.2,-1,27.06,13.44,11.71,1.44,"None",39470,"Justin Tucker",39,1107,2019090803,"left"
2019-09-08 17:51:00.3,-2.12,27.07,11.61,14.97,1.13,"None",39470,"Justin Tucker",40,1107,2019090803,"left"
2019-09-08 17:51:00.4,-3.02,27.06,9.61,15.39,0.89,"extra_point",39470,"Justin Tucker",41,1107,2019090803,"left"
2019-09-08 17:58:38.9,66.5,23.7,1.87,0.34,0.19,"None",46298,"Jason Sanders",21,1296,2019090803,"right"
2019-09-08 17:58:39,66.31,23.71,1.89,0.17,0.19,"None",46298,"Jason Sanders",22,1296,2019090803,"right"
2019-09-08 17:58:39.1,66.12,23.71,1.88,0.21,0.19,"None",46298,"Jason Sanders",23,1296,2019090803,"right"
2019-09-08 17:58:39.2,65.93,23.71,1.86,0.32,0.19,"None",46298,"Jason Sanders",24,1296,2019090803,"right"
2019-09-08 17:58:39.3,65.9,23.7,1.8,0.39,0.03,"None",46298,"Jason Sanders",25,1296,2019090803,"right"
2019-09-08 18:08:02,2.78,28.75,16.17,11.83,1.66,"None",39470,"Justin Tucker",38,1519,2019090803,"left"
2019-09-08 18:08:02.1,0.49,28.89,17.17,19,2.29,"None",39470,"Justin Tucker",39,1519,2019090803,"left"
2019-09-08 18:08:02.2,-1.22,29.01,15.64,24.2,1.71,"None",39470,"Justin Tucker",40,1519,2019090803,"left"
2019-09-08 18:08:02.3,-2.74,29.12,13.42,23.33,1.52,"None",39470,"Justin Tucker",41,1519,2019090803,"left"
2019-09-08 18:08:02.4,-3.79,29.17,10.99,20.24,1.06,"extra_point",39470,"Justin Tucker",42,1519,2019090803,"left"
2019-09-08 18:26:03.7,2.03,26.47,19.09,10.98,1.97,"None",39470,"Justin Tucker",37,1922,2019090803,"left"
2019-09-08 18:26:03.8,0.18,26.47,17.96,11.07,1.85,"None",39470,"Justin Tucker",38,1922,2019090803,"left"
2019-09-08 18:26:03.9,-1.57,26.47,16.88,10.77,1.74,"None",39470,"Justin Tucker",39,1922,2019090803,"left"
2019-09-08 18:26:04,-2.46,26.51,13.81,13.08,0.89,"None",39470,"Justin Tucker",40,1922,2019090803,"left"
2019-09-08 18:26:04.1,-3.79,26.54,12.54,12.82,1.33,"None",39470,"Justin Tucker",41,1922,2019090803,"left"
2019-09-08 18:33:59.9,86.48,26.73,4.3,0.22,2.8,"None",46298,"Jason Sanders",15,2175,2019090803,"right"
2019-09-08 18:34:00,86.67,26.73,4.17,1.76,0.18,"None",46298,"Jason Sanders",16,2175,2019090803,"right"
2019-09-08 18:34:00.1,86.98,26.72,3.69,5.73,0.31,"None",46298,"Jason Sanders",17,2175,2019090803,"right"
2019-09-08 18:34:00.2,87.28,26.73,2.61,9.32,0.31,"None",46298,"Jason Sanders",18,2175,2019090803,"right"
2019-09-08 18:34:00.8,87.31,26.68,1.98,4.58,0.23,"None",46298,"Jason Sanders",24,2175,2019090803,"right"
2019-09-08 19:04:33.8,2.91,27.02,19.33,7.85,1.91,"None",39470,"Justin Tucker",37,2692,2019090803,"left"
2019-09-08 19:04:33.9,1.04,27.11,18.65,7.27,1.88,"None",39470,"Justin Tucker",38,2692,2019090803,"left"
2019-09-08 19:04:34,-0.69,27.2,17.62,7.42,1.73,"None",39470,"Justin Tucker",39,2692,2019090803,"left"
2019-09-08 19:04:34.1,-2.21,27.29,15.86,9.72,1.52,"None",39470,"Justin Tucker",40,2692,2019090803,"left"
2019-09-08 19:04:34.2,-3.73,27.39,14.49,10.81,1.52,"None",39470,"Justin Tucker",41,2692,2019090803,"left"
2019-09-08 19:22:58.1,2.2,27.2,20.55,4.65,2.13,"None",39470,"Justin Tucker",37,3146,2019090803,"left"
2019-09-08 19:22:58.2,0.28,27.07,19.43,5.86,1.92,"None",39470,"Justin Tucker",38,3146,2019090803,"left"
2019-09-08 19:22:58.3,-1.31,26.93,17.51,9.13,1.6,"None",39470,"Justin Tucker",39,3146,2019090803,"left"
2019-09-08 19:22:58.4,-2.99,26.8,16.21,11.37,1.68,"None",39470,"Justin Tucker",40,3146,2019090803,"left"
2019-09-08 19:22:59.5,-3.81,27.23,5.3,0.29,0.53,"None",39470,"Justin Tucker",51,3146,2019090803,"left"
2019-09-08 19:42:53.1,87.41,27.15,2.52,2.84,0.24,"None",39470,"Justin Tucker",20,3476,2019090803,"right"
2019-09-08 19:42:53.2,87.15,27.15,2.76,2.05,0.26,"None",39470,"Justin Tucker",21,3476,2019090803,"right"
2019-09-08 19:42:53.3,86.86,27.14,2.93,1.38,0.29,"None",39470,"Justin Tucker",22,3476,2019090803,"right"
2019-09-08 19:42:53.4,86.56,27.13,3.04,0.86,0.3,"None",39470,"Justin Tucker",23,3476,2019090803,"right"
2019-09-08 19:42:53.5,86.4,27.1,3,0.53,0.16,"None",39470,"Justin Tucker",24,3476,2019090803,"right"
2019-09-08 17:10:17.4,87.12,26.83,1.99,0.11,0.2,"None",38134,"Dan Bailey",24,239,2019090804,"right"
2019-09-08 17:10:17.5,86.92,26.83,1.97,0.33,0.2,"None",38134,"Dan Bailey",25,239,2019090804,"right"
2019-09-08 17:10:17.6,86.73,26.83,1.92,0.59,0.19,"extra_point_attempt",38134,"Dan Bailey",26,239,2019090804,"right"
2019-09-08 17:10:17.7,86.54,26.82,1.85,0.73,0.19,"None",38134,"Dan Bailey",27,239,2019090804,"right"
2019-09-08 17:10:17.8,86.47,26.79,1.67,0.88,0.07,"None",38134,"Dan Bailey",28,239,2019090804,"right"
2019-09-08 18:10:54.1,3.69,25.89,19.34,8.48,1.92,"None",38134,"Dan Bailey",40,1565,2019090804,"left"
2019-09-08 18:10:54.2,1.82,25.85,18.4,8.59,1.87,"None",38134,"Dan Bailey",41,1565,2019090804,"left"
2019-09-08 18:10:54.3,0,25.84,17.35,9.31,1.82,"None",38134,"Dan Bailey",42,1565,2019090804,"left"
2019-09-08 18:10:54.4,-1.75,25.83,16.71,10.99,1.75,"None",38134,"Dan Bailey",43,1565,2019090804,"left"
2019-09-08 18:10:54.5,-3.43,25.81,15.89,10.41,1.69,"extra_point",38134,"Dan Bailey",44,1565,2019090804,"left"
2019-09-08 19:19:35.4,89.07,26.58,0.53,1.21,0.05,"None",38134,"Dan Bailey",20,2882,2019090804,"right"
2019-09-08 19:19:35.5,88.9,26.61,0.86,1.73,0.17,"None",38134,"Dan Bailey",21,2882,2019090804,"right"
2019-09-08 19:19:35.6,88.81,26.63,0.95,0.28,0.09,"None",38134,"Dan Bailey",22,2882,2019090804,"right"
2019-09-08 19:19:35.7,88.81,26.66,0.74,0.79,0.03,"None",38134,"Dan Bailey",23,2882,2019090804,"right"
2019-09-08 19:19:35.8,88.92,26.68,0.41,0.66,0.11,"None",38134,"Dan Bailey",24,2882,2019090804,"right"
2019-09-08 17:16:50.9,86.97,25.74,3.85,0.3,2.09,"None",46455,"Kaare Vedvik",16,383,2019090805,"right"
