"gameId","frameId","playId","time","x","y","s","a","dis","o","dir","event","nflId","displayName","position","team","TimeMeasure","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","quarter","specialTeamsPlayType","specialTeamsResult","kickerId","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","kickLength","absoluteYardlineNumber"
2020092708,30,2437,2020-09-27 21:58:31.098,87.26,27.58,1.04,1.42,0.1,142.98,266.6,"None",52751,"Rodrigo Blankenship","K","home",2020-09-27 12:00:00,78.26,61.34,56,0,10.56,180,29.7544,"Clear",3,"Extra Point","Kick Attempt Good",52751,15,05:21:00,23,7,33,95
2020121313,30,2459,2020-12-14 03:15:26.2,88.22,30.63,0.1,1.2,0.01,28.44,58.57,"None",52596,"Tyler Bass","K","home",2020-12-13 15:00:00,34.34,26.96,74,0,9.32,267,30.1235,"Clear",3,"Extra Point","Kick Attempt Good",52596,15,10:23:00,15,7,33,95
2020112911,30,2580,2020-11-30 03:23:54.7,32.37,26.1,0.64,1.15,0.06,261.65,63.94,"None",32386,"Mason Crosby","K","home",2020-11-29 13:00:00,36.14,24.44,62,0,13.67,330,30.0113,"Clear",3,"Extra Point","Kick Attempt Good",32386,15,06:30:00,33,10,33,25
2020091000,30,3013,2020-09-11 02:44:30.5,87.65,27.72,0.11,0.66,0.01,53.06,296.31,"None",45046,"Harrison Butker","K","home",2020-09-10 14:00:00,56.84,53.78,89,0,8.7,105,30.2476,"Clear",4,"Extra Point","Kick Attempt Good",45046,15,11:25:00,30,7,33,95
2020100409,30,3376,2020-10-04 19:29:59,74.52,30.6,0.61,3.26,0.07,71.13,74.37,"None",39470,"Justin Tucker","K","away",2020-10-04 08:00:00,64.22,42.62,46,0,5.59,119,30.2239,"Clear",4,"Field Goal","Kick Attempt Good",39470,28,05:21:00,10,28,46,82
2020091000,30,3852,2020-09-11 03:18:07.9,101.73,24.79,1.02,2.37,0.11,80.26,76.15,"None",45046,"Harrison Butker","K","home",2020-09-10 14:00:00,56.84,53.78,89,0,8.7,105,30.2476,"Clear",4,"Field Goal","Kick Attempt Good",45046,1,00:33:00,31,20,19,109
2020091302,30,4130,2020-09-13 19:53:41.799,18.21,26.15,1.33,1.89,0.14,245.7,280.5,"None",52596,"Tyler Bass","K","home",2020-09-13 08:00:00,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain",4,"Field Goal","Kick Attempt Good",52596,1,03:18:00,24,10,19,11
2020102508,31,208,2020-10-26 00:26:57.7,31.92,22.73,0.38,1.55,0.03,271.25,117.97,"None",41175,"Jason Myers","K","away",2020-10-25 10:00:00,84.2,55.04,37,0,11.18,180,29.5654,"Clear",1,"Extra Point","Kick Attempt Good",41175,15,11:59:00,0,6,33,25
2020102900,31,225,2020-10-30 00:28:11.7,19.19,22.39,1.22,1.82,0.12,243.85,246.24,"None",45576,"Younghoe Koo","K","away",2020-10-29 16:00:00,75.38,67.64,77,0,6.84,184,29.5507,"Clear",1,"Field Goal","Kick Attempt Good",45576,3,11:17:00,0,0,20,13
2020102503,31,331,2020-10-25 17:11:52.299,32.43,26.05,0.65,1.16,0.06,262,57.17,"None",32386,"Mason Crosby","K","away",2020-10-25 06:00:00,69.26,65.48,88,0,7.46,83,29.9936,"Clear",1,"Extra Point","Kick Attempt Good",32386,15,09:21:00,0,6,33,25
2020122712,31,356,2020-12-27 21:37:55.7,88.65,30.91,0.38,1.36,0.04,42.85,98.79,"None",44966,"Jake Elliott","K","away",2020-12-27 09:00:00,73.22,29.66,20,0,16.16,220,29.8814,"Clear",1,"Extra Point","Kick Attempt Good",44966,15,09:00:00,0,6,33,95
2021010311,31,387,2021-01-03 21:36:05,21.16,23.38,0.78,2.34,0.09,201.41,246.19,"None",40276,"Brandon McManus","K","home",2021-01-03 07:00:00,45.14,16.7,32,0,7.46,130,29.781,"Clear",1,"Field Goal","Kick Attempt Good",40276,4,09:08:00,0,0,22,14
2020101106,31,935,2020-10-11 17:41:28.2,31.3,22.57,0.83,1.49,0.09,207.63,258,"None",44966,"Jake Elliott","K","away",2020-10-11 08:00:00,68,62.96,84,0,8.08,80,30.0438,"Clear",1,"Extra Point","Kick Attempt Good",44966,15,00:07:00,7,6,33,25
2020101804,31,1251,2020-10-18 17:55:43.5,19.38,24.13,0.92,2.75,0.1,246.09,251.75,"None",35102,"Graham Gano","K","home",2020-10-18 08:00:00,62.06,42.08,48,0,0,NA,30.4543,"Clear",2,"Field Goal","Kick Attempt Good",35102,2,06:18:00,10,3,20,12
2020120612,31,1560,2020-12-07 02:25:06.7,23.31,28.52,0.46,1.9,0.05,230,215.98,"None",45046,"Harrison Butker","K","home",2020-12-06 13:00:00,38.66,30.74,73,0,6.84,255,30.1531,"Clear",2,"Field Goal","Kick Attempt Good",45046,6,02:45:00,3,10,24,16
2020092000,31,1742,2020-09-20 18:15:16.299,32.36,28.6,0.59,1.21,0.06,72.53,125.65,"None",41991,"Cairo Santos","K","home",2020-09-20 06:00:00,66.02,39.56,38,0,9.94,142,30.4366,"Clear",2,"Extra Point","Kick Attempt Good",41991,15,00:14:00,16,0,33,25
2020111506,31,1971,2020-11-15 22:19:30.598,19.94,22.97,1.31,2.5,0.14,230.58,277.94,"None",45037,"Zane Gonzalez","K","home",2020-11-15 07:00:00,78.8,17.6,10,0,0,NA,30.0615,"Clear",2,"Field Goal","Kick Attempt Good",45037,3,01:28:00,6,13,21,13
2020121307,31,1989,2020-12-13 19:27:21.2,101.39,24.23,0.98,2.2,0.11,22.51,68.99,"None",34707,"Ryan Succop","K","home",2020-12-13 07:00:00,75.92,64.94,69,0,5.59,210,30.1265,"Clear",2,"Field Goal","Kick Attempt Good",34707,1,00:00:00,14,6,19,109
2020092711,31,2072,2020-09-27 21:52:20.2,87.18,28.55,0.33,0.87,0.03,61.25,271.04,"None",40276,"Brandon McManus","K","home",2020-09-27 08:00:00,56.48,30.38,37,0,12.43,143,30.0438,"Clear",2,"Extra Point","Kick Attempt Good",40276,15,00:14:00,9,23,33,95
2020091311,31,2079,2020-09-13 21:44:41.7,22.91,22.71,0.66,1.71,0.07,220.37,209.45,"None",30403,"Robbie Gould","K","home",2020-09-13 06:00:00,66.2,55.4,68,0,5.59,340,29.9316,"Clear",2,"Field Goal","Kick Attempt Good",30403,6,00:33:00,10,7,24,16
2020101812,31,2119,2020-10-18 18:48:15.9,100.56,30.15,0.9,2.39,0.1,26.85,60.24,"None",40276,"Brandon McManus","K","away",2020-10-18 08:00:00,58.82,37.22,45,0,8.08,103,30.537,"Clear",3,"Field Goal","Kick Attempt Good",40276,2,03:34:00,3,12,20,108
2020100402,31,2130,2020-10-04 18:25:50.2,19.32,28.36,1.24,2.09,0.13,238.33,218.88,"None",43937,"Aldrick Rosas","K","away",2020-10-04 08:00:00,62.78,47.84,58,0,10.56,200,30.091,"Clear",2,"Field Goal","Kick Attempt Good",43937,2,00:06:00,10,10,20,12
2020102508,31,2182,2020-10-26 01:49:26,87.9,30.97,0.55,0.92,0.05,102.41,244.92,"None",41175,"Jason Myers","K","away",2020-10-25 10:00:00,84.2,55.04,37,0,11.18,180,29.5654,"Clear",2,"Extra Point","Kick Attempt Good",41175,15,00:43:00,14,26,33,95
2020092708,31,2437,2020-09-27 21:58:31.2,87.16,27.56,1.11,1.26,0.11,153.48,257.53,"None",52751,"Rodrigo Blankenship","K","home",2020-09-27 12:00:00,78.26,61.34,56,0,10.56,180,29.7544,"Clear",3,"Extra Point","Kick Attempt Good",52751,15,05:21:00,23,7,33,95
2020121313,31,2459,2020-12-14 03:15:26.299,88.22,30.64,0.1,1.2,0.01,35.38,320.73,"extra_point",52596,"Tyler Bass","K","home",2020-12-13 15:00:00,34.34,26.96,74,0,9.32,267,30.1235,"Clear",3,"Extra Point","Kick Attempt Good",52596,15,10:23:00,15,7,33,95
2020112911,31,2580,2020-11-30 03:23:54.799,32.43,26.14,0.75,1.03,0.07,270.38,57.21,"None",32386,"Mason Crosby","K","home",2020-11-29 13:00:00,36.14,24.44,62,0,13.67,330,30.0113,"Clear",3,"Extra Point","Kick Attempt Good",32386,15,06:30:00,33,10,33,25
2020112911,31,2918,2020-11-30 03:40:05.9,32.38,25.73,0.4,1.67,0.03,219.25,92.02,"None",32386,"Mason Crosby","K","home",2020-11-29 13:00:00,36.14,24.44,62,0,13.67,330,30.0113,"Clear",3,"Extra Point","Kick Attempt Good",32386,15,01:12:00,40,10,33,25
2020091000,31,3013,2020-09-11 02:44:30.598,87.63,27.72,0.15,0.81,0.01,53.06,232.05,"None",45046,"Harrison Butker","K","home",2020-09-10 14:00:00,56.84,53.78,89,0,8.7,105,30.2476,"Clear",4,"Extra Point","Kick Attempt Good",45046,15,11:25:00,30,7,33,95
2020092005,31,3039,2020-09-20 19:24:38.9,32.27,25.75,0.22,1.23,0.02,222.28,65.04,"None",30403,"Robbie Gould","K","away",2020-09-20 08:00:00,59,28.4,31,0,0,NA,30.5251,"Clear",4,"Extra Point","Kick Attempt Good",30403,15,10:23:00,6,30,33,25
2020120800,31,3230,2020-12-09 03:28:39.598,21.31,28.45,0.94,1.91,0.1,220.56,232.78,"None",39470,"Justin Tucker","K","home",2020-12-08 15:00:00,37.94,23.9,57,0,9.94,279,29.9404,"Clear",4,"Field Goal","Kick Attempt Good",39470,4,08:18:00,24,10,22,14
2020100409,31,3376,2020-10-04 19:29:59.098,74.58,30.62,0.49,2.57,0.06,57.16,57.68,"None",39470,"Justin Tucker","K","away",2020-10-04 08:00:00,64.22,42.62,46,0,5.59,119,30.2239,"Clear",4,"Field Goal","Kick Attempt Good",39470,28,05:21:00,10,28,46,82
2020091000,31,3852,2020-09-11 03:18:08,101.82,24.82,0.8,2.14,0.09,71.99,72.25,"None",45046,"Harrison Butker","K","home",2020-09-10 14:00:00,56.84,53.78,89,0,8.7,105,30.2476,"Clear",4,"Field Goal","Kick Attempt Good",45046,1,00:33:00,31,20,19,109
2020091302,31,4130,2020-09-13 19:53:41.9,18.08,26.17,1.19,1.63,0.13,238.94,279.85,"None",52596,"Tyler Bass","K","home",2020-09-13 08:00:00,67.46,63.86,88,0.043,18.02,205,29.9168,"Light Rain",4,"Field Goal","Kick Attempt Good",52596,1,03:18:00,24,10,19,11
2020102508,32,208,2020-10-26 00:26:57.799,31.96,22.72,0.48,1.23,0.04,276.25,99.74,"None",41175,"Jason Myers","K","away",2020-10-25 10:00:00,84.2,55.04,37,0,11.18,180,29.5654,"Clear",1,"Extra Point","Kick Attempt Good",41175,15,11:59:00,0,6,33,25
2020102900,32,225,2020-10-30 00:28:11.799,19.11,22.35,0.95,1.87,0.1,243.85,242.07,"None",45576,"Younghoe Koo","K","away",2020-10-29 16:00:00,75.38,67.64,77,0,6.84,184,29.5507,"Clear",1,"Field Goal","Kick Attempt Good",45576,3,11:17:00,0,0,20,13
2020092012,32,249,2020-09-20 20:32:10.9,87.16,27.87,0.66,1.47,0.06,291.65,257.29,"None",46342,"Mike Badgley","K","home",2020-09-20 06:00:00,73.76,60.8,64,0,9.32,240,29.8873,"Clear",1,"Extra Point","Kick Attempt Good",46342,15,11:23:00,6,0,33,95
2020111509,32,262,2020-11-15 21:32:10,97.45,24.53,0.11,2.36,0.01,59.08,216.47,"None",38220,"Kai Forbath","K","home",2020-11-15 05:00:00,76.82,35.06,22,0,6.84,290,30.0645,"Clear",1,"Field Goal","Kick Attempt Good",38220,5,09:41:00,0,0,23,105
2020102503,32,331,2020-10-25 17:11:52.4,32.48,26.09,0.73,1.16,0.07,270.25,45.57,"None",32386,"Mason Crosby","K","away",2020-10-25 06:00:00,69.26,65.48,88,0,7.46,83,29.9936,"Clear",1,"Extra Point","Kick Attempt Good",32386,15,09:21:00,0,6,33,25
2020091400,32,337,2020-09-14 23:19:05.7,20.45,28.8,0.76,2.05,0.08,245.47,230.16,"None",35102,"Graham Gano","K","home",2020-09-14 15:00:00,69.08,46.94,45,0,11.18,340,30.1265,"Clear",1,"Field Goal","Kick Attempt Good",35102,2,10:37:00,0,0,21,12
2020122712,32,356,2020-12-27 21:37:55.799,88.68,30.9,0.25,1.38,0.03,50.32,117.27,"None",44966,"Jake Elliott","K","away",2020-12-27 09:00:00,73.22,29.66,20,0,16.16,220,29.8814,"Clear",1,"Extra Point","Kick Attempt Good",44966,15,09:00:00,0,6,33,95
2021010311,32,387,2021-01-03 21:36:05.098,21.11,23.35,0.57,2.21,0.06,197.53,229.97,"None",40276,"Brandon McManus","K","home",2021-01-03 07:00:00,45.14,16.7,32,0,7.46,130,29.781,"Clear",1,"Field Goal","Kick Attempt Good",40276,4,09:08:00,0,0,22,14
2020120604,32,549,2020-12-06 18:24:05.7,98.76,24.51,0.77,2.42,0.09,47.37,67.04,"None",48488,"Chase McLaughlin","K","away",2020-12-06 05:00:00,33.8,28.04,79,0,5.59,286,30.156,"Clear",1,"Field Goal","Kick Attempt Good",48488,4,06:07:00,0,6,22,106
2021010312,32,821,2021-01-03 21:58:59.299,22.77,23.01,0.66,2.28,0.08,219.26,247.27,"None",43846,"Ka'imi Fairbairn","K","home",2021-01-03 09:00:00,68.18,40.82,37,0,9.32,192,30.0733,"Clear",1,"Field Goal","Kick Attempt Good",43846,6,01:45:00,0,3,24,16
2020112911,32,850,2020-11-30 01:57:10.098,32.64,28.67,0.59,0.94,0.05,252.07,75.74,"None",32386,"Mason Crosby","K","home",2020-11-29 13:00:00,36.14,24.44,62,0,13.67,330,30.0113,"Clear",2,"Extra Point","Kick Attempt Good",32386,15,14:55:00,12,3,33,25
2020101106,32,935,2020-10-11 17:41:28.299,31.24,22.55,0.61,1.63,0.07,209.11,255.74,"None",44966,"Jake Elliott","K","away",2020-10-11 08:00:00,68,62.96,84,0,8.08,80,30.0438,"Clear",1,"Extra Point","Kick Attempt Good",44966,15,00:07:00,7,6,33,25
2020120200,32,1164,2020-12-02 21:30:22.799,24.14,28.73,0.84,1.58,0.09,198.89,211.6,"None",41953,"Chris Boswell","K","home",2020-12-02 10:00:00,36.14,25.88,66,0,14.91,240,30.2564,"Clear",2,"Field Goal","Kick Attempt Good",41953,7,11:52:00,6,7,25,17
2020101804,32,1251,2020-10-18 17:55:43.598,19.31,24.09,0.75,2.67,0.08,245.42,232.46,"None",35102,"Graham Gano","K","home",2020-10-18 08:00:00,62.06,42.08,48,0,0,NA,30.4543,"Clear",2,"Field Goal","Kick Attempt Good",35102,2,06:18:00,10,3,20,12
2020120612,32,1560,2020-12-07 02:25:06.799,23.29,28.49,0.37,1.27,0.04,225.18,211.49,"None",45046,"Harrison Butker","K","home",2020-12-06 13:00:00,38.66,30.74,73,0,6.84,255,30.1531,"Clear",2,"Field Goal","Kick Attempt Good",45046,6,02:45:00,3,10,24,16
2020092000,32,1742,2020-09-20 18:15:16.4,32.41,28.57,0.63,0.91,0.06,77.96,117.9,"None",41991,"Cairo Santos","K","home",2020-09-20 06:00:00,66.02,39.56,38,0,9.94,142,30.4366,"Clear",2,"Extra Point","Kick Attempt Good",41991,15,00:14:00,16,0,33,25
2020122002,32,1831,2020-12-20 19:18:42.098,22.23,25.83,0.86,1.99,0.1,212.85,252.28,"None",43846,"Ka'imi Fairbairn","K","away",2020-12-20 07:00:00,37.22,30.92,78,0,13.67,250,29.9906,"Clear",2,"Field Goal","Kick Attempt Good",43846,5,00:05:00,14,7,23,15
2020100401,32,1864,2020-10-04 21:37:24.598,20.13,26.69,1.04,2.25,0.11,254.7,304.29,"None",52751,"Rodrigo Blankenship","K","away",2020-10-04 10:00:00,54.32,35.6,49,0,9.32,342,30.2092,"Clear",2,"Field Goal","Kick Attempt Good",52751,3,03:50:00,3,7,21,13
2020092709,32,1957,2020-09-27 21:30:17.799,98.32,30.66,0.83,2.29,0.09,60.62,89.61,"None",48337,"Joey Slye","K","away",2020-09-27 06:00:00,74.84,61.88,64,0,8.08,250,29.8784,"Clear",2,"Field Goal","Kick Attempt Good",48337,4,00:03:00,7,15,22,106
2020111506,32,1971,2020-11-15 22:19:30.7,19.83,22.98,0.99,2.49,0.11,221.17,276.5,"None",45037,"Zane Gonzalez","K","home",2020-11-15 07:00:00,78.8,17.6,10,0,0,NA,30.0615,"Clear",2,"Field Goal","Kick Attempt Good",45037,3,01:28:00,6,13,21,13
2020121307,32,1989,2020-12-13 19:27:21.299,101.48,24.27,0.89,1.87,0.09,19.98,58.32,"None",34707,"Ryan Succop","K","home",2020-12-13 07:00:00,75.92,64.94,69,0,5.59,210,30.1265,"Clear",2,"Field Goal","Kick Attempt Good",34707,1,00:00:00,14,6,19,109
2020121302,32,2046,2020-12-13 19:33:11.7,100.7,30.65,1.44,2.55,0.15,82.67,85.26,"None",38701,"Greg Zuerlein","K","away",2020-12-13 07:00:00,43.88,33.98,68,0,0,NA,30.1708,"Clear",3,"Field Goal","Kick Attempt Good",38701,2,11:38:00,7,17,20,108
2020092711,32,2072,2020-09-27 21:52:20.299,87.15,28.54,0.4,0.97,0.04,72.79,248.17,"None",40276,"Brandon McManus","K","home",2020-09-27 08:00:00,56.48,30.38,37,0,12.43,143,30.0438,"Clear",2,"Extra Point","Kick Attempt Good",40276,15,00:14:00,9,23,33,95
2020091311,32,2079,2020-09-13 21:44:41.799,22.89,22.67,0.5,1.63,0.05,225.32,190.49,"None",30403,"Robbie Gould","K","home",2020-09-13 06:00:00,66.2,55.4,68,0,5.59,340,29.9316,"Clear",2,"Field Goal","Kick Attempt Good",30403,6,00:33:00,10,7,24,16
2020101812,32,2119,2020-10-18 18:48:16,100.62,30.2,0.74,2.14,0.08,23.41,47.17,"None",40276,"Brandon McManus","K","away",2020-10-18 08:00:00,58.82,37.22,45,0,8.08,103,30.537,"Clear",3,"Field Goal","Kick Attempt Good",40276,2,03:34:00,3,12,20,108
2020100402,32,2130,2020-10-04 18:25:50.299,19.26,28.27,1.06,1.88,0.11,234.05,211.36,"None",43937,"Aldrick Rosas","K","away",2020-10-04 08:00:00,62.78,47.84,58,0,10.56,200,30.091,"Clear",2,"Field Goal","Kick Attempt Good",43937,2,00:06:00,10,10,20,12
2020102508,32,2182,2020-10-26 01:49:26.098,87.85,30.94,0.61,0.85,0.06,106.28,238.93,"None",41175,"Jason Myers","K","away",2020-10-25 10:00:00,84.2,55.04,37,0,11.18,180,29.5654,"Clear",2,"Extra Point","Kick Attempt Good",41175,15,00:43:00,14,26,33,95
2020092708,32,2437,2020-09-27 21:58:31.299,87.05,27.53,1.21,1.09,0.12,157.63,254.18,"None",52751,"Rodrigo Blankenship","K","home",2020-09-27 12:00:00,78.26,61.34,56,0,10.56,180,29.7544,"Clear",3,"Extra Point","Kick Attempt Good",52751,15,05:21:00,23,7,33,95
2020110108,32,2457,2020-11-01 23:14:21.098,25.83,22.6,0.79,1.38,0.09,266,236.26,"None",43689,"Wil Lutz","K","away",2020-11-01 09:00:00,41.72,15.98,35,0,18.02,308,30.2712,"Clear",3,"Field Goal","Kick Attempt Good",43689,9,09:22:00,13,10,27,19
2020100405,32,2532,2020-10-04 18:57:15.4,95.85,30.79,0.48,2.72,0.06,49.2,74.6,"None",43846,"Ka'imi Fairbairn","K","home",2020-10-04 06:00:00,77.72,60.62,56,0,3.73,25,30.1737,"Clear",3,"Field Goal","Kick Attempt Good",43846,7,05:33:00,13,17,25,103
2020112911,32,2580,2020-11-30 03:23:54.9,32.47,26.19,0.74,0.8,0.07,284.91,46.97,"extra_point",32386,"Mason Crosby","K","home",2020-11-29 13:00:00,36.14,24.44,62,0,13.67,330,30.0113,"Clear",3,"Extra Point","Kick Attempt Good",32386,15,06:30:00,33,10,33,25
