"time","x","y","s","a","dis","o","dir","event","nflId","displayName","position","team","frameId","playId","gameId"
"2020-09-13T19:31:35.100",4.15,26.97,17.67,6.82,1.82,NA,NA,"None",NA,"football",NA,"football",37,3421,2020091301
"2020-09-13T17:25:44.500",14.91,25.09,22.34,12.78,2.3,NA,NA,"None",NA,"football",NA,"football",37,631,2020091302
"2020-09-13T17:25:44.600",12.97,25.2,22.93,9.03,1.95,NA,NA,"None",NA,"football",NA,"football",38,631,2020091302
"2020-09-13T17:25:44.700",10.6,25.32,22.3,8.66,2.37,NA,NA,"extra_point",NA,"football",NA,"football",39,631,2020091302
"2020-09-13T17:25:44.800",8.2,25.43,21.48,9.26,2.4,NA,NA,"None",NA,"football",NA,"football",40,631,2020091302
"2020-09-13T17:25:44.900",6.11,25.5,19.35,14.97,2.09,NA,NA,"None",NA,"football",NA,"football",41,631,2020091302
"2020-09-13T17:40:11.500",4.59,25.54,20.03,8.01,1.8,NA,NA,"None",NA,"football",NA,"football",39,986,2020091302
"2020-09-13T17:40:11.600",2.65,25.57,19.35,6.88,1.94,NA,NA,"None",NA,"football",NA,"football",40,986,2020091302
"2020-09-13T17:40:11.700",0.74,25.58,18.88,5.72,1.92,NA,NA,"extra_point",NA,"football",NA,"football",41,986,2020091302
"2020-09-13T17:40:11.800",-1.14,25.59,18.36,5.05,1.87,NA,NA,"None",NA,"football",NA,"football",42,986,2020091302
"2020-09-13T17:40:11.900",-2.79,25.62,16.37,9.31,1.65,NA,NA,"None",NA,"football",NA,"football",43,986,2020091302
"2020-09-13T18:01:17.000",127.58,24.29,15.77,6.8,1.61,NA,NA,"None",NA,"football",NA,"football",43,1572,2020091302
"2020-09-13T18:01:17.100",129.11,24.08,15.1,6.7,1.54,NA,NA,"None",NA,"football",NA,"football",44,1572,2020091302
"2020-09-13T18:01:17.200",129.84,23.95,14.79,6.64,0.74,NA,NA,"extra_point",NA,"football",NA,"football",45,1572,2020091302
"2020-09-13T18:01:17.300",129.78,23.09,3.6,0.24,0.87,NA,NA,"None",NA,"football",NA,"football",46,1572,2020091302
"2020-09-13T18:01:17.400",129.61,22.78,3.52,1.05,0.35,NA,NA,"None",NA,"football",NA,"football",47,1572,2020091302
"2020-09-13T18:32:26.600",10.39,26.38,20.8,10.4,2.09,NA,NA,"None",NA,"football",NA,"football",34,2380,2020091302
"2020-09-13T18:32:26.700",8.5,26.68,19.96,9.37,1.92,NA,NA,"None",NA,"football",NA,"football",35,2380,2020091302
"2020-09-13T18:32:26.800",6.58,26.97,19.11,8.71,1.94,NA,NA,"field_goal",NA,"football",NA,"football",36,2380,2020091302
"2020-09-13T18:32:26.900",4.74,27.28,18.33,7.84,1.87,NA,NA,"None",NA,"football",NA,"football",37,2380,2020091302
"2020-09-13T18:32:27.000",2.97,27.58,17.6,6.84,1.79,NA,NA,"None",NA,"football",NA,"football",38,2380,2020091302
"2020-09-13T19:05:17.800",120.26,23.99,19.68,4.13,1.98,NA,NA,"None",NA,"football",NA,"football",40,2883,2020091302
"2020-09-13T19:05:17.900",122.37,23.63,18.64,6.97,2.14,NA,NA,"None",NA,"football",NA,"football",41,2883,2020091302
"2020-09-13T19:05:18.000",124.29,23.32,17.83,19.64,1.94,NA,NA,"field_goal_missed",NA,"football",NA,"football",42,2883,2020091302
"2020-09-13T19:05:18.100",125.94,23.06,15.75,24.9,1.68,NA,NA,"None",NA,"football",NA,"football",43,2883,2020091302
"2020-09-13T19:05:18.200",127.2,22.78,13.03,23.86,1.28,NA,NA,"None",NA,"football",NA,"football",44,2883,2020091302
"2020-09-13T19:10:19.000",-3.08,28.68,12.3,13.68,1.37,NA,NA,"None",NA,"football",NA,"football",43,2971,2020091302
"2020-09-13T19:10:19.100",-4.36,28.8,11.3,11.85,1.29,NA,NA,"None",NA,"football",NA,"football",44,2971,2020091302
"2020-09-13T19:10:19.200",-5.43,28.89,10.2,10.26,1.07,NA,NA,"extra_point",NA,"football",NA,"football",45,2971,2020091302
"2020-09-13T19:10:19.300",-6.4,28.97,9.24,9,0.97,NA,NA,"None",NA,"football",NA,"football",46,2971,2020091302
"2020-09-13T19:10:19.400",-7.27,29.06,8.39,8.1,0.88,NA,NA,"None",NA,"football",NA,"football",47,2971,2020091302
"2020-09-13T19:19:03.600",112.86,23.8,18.41,8.21,1.89,NA,NA,"None",NA,"football",NA,"football",34,3196,2020091302
"2020-09-13T19:19:03.700",114.67,23.58,17.7,7.85,1.82,NA,NA,"None",NA,"football",NA,"football",35,3196,2020091302
"2020-09-13T19:19:03.800",116.45,23.41,17.14,7.23,1.79,NA,NA,"field_goal_missed",NA,"football",NA,"football",36,3196,2020091302
"2020-09-13T19:19:03.900",118.14,23.24,16.51,6.9,1.7,NA,NA,"None",NA,"football",NA,"football",37,3196,2020091302
"2020-09-13T19:19:04.000",119.77,23.06,15.92,6.55,1.64,NA,NA,"None",NA,"football",NA,"football",38,3196,2020091302
"2020-09-13T19:53:42.000",-0.59,28.18,20.24,10.66,2.04,NA,NA,"None",NA,"football",NA,"football",32,4130,2020091302
"2020-09-13T19:53:42.100",-2.56,28.37,19.16,10.91,1.97,NA,NA,"None",NA,"football",NA,"football",33,4130,2020091302
"2020-09-13T19:53:42.200",-3.86,28.48,15.71,15.96,1.31,NA,NA,"field_goal",NA,"football",NA,"football",34,4130,2020091302
"2020-09-13T19:53:42.300",-5.34,28.62,14.13,15.68,1.49,NA,NA,"None",NA,"football",NA,"football",35,4130,2020091302
"2020-09-13T19:53:42.400",-6.28,28.67,10.6,19.09,0.94,NA,NA,"None",NA,"football",NA,"football",36,4130,2020091302
"2020-09-13T20:08:46.100",124.86,26.32,12.55,17.4,1.34,NA,NA,"None",NA,"football",NA,"football",41,4543,2020091302
"2020-09-13T20:08:46.200",125.99,26.26,10.55,16.52,1.13,NA,NA,"None",NA,"football",NA,"football",42,4543,2020091302
"2020-09-13T20:08:46.300",126.89,26.17,8.76,17.22,0.9,NA,NA,"extra_point",NA,"football",NA,"football",43,4543,2020091302
"2020-09-13T20:08:46.400",127.35,26.05,6.49,15.22,0.48,NA,NA,"None",NA,"football",NA,"football",44,4543,2020091302
"2020-09-13T20:08:46.500",127.82,25.97,4.93,12.42,0.47,NA,NA,"None",NA,"football",NA,"football",45,4543,2020091302
"2020-09-13T17:24:01.400",-1.19,27.02,15.79,11.01,1.42,NA,NA,"None",NA,"football",NA,"football",37,629,2020091304
"2020-09-13T17:24:01.500",-2.52,26.92,14.17,11.17,1.33,NA,NA,"None",NA,"football",NA,"football",38,629,2020091304
"2020-09-13T17:24:01.600",-3.54,26.77,12.22,11.49,1.03,NA,NA,"field_goal",NA,"football",NA,"football",39,629,2020091304
"2020-09-13T17:24:01.700",-4.7,26.67,11.11,10.72,1.17,NA,NA,"None",NA,"football",NA,"football",40,629,2020091304
"2020-09-13T17:24:01.800",-5.76,26.58,10.08,9.94,1.06,NA,NA,"None",NA,"football",NA,"football",41,629,2020091304
"2020-09-13T17:33:54.100",115.27,26.9,15.74,4.6,1.77,NA,NA,"None",NA,"football",NA,"football",39,871,2020091304
"2020-09-13T17:33:54.200",116.88,27.09,15.53,4.3,1.62,NA,NA,"None",NA,"football",NA,"football",40,871,2020091304
"2020-09-13T17:33:54.300",118.26,27.35,14.57,5.38,1.4,NA,NA,"field_goal",NA,"football",NA,"football",41,871,2020091304
"2020-09-13T17:33:54.400",119.65,27.58,13.99,5.55,1.41,NA,NA,"None",NA,"football",NA,"football",42,871,2020091304
"2020-09-13T17:33:54.500",120.98,27.75,13.31,5.71,1.34,NA,NA,"None",NA,"football",NA,"football",43,871,2020091304
"2020-09-13T18:02:43.100",122.31,27.05,11.98,16.22,1.21,NA,NA,"None",NA,"football",NA,"football",41,1558,2020091304
"2020-09-13T18:02:43.200",123.01,27.18,9.64,15.46,0.71,NA,NA,"None",NA,"football",NA,"football",42,1558,2020091304
"2020-09-13T18:02:43.300",123.9,27.23,8.17,13.99,0.89,NA,NA,"field_goal",NA,"football",NA,"football",43,1558,2020091304
"2020-09-13T18:02:43.400",124.14,27.32,5.47,15.06,0.26,NA,NA,"None",NA,"football",NA,"football",44,1558,2020091304
"2020-09-13T18:02:43.500",124.61,27.38,4,14.02,0.47,NA,NA,"None",NA,"football",NA,"football",45,1558,2020091304
"2020-09-13T18:29:43.300",119.6,27.43,15.66,8,1.51,NA,NA,"None",NA,"football",NA,"football",40,2197,2020091304
"2020-09-13T18:29:43.400",121.12,27.25,14.88,7.72,1.53,NA,NA,"None",NA,"football",NA,"football",41,2197,2020091304
"2020-09-13T18:29:43.500",122.56,27.07,14.13,7.45,1.45,NA,NA,"extra_point",NA,"football",NA,"football",42,2197,2020091304
"2020-09-13T18:29:43.600",123.92,26.9,13.4,7.19,1.38,NA,NA,"None",NA,"football",NA,"football",43,2197,2020091304
"2020-09-13T18:29:43.700",125.22,26.72,12.7,6.91,1.3,NA,NA,"None",NA,"football",NA,"football",44,2197,2020091304
"2020-09-13T18:52:44.900",117.78,26.85,16.3,7.97,1.77,NA,NA,"None",NA,"football",NA,"football",38,2507,2020091304
"2020-09-13T18:52:45.000",119,26.7,14.07,10.09,1.23,NA,NA,"None",NA,"football",NA,"football",39,2507,2020091304
"2020-09-13T18:52:45.100",120.33,26.43,13.08,9.63,1.36,NA,NA,"extra_point",NA,"football",NA,"football",40,2507,2020091304
"2020-09-13T18:52:45.200",121.01,26.31,10.71,10.8,0.69,NA,NA,"None",NA,"football",NA,"football",41,2507,2020091304
"2020-09-13T18:52:45.300",122.01,26.1,9.62,10.46,1.02,NA,NA,"None",NA,"football",NA,"football",42,2507,2020091304
"2020-09-13T19:29:13.700",119.42,26.78,14.13,5.59,1.57,NA,NA,"None",NA,"football",NA,"football",42,3245,2020091304
"2020-09-13T19:29:13.800",120.72,26.93,13.19,5.98,1.31,NA,NA,"None",NA,"football",NA,"football",43,3245,2020091304
"2020-09-13T19:29:13.900",122,27.12,12.61,5.78,1.29,NA,NA,"extra_point",NA,"football",NA,"football",44,3245,2020091304
"2020-09-13T19:29:14.000",123.22,27.3,12.01,5.72,1.23,NA,NA,"None",NA,"football",NA,"football",45,3245,2020091304
"2020-09-13T19:29:14.100",124.37,27.47,11.4,5.89,1.17,NA,NA,"None",NA,"football",NA,"football",46,3245,2020091304
"2020-09-13T19:58:24.000",118.13,24.9,12.62,5.91,1.37,NA,NA,"None",NA,"football",NA,"football",42,3989,2020091304
"2020-09-13T19:58:24.100",119.41,24.96,12.21,5.31,1.28,NA,NA,"None",NA,"football",NA,"football",43,3989,2020091304
"2020-09-13T19:58:24.200",120.64,25,11.82,4.81,1.23,NA,NA,"extra_point",NA,"football",NA,"football",44,3989,2020091304
"2020-09-13T19:58:24.300",121.8,25.06,11.35,4.72,1.16,NA,NA,"None",NA,"football",NA,"football",45,3989,2020091304
"2020-09-13T19:58:24.400",122.91,25.11,10.88,4.63,1.11,NA,NA,"None",NA,"football",NA,"football",46,3989,2020091304
"2020-09-13T20:09:27.600",118.45,26.17,14.32,7.55,1.49,NA,NA,"None",NA,"football",NA,"football",40,4225,2020091304
"2020-09-13T20:09:27.700",119.84,26.33,13.6,7.24,1.4,NA,NA,"None",NA,"football",NA,"football",41,4225,2020091304
"2020-09-13T20:09:27.800",121.15,26.5,12.91,6.93,1.33,NA,NA,"extra_point",NA,"football",NA,"football",42,4225,2020091304
"2020-09-13T20:09:27.900",122.4,26.67,12.25,6.63,1.26,NA,NA,"None",NA,"football",NA,"football",43,4225,2020091304
"2020-09-13T20:09:28.000",123.58,26.85,11.62,6.33,1.19,NA,NA,"None",NA,"football",NA,"football",44,4225,2020091304
"2020-09-13T17:57:36.200",4.26,25.47,17.57,7.62,1.81,NA,NA,"None",NA,"football",NA,"football",38,1509,2020091305
"2020-09-13T17:57:36.300",2.51,25.43,17.01,6.73,1.75,NA,NA,"None",NA,"football",NA,"football",39,1509,2020091305
"2020-09-13T17:57:36.400",0.83,25.39,16.44,6.09,1.68,NA,NA,"extra_point",NA,"football",NA,"football",40,1509,2020091305
"2020-09-13T17:57:36.500",-0.78,25.35,15.85,5.86,1.61,NA,NA,"None",NA,"football",NA,"football",41,1509,2020091305
"2020-09-13T17:57:36.600",-2.34,25.31,15.27,5.76,1.56,NA,NA,"None",NA,"football",NA,"football",42,1509,2020091305
"2020-09-13T18:12:30.000",123.02,24.94,12.97,9.45,1.35,NA,NA,"None",NA,"football",NA,"football",43,1812,2020091305
"2020-09-13T18:12:30.100",124.27,24.75,12.1,9.58,1.26,NA,NA,"None",NA,"football",NA,"football",44,1812,2020091305
"2020-09-13T18:12:30.200",125.41,24.57,11.18,8.73,1.16,NA,NA,"extra_point",NA,"football",NA,"football",45,1812,2020091305
"2020-09-13T18:12:30.300",126.48,24.4,10.34,8.06,1.08,NA,NA,"None",NA,"football",NA,"football",46,1812,2020091305
"2020-09-13T18:12:30.400",127.46,24.23,9.57,7.45,1,NA,NA,"None",NA,"football",NA,"football",47,1812,2020091305
"2020-09-13T18:20:12.600",0.16,25.95,15.01,4.54,1.54,NA,NA,"None",NA,"football",NA,"football",45,2062,2020091305
"2020-09-13T18:20:12.700",-1.34,26,14.7,4.33,1.51,NA,NA,"None",NA,"football",NA,"football",46,2062,2020091305
"2020-09-13T18:20:12.800",-2.79,26.05,14.27,4.38,1.45,NA,NA,"field_goal",NA,"football",NA,"football",47,2062,2020091305
"2020-09-13T18:20:12.900",-4.19,26.1,13.83,4.39,1.4,NA,NA,"None",NA,"football",NA,"football",48,2062,2020091305
"2020-09-13T18:20:13.000",-5.55,26.14,13.39,4.47,1.36,NA,NA,"None",NA,"football",NA,"football",49,2062,2020091305
"2020-09-13T18:49:28.800",117,29.27,8.06,25.28,1.06,NA,NA,"None",NA,"football",NA,"football",39,2522,2020091305
"2020-09-13T18:49:28.900",117.84,29.49,5.29,33.17,0.87,NA,NA,"None",NA,"football",NA,"football",40,2522,2020091305
"2020-09-13T18:49:29.000",118.21,29.63,1.19,26.22,0.39,NA,NA,"field_goal_missed",NA,"football",NA,"football",41,2522,2020091305
"2020-09-13T18:49:29.100",118.15,29.68,1.95,19.7,0.08,NA,NA,"None",NA,"football",NA,"football",42,2522,2020091305
"2020-09-13T18:49:29.200",117.87,29.71,3.8,16.68,0.28,NA,NA,"None",NA,"football",NA,"football",43,2522,2020091305
"2020-09-13T18:57:34.600",12.95,26.82,15.18,9.45,1.56,NA,NA,"None",NA,"football",NA,"football",44,2709,2020091305
"2020-09-13T18:57:34.700",11.39,26.68,14.8,11.43,1.56,NA,NA,"None",NA,"football",NA,"football",45,2709,2020091305
"2020-09-13T18:57:34.800",9.71,26.55,14.52,11.67,1.69,NA,NA,"field_goal",NA,"football",NA,"football",46,2709,2020091305
"2020-09-13T18:57:34.900",8.18,26.44,13.83,9.84,1.53,NA,NA,"None",NA,"football",NA,"football",47,2709,2020091305
"2020-09-13T18:57:35.000",6.77,26.33,13.21,7.76,1.41,NA,NA,"None",NA,"football",NA,"football",48,2709,2020091305
"2020-09-13T19:24:32.700",-8.2,27.05,5.15,22.23,0.79,NA,NA,"None",NA,"football",NA,"football",42,3321,2020091305
"2020-09-13T19:24:32.800",-8.62,27.11,2.87,21.25,0.42,NA,NA,"None",NA,"football",NA,"football",43,3321,2020091305
"2020-09-13T19:24:32.900",-8.81,27.12,0.9,19.38,0.19,NA,NA,"field_goal",NA,"football",NA,"football",44,3321,2020091305
"2020-09-13T19:24:33.000",-8.8,27.13,0.58,17.18,0.01,NA,NA,"None",NA,"football",NA,"football",45,3321,2020091305
"2020-09-13T19:24:33.100",-8.67,27.13,2.11,13.98,0.14,NA,NA,"None",NA,"football",NA,"football",46,3321,2020091305
"2020-09-13T19:33:24.100",118.17,27.45,15.49,6.03,1.59,NA,NA,"None",NA,"football",NA,"football",41,3539,2020091305
"2020-09-13T19:33:24.200",119.7,27.42,15.23,4.94,1.53,NA,NA,"None",NA,"football",NA,"football",42,3539,2020091305
"2020-09-13T19:33:24.300",121.19,27.39,14.73,4.9,1.49,NA,NA,"extra_point",NA,"football",NA,"football",43,3539,2020091305
"2020-09-13T19:33:24.400",122.6,27.37,14.06,5.18,1.41,NA,NA,"None",NA,"football",NA,"football",44,3539,2020091305
"2020-09-13T19:33:24.500",123.83,27.35,12.6,7.17,1.22,NA,NA,"None",NA,"football",NA,"football",45,3539,2020091305
"2020-09-13T19:42:53.900",125.51,30.52,12.36,4.22,0.86,NA,NA,"None",NA,"football",NA,"football",54,3735,2020091305
"2020-09-13T19:42:54.000",127.31,30.61,0.59,0.63,1.8,NA,NA,"None",NA,"football",NA,"football",55,3735,2020091305
"2020-09-13T19:42:54.100",127.25,30.63,0.53,0.63,0.06,NA,NA,"field_goal",NA,"football",NA,"football",56,3735,2020091305
"2020-09-13T19:42:54.200",127.19,30.66,0.5,0.5,0.07,NA,NA,"None",NA,"football",NA,"football",57,3735,2020091305
"2020-09-13T19:42:54.300",127.15,30.68,0.45,0.43,0.05,NA,NA,"None",NA,"football",NA,"football",58,3735,2020091305
"2020-09-13T17:12:43.000",-12.89,29.67,3.94,9.23,0.44,NA,NA,"None",NA,"football",NA,"football",46,369,2020091306
"2020-09-13T17:12:43.100",-13.05,29.68,3.22,8.53,0.16,NA,NA,"None",NA,"football",NA,"football",47,369,2020091306
"2020-09-13T17:12:43.200",-11.72,29.46,5.05,0.59,1.35,NA,NA,"field_goal",NA,"football",NA,"football",48,369,2020091306
"2020-09-13T17:12:43.300",-11.23,29.45,5.01,0.64,0.49,NA,NA,"None",NA,"football",NA,"football",49,369,2020091306
"2020-09-13T17:12:43.400",-10.73,29.46,4.95,0.81,0.5,NA,NA,"None",NA,"football",NA,"football",50,369,2020091306
"2020-09-13T17:22:36.500",128.7,26.06,11.46,6.41,1.18,NA,NA,"None",NA,"football",NA,"football",50,584,2020091306
"2020-09-13T17:22:36.600",129.82,26.1,10.84,6.15,1.11,NA,NA,"None",NA,"football",NA,"football",51,584,2020091306
"2020-09-13T17:22:36.700",130.87,26.15,10.24,5.87,1.05,NA,NA,"extra_point",NA,"football",NA,"football",52,584,2020091306
"2020-09-13T17:22:36.800",131.78,26.2,9.62,5.65,0.92,NA,NA,"None",NA,"football",NA,"football",53,584,2020091306
"2020-09-13T17:22:36.900",131.13,26.52,3.4,0.34,0.73,NA,NA,"None",NA,"football",NA,"football",54,584,2020091306
"2020-09-13T17:57:43.700",123.18,28.11,13.1,7.38,1.35,NA,NA,"None",NA,"football",NA,"football",51,1236,2020091306
