"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId"
"2018-09-09T19:55:49.500",123.29,24.35,27.05,5.01,2.83,"None",45037,"Zane Gonzalez",48,3799,2018090901
"2018-09-09T19:55:49.600",126.1,24.3,26.45,5.95,2.81,"None",45037,"Zane Gonzalez",49,3799,2018090901
"2018-09-09T20:10:03.300",117.9,26.7,10.66,5.55,1.28,"extra_point",45037,"Zane Gonzalez",42,4214,2018090901
"2018-09-09T20:10:03.400",119.2,26.77,10.98,4.24,1.3,"None",45037,"Zane Gonzalez",43,4214,2018090901
"2018-09-09T20:10:03.500",120.43,26.83,10.94,3.7,1.23,"None",45037,"Zane Gonzalez",44,4214,2018090901
"2018-09-09T20:10:03.600",121.68,26.9,11.19,3.01,1.25,"None",45037,"Zane Gonzalez",45,4214,2018090901
"2018-09-09T20:10:03.700",122.91,26.98,11.13,2.94,1.23,"None",45037,"Zane Gonzalez",46,4214,2018090901
"2018-09-09T20:45:25.400",2.42,22.4,11.45,8.95,1.6,"field_goal_missed",41953,"Chris Boswell",48,5191,2018090901
"2018-09-09T20:45:25.500",0.86,22.04,11.59,6.81,1.6,"None",41953,"Chris Boswell",49,5191,2018090901
"2018-09-09T20:45:25.600",-0.54,21.81,11.74,4.99,1.41,"None",41953,"Chris Boswell",50,5191,2018090901
"2018-09-09T20:45:25.700",-1.94,21.6,11.85,4.44,1.42,"None",41953,"Chris Boswell",51,5191,2018090901
"2018-09-09T20:45:25.800",-3.16,21.39,12.24,7.47,1.24,"None",41953,"Chris Boswell",52,5191,2018090901
"2018-09-09T20:55:32.700",110.32,31.51,9.93,4.81,1.18,"None",45037,"Zane Gonzalez",47,5480,2018090901
"2018-09-09T20:55:32.800",111.45,31.58,9.63,4.48,1.13,"None",45037,"Zane Gonzalez",48,5480,2018090901
"2018-09-09T20:55:32.900",112.53,31.64,9.21,4.34,1.08,"None",45037,"Zane Gonzalez",49,5480,2018090901
"2018-09-09T20:55:33.000",113.55,31.67,8.57,4.62,1.03,"None",45037,"Zane Gonzalez",50,5480,2018090901
"2018-09-09T20:55:33.100",114.62,31.68,8.06,5.43,1.07,"None",45037,"Zane Gonzalez",51,5480,2018090901
"2018-09-09T17:15:36.700",116.74,23.31,13.06,7.36,1.59,"None",38691,"Randy Bullock",42,394,2018090902
"2018-09-09T17:15:36.800",118.26,23.25,12.47,6.87,1.52,"None",38691,"Randy Bullock",43,394,2018090902
"2018-09-09T17:15:36.900",119.64,23.3,11.61,6.71,1.38,"None",38691,"Randy Bullock",44,394,2018090902
"2018-09-09T17:15:37.000",120.97,23.23,10.97,6.38,1.33,"None",38691,"Randy Bullock",45,394,2018090902
"2018-09-09T17:15:37.100",122.41,23.15,10.97,5.64,1.44,"None",38691,"Randy Bullock",46,394,2018090902
"2018-09-09T17:30:30.800",5.6,23.72,26.69,11.43,3.04,"None",21213,"Adam Vinatieri",31,757,2018090902
"2018-09-09T17:30:30.900",2.68,23.7,25.27,11.72,2.92,"None",21213,"Adam Vinatieri",32,757,2018090902
"2018-09-09T17:30:31.000",-0.08,23.69,23.47,12.47,2.75,"field_goal",21213,"Adam Vinatieri",33,757,2018090902
"2018-09-09T17:30:31.100",-2.69,23.71,22.08,12.13,2.62,"None",21213,"Adam Vinatieri",34,757,2018090902
"2018-09-09T17:30:31.200",-5.2,23.72,20.96,11.46,2.51,"None",21213,"Adam Vinatieri",35,757,2018090902
"2018-09-09T17:46:43.100",115.95,25.57,19.79,9.44,2.28,"None",21213,"Adam Vinatieri",37,1110,2018090902
"2018-09-09T17:46:43.200",118.17,25.53,18.87,9.15,2.22,"None",21213,"Adam Vinatieri",38,1110,2018090902
"2018-09-09T17:46:43.300",120.68,25.47,17.87,10.99,2.51,"None",21213,"Adam Vinatieri",39,1110,2018090902
"2018-09-09T17:46:43.400",122.74,25.44,16.77,10.82,2.06,"None",21213,"Adam Vinatieri",40,1110,2018090902
"2018-09-09T17:46:43.500",124.13,25.31,16.05,8.24,1.4,"extra_point",21213,"Adam Vinatieri",41,1110,2018090902
"2018-09-09T18:05:08.000",116.44,24.5,17.01,8.38,2.01,"None",21213,"Adam Vinatieri",39,1574,2018090902
"2018-09-09T18:05:08.100",118.33,24.46,16.07,8.21,1.89,"field_goal",21213,"Adam Vinatieri",40,1574,2018090902
"2018-09-09T18:05:08.200",120.13,24.39,15.14,8.09,1.8,"None",21213,"Adam Vinatieri",41,1574,2018090902
"2018-09-09T18:05:08.300",121.86,24.34,14.4,7.73,1.74,"None",21213,"Adam Vinatieri",42,1574,2018090902
"2018-09-09T18:05:08.400",123.48,24.29,13.58,7.48,1.62,"None",21213,"Adam Vinatieri",43,1574,2018090902
"2018-09-09T18:14:54.000",3.71,27.74,16.77,7.9,1.95,"None",38691,"Randy Bullock",39,1777,2018090902
"2018-09-09T18:14:54.100",1.85,27.87,15.89,7.98,1.86,"None",38691,"Randy Bullock",40,1777,2018090902
"2018-09-09T18:14:54.200",-0.19,28.06,14.88,9.39,2.05,"None",38691,"Randy Bullock",41,1777,2018090902
"2018-09-09T18:14:54.300",-1.86,28.14,13.91,9.23,1.68,"None",38691,"Randy Bullock",42,1777,2018090902
"2018-09-09T18:14:54.400",-3.16,28.26,13.37,7.41,1.3,"None",38691,"Randy Bullock",43,1777,2018090902
"2018-09-09T18:24:25.200",117.18,27.6,11.91,3.35,1.36,"None",21213,"Adam Vinatieri",50,2084,2018090902
"2018-09-09T18:24:25.300",118.43,27.88,11.65,3.5,1.28,"None",21213,"Adam Vinatieri",51,2084,2018090902
"2018-09-09T18:24:25.400",119.7,28.16,11.46,3.63,1.3,"field_goal",21213,"Adam Vinatieri",52,2084,2018090902
"2018-09-09T18:24:25.500",120.87,28.44,10.91,4.05,1.21,"None",21213,"Adam Vinatieri",53,2084,2018090902
"2018-09-09T18:24:25.600",121.99,28.71,10.16,4.53,1.15,"None",21213,"Adam Vinatieri",54,2084,2018090902
"2018-09-09T19:07:35.100",117.74,25.66,15.41,8.08,1.8,"extra_point",38691,"Randy Bullock",39,2849,2018090902
"2018-09-09T19:07:35.200",119.67,25.55,14.58,8.62,1.94,"None",38691,"Randy Bullock",40,2849,2018090902
"2018-09-09T19:07:35.300",121.38,25.49,13.76,8.46,1.71,"None",38691,"Randy Bullock",41,2849,2018090902
"2018-09-09T19:07:35.400",122.52,25.36,12.64,7.63,1.15,"None",38691,"Randy Bullock",42,2849,2018090902
"2018-09-09T19:07:35.500",124,25.28,11.92,7.33,1.48,"None",38691,"Randy Bullock",43,2849,2018090902
"2018-09-09T19:18:41.700",2.9,27.79,12.95,5.33,1.48,"None",21213,"Adam Vinatieri",50,3135,2018090902
"2018-09-09T19:18:41.800",1.3,27.54,12.08,7.42,1.62,"None",21213,"Adam Vinatieri",51,3135,2018090902
"2018-09-09T19:18:41.900",-0.07,27.3,11.3,7.65,1.39,"field_goal_missed",21213,"Adam Vinatieri",52,3135,2018090902
"2018-09-09T19:18:42.000",-1.23,27.1,10.75,7.03,1.17,"None",21213,"Adam Vinatieri",53,3135,2018090902
"2018-09-09T19:18:42.100",-2.34,26.88,9.63,7.49,1.13,"None",21213,"Adam Vinatieri",54,3135,2018090902
"2018-09-09T19:32:23.700",2.62,27.37,15.16,8.45,1.89,"None",38691,"Randy Bullock",39,3440,2018090902
"2018-09-09T19:32:23.800",0.89,27.35,14.35,8.03,1.73,"None",38691,"Randy Bullock",40,3440,2018090902
"2018-09-09T19:32:23.900",-0.68,27.48,13.31,7.81,1.57,"None",38691,"Randy Bullock",41,3440,2018090902
"2018-09-09T19:32:24.000",-1.97,27.66,11.88,7.8,1.31,"None",38691,"Randy Bullock",42,3440,2018090902
"2018-09-09T19:32:24.100",-3.4,27.69,11.15,7.38,1.43,"None",38691,"Randy Bullock",43,3440,2018090902
"2018-09-09T19:51:13.100",3.18,29.2,11.85,6.6,1.48,"None",38691,"Randy Bullock",44,3873,2018090902
"2018-09-09T19:51:13.200",1.67,29.26,11.89,5.48,1.51,"None",38691,"Randy Bullock",45,3873,2018090902
"2018-09-09T19:51:13.300",0.17,29.09,12.07,4.91,1.51,"None",38691,"Randy Bullock",46,3873,2018090902
"2018-09-09T19:51:13.400",-1.27,29.15,12.1,4.25,1.44,"field_goal",38691,"Randy Bullock",47,3873,2018090902
"2018-09-09T19:51:13.500",-2.58,29.21,11.68,4.27,1.32,"None",38691,"Randy Bullock",48,3873,2018090902
"2018-09-09T20:03:22.800",3.53,28.36,14.39,8.49,1.64,"None",38691,"Randy Bullock",40,4260,2018090902
"2018-09-09T20:03:22.900",1.89,28.58,13.59,8.03,1.65,"None",38691,"Randy Bullock",41,4260,2018090902
"2018-09-09T20:03:23.000",0.37,28.28,12.54,7.72,1.55,"None",38691,"Randy Bullock",42,4260,2018090902
"2018-09-09T20:03:23.100",-1.17,28.17,12.17,7,1.55,"None",38691,"Randy Bullock",43,4260,2018090902
"2018-09-09T20:03:23.200",-2.56,28.19,11.54,6.51,1.39,"None",38691,"Randy Bullock",44,4260,2018090902
"2018-09-09T17:08:42.400",118.39,27.58,10.51,3.74,1.44,"None",34707,"Ryan Succop",50,240,2018090903
"2018-09-09T17:08:42.500",119.14,27.68,10.82,8.71,0.75,"None",34707,"Ryan Succop",51,240,2018090903
"2018-09-09T17:08:42.600",119.99,27.79,10.59,4.51,0.86,"None",34707,"Ryan Succop",52,240,2018090903
"2018-09-09T17:08:42.700",121.34,27.96,8,4.99,1.35,"None",34707,"Ryan Succop",53,240,2018090903
"2018-09-09T17:08:42.800",121.99,28.06,7.4,6.68,0.66,"None",34707,"Ryan Succop",54,240,2018090903
"2018-09-09T17:46:40.900",118.08,28.24,17.97,7.23,1.8,"None",46298,"Jason Sanders",39,1094,2018090903
"2018-09-09T17:46:41.000",119.42,28.42,16.72,13.06,1.35,"None",46298,"Jason Sanders",40,1094,2018090903
"2018-09-09T17:46:41.100",120.68,28.6,14.96,15.74,1.27,"None",46298,"Jason Sanders",41,1094,2018090903
"2018-09-09T17:46:41.200",122.5,28.8,13.59,14.73,1.83,"None",46298,"Jason Sanders",42,1094,2018090903
"2018-09-09T17:46:42.200",122.47,28.72,3.38,0.52,0.34,"None",46298,"Jason Sanders",52,1094,2018090903
"2018-09-09T23:01:37.600",1.79,26.9,14.3,12.8,1.36,"None",46298,"Jason Sanders",35,2661,2018090903
"2018-09-09T23:01:37.700",0.27,26.73,13.63,13.73,1.52,"None",46298,"Jason Sanders",36,2661,2018090903
"2018-09-09T23:01:37.800",-1.29,26.56,12.7,13.89,1.57,"None",46298,"Jason Sanders",37,2661,2018090903
"2018-09-09T23:01:38.700",-2.73,26.18,3.68,0.44,0.37,"None",46298,"Jason Sanders",46,2661,2018090903
"2018-09-09T23:01:38.800",-2.36,26.21,3.68,0.3,0.37,"None",46298,"Jason Sanders",47,2661,2018090903
"2018-09-09T23:13:39.700",1.63,26.73,19.23,12.59,2.24,"None",34707,"Ryan Succop",41,2940,2018090903
"2018-09-09T23:13:39.800",-0.32,26.78,19.34,9.52,1.95,"None",34707,"Ryan Succop",42,2940,2018090903
"2018-09-09T23:13:39.900",-1.79,26.82,16.27,11.86,1.47,"None",34707,"Ryan Succop",43,2940,2018090903
"2018-09-09T23:13:40.000",-2.84,26.85,12.92,15.84,1.05,"extra_point",34707,"Ryan Succop",44,2940,2018090903
"2018-09-09T23:13:40.900",-3.08,27.23,1.56,6.1,0.13,"None",34707,"Ryan Succop",53,2940,2018090903
"2018-09-09T23:16:07.900",116.93,25.21,24.47,30.29,1.97,"None",46298,"Jason Sanders",43,2976,2018090903
"2018-09-09T23:16:08.000",119.57,25.13,19.7,31.24,2.64,"None",46298,"Jason Sanders",44,2976,2018090903
"2018-09-09T23:16:08.100",122.37,25.07,16.7,29.91,2.8,"None",46298,"Jason Sanders",45,2976,2018090903
"2018-09-09T23:16:08.200",123.89,25.01,12.31,31.59,1.53,"None",46298,"Jason Sanders",46,2976,2018090903
"2018-09-09T23:16:08.600",124.01,24.96,0.89,8.78,0.07,"None",46298,"Jason Sanders",50,2976,2018090903
"2018-09-09T23:30:48.900",111.53,29.57,19.48,8.61,5.88,"None",46298,"Jason Sanders",45,3284,2018090903
"2018-09-09T23:30:49.000",110.85,29.72,20.45,2.92,0.7,"None",46298,"Jason Sanders",46,3284,2018090903
"2018-09-09T23:30:49.100",114.2,29.78,25.68,3.99,3.36,"None",46298,"Jason Sanders",47,3284,2018090903
"2018-09-09T23:30:49.200",116.34,29.87,25.18,6.24,2.14,"None",46298,"Jason Sanders",48,3284,2018090903
"2018-09-09T23:30:49.300",119.64,29.83,24.88,8.13,3.3,"None",46298,"Jason Sanders",49,3284,2018090903
"2018-09-09T23:47:55.100",116,26.48,6.87,14.25,2.07,"None",46298,"Jason Sanders",49,3690,2018090903
"2018-09-09T23:47:55.200",116.94,26.41,6.15,8.07,0.95,"None",46298,"Jason Sanders",50,3690,2018090903
"2018-09-09T23:47:55.300",117.02,26.35,6.1,1.79,0.1,"None",46298,"Jason Sanders",51,3690,2018090903
"2018-09-09T23:47:55.400",117.28,26.3,6.3,2.33,0.27,"None",46298,"Jason Sanders",52,3690,2018090903
"2018-09-09T23:47:55.500",117.51,26.24,6.63,2.8,0.23,"None",46298,"Jason Sanders",53,3690,2018090903
"2018-09-10T00:08:28.900",1.94,26.47,10.62,8.96,1.6,"None",34707,"Ryan Succop",52,4143,2018090903
"2018-09-10T00:08:29.000",0.63,26.38,9.75,8.8,1.31,"None",34707,"Ryan Succop",53,4143,2018090903
"2018-09-10T00:08:29.100",-0.73,26.32,9.86,7.73,1.36,"None",34707,"Ryan Succop",54,4143,2018090903
"2018-09-10T00:08:29.200",-1.92,26.26,9.1,7.51,1.2,"None",34707,"Ryan Succop",55,4143,2018090903
"2018-09-10T00:08:29.300",-3.02,26.21,8.38,6.94,1.1,"None",34707,"Ryan Succop",56,4143,2018090903
"2018-09-09T17:10:01.600",115.81,26.08,24.42,1.07,2.44,"None",30932,"Stephen Gostkowski",44,248,2018090905
"2018-09-09T17:10:01.700",118.27,26.04,23.1,3.1,2.46,"None",30932,"Stephen Gostkowski",45,248,2018090905
"2018-09-09T17:10:01.800",120.03,26.09,20.04,7.34,1.76,"None",30932,"Stephen Gostkowski",46,248,2018090905
"2018-09-09T17:10:01.900",121.59,26.12,19.94,6.03,1.56,"None",30932,"Stephen Gostkowski",47,248,2018090905
"2018-09-09T17:10:02.000",123.75,26.14,19.37,6.41,2.17,"None",30932,"Stephen Gostkowski",48,248,2018090905
"2018-09-09T17:40:51.800",5.25,27.46,26.73,3.89,2.9,"None",43846,"Ka'imi Fairbairn",51,848,2018090905
"2018-09-09T17:40:51.900",2.35,27.4,26.5,15.12,2.91,"None",43846,"Ka'imi Fairbairn",52,848,2018090905
"2018-09-09T17:40:52.000",-0.45,27.33,24.13,22.18,2.8,"None",43846,"Ka'imi Fairbairn",53,848,2018090905
"2018-09-09T17:40:52.100",-3.17,27.26,22.31,21.78,2.72,"field_goal",43846,"Ka'imi Fairbairn",54,848,2018090905
"2018-09-09T17:40:52.200",-5.44,27.19,20.25,19.78,2.27,"None",43846,"Ka'imi Fairbairn",55,848,2018090905
"2018-09-09T17:53:45.900",4.88,26.74,29.73,1.66,2.82,"None",30932,"Stephen Gostkowski",44,1158,2018090905
"2018-09-09T17:53:46.000",3.58,26.76,28.98,17.28,1.3,"None",30932,"Stephen Gostkowski",45,1158,2018090905
"2018-09-09T17:53:46.100",1.42,26.75,25.22,27.18,2.17,"None",30932,"Stephen Gostkowski",46,1158,2018090905
"2018-09-09T17:53:46.200",-0.23,26.71,22.07,27.85,1.65,"None",30932,"Stephen Gostkowski",47,1158,2018090905
"2018-09-09T17:53:46.300",-1.89,26.68,19.24,27.34,1.66,"None",30932,"Stephen Gostkowski",48,1158,2018090905
"2018-09-09T18:02:19.000",106.84,23.35,9.69,3.27,0.88,"None",43846,"Ka'imi Fairbairn",54,1378,2018090905
"2018-09-09T18:02:19.100",128.62,22.9,2.16,0.2,21.79,"None",43846,"Ka'imi Fairbairn",55,1378,2018090905
"2018-09-09T18:02:19.200",128.43,22.87,2.11,0.7,0.19,"None",43846,"Ka'imi Fairbairn",56,1378,2018090905
