"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId","playDirection"
2020-09-11 02:44:28.7,86.15,26.18,1.41,13.19,0.07,"None",45046,"Harrison Butker",12,3013,2020091000,"right"
2020-09-11 02:44:28.8,86.36,26.19,2.6,10.71,0.2,"None",45046,"Harrison Butker",13,3013,2020091000,"right"
2020-09-11 03:18:06.9,101.49,23.62,2.63,1.63,0.27,"None",45046,"Harrison Butker",20,3852,2020091000,"right"
2020-09-11 03:18:07,101.23,23.62,2.42,2.46,0.26,"None",45046,"Harrison Butker",21,3852,2020091000,"right"
2020-09-11 03:18:07.1,101,23.61,2.16,2.63,0.23,"None",45046,"Harrison Butker",22,3852,2020091000,"right"
2020-09-11 03:18:07.2,100.8,23.59,1.92,2.37,0.2,"None",45046,"Harrison Butker",23,3852,2020091000,"right"
2020-09-11 03:18:07.3,100.67,23.55,1.59,2.21,0.14,"field_goal_attempt",45046,"Harrison Butker",24,3852,2020091000,"right"
2020-09-13 17:08:53.6,2.8,26.27,13.78,3.37,1.4,"None",45576,"Younghoe Koo",50,283,2020091300,"left"
2020-09-13 17:08:53.7,1.45,26.34,13.41,3.64,1.36,"None",45576,"Younghoe Koo",51,283,2020091300,"left"
2020-09-13 17:08:53.8,0.13,26.4,13.03,3.86,1.32,"None",45576,"Younghoe Koo",52,283,2020091300,"left"
2020-09-13 17:08:53.9,-1.14,26.47,12.57,4.19,1.27,"None",45576,"Younghoe Koo",53,283,2020091300,"left"
2020-09-13 17:08:54,-2.38,26.53,12.14,4.36,1.24,"field_goal",45576,"Younghoe Koo",54,283,2020091300,"left"
2020-09-13 17:46:48.9,81.76,26.42,3.91,0.17,2.6,"None",45576,"Younghoe Koo",17,1229,2020091300,"right"
2020-09-13 17:46:49,82.15,26.43,3.81,1.63,0.39,"None",45576,"Younghoe Koo",18,1229,2020091300,"right"
2020-09-13 17:46:49.1,82.44,26.45,3.58,2.46,0.29,"None",45576,"Younghoe Koo",19,1229,2020091300,"right"
2020-09-13 17:46:49.2,82.78,26.46,3.3,2.89,0.34,"None",45576,"Younghoe Koo",20,1229,2020091300,"right"
2020-09-13 17:46:49.3,83.1,26.47,3,2.96,0.32,"None",45576,"Younghoe Koo",21,1229,2020091300,"right"
2020-09-13 17:27:04.3,3.12,25.46,15.66,7.77,1.7,"None",39470,"Justin Tucker",43,598,2020091301,"left"
2020-09-13 17:27:04.4,1.49,25.51,15.4,9.97,1.63,"None",39470,"Justin Tucker",44,598,2020091301,"left"
2020-09-13 17:27:04.5,-0.04,25.55,14.62,9.68,1.54,"field_goal",39470,"Justin Tucker",45,598,2020091301,"left"
2020-09-13 17:27:04.6,-1.46,25.58,13.69,8.76,1.41,"None",39470,"Justin Tucker",46,598,2020091301,"left"
2020-09-13 17:27:04.7,-2.78,25.61,12.86,8,1.33,"None",39470,"Justin Tucker",47,598,2020091301,"left"
2020-09-13 17:35:46.9,86.78,23.7,3.2,3.87,0.35,"None",47953,"Austin Seibert",22,790,2020091301,"right"
2020-09-13 17:35:47,86.48,23.69,2.84,3.56,0.3,"None",47953,"Austin Seibert",23,790,2020091301,"right"
2020-09-13 17:35:47.1,86.21,23.68,2.5,3.21,0.27,"None",47953,"Austin Seibert",24,790,2020091301,"right"
2020-09-13 17:35:47.2,85.97,23.67,2.21,2.84,0.24,"None",47953,"Austin Seibert",25,790,2020091301,"right"
2020-09-13 17:35:47.3,85.87,23.65,1.92,2.7,0.1,"extra_point_attempt",47953,"Austin Seibert",26,790,2020091301,"right"
2020-09-13 18:06:07.3,87.97,26.92,1.92,1.71,0.2,"None",39470,"Justin Tucker",22,1646,2020091301,"right"
2020-09-13 18:06:07.4,87.79,26.94,1.76,2.01,0.18,"None",39470,"Justin Tucker",23,1646,2020091301,"right"
2020-09-13 18:06:07.5,87.63,26.97,1.57,1.83,0.17,"None",39470,"Justin Tucker",24,1646,2020091301,"right"
2020-09-13 18:06:07.6,87.5,26.98,1.42,1.66,0.13,"None",39470,"Justin Tucker",25,1646,2020091301,"right"
2020-09-13 18:06:07.7,87.5,26.98,1.42,1.66,0,"extra_point_attempt",39470,"Justin Tucker",26,1646,2020091301,"right"
2020-09-13 18:18:30.6,2.6,31.97,14.34,11.63,1.58,"None",47953,"Austin Seibert",44,1853,2020091301,"left"
2020-09-13 18:18:30.7,1.15,32.11,13.52,11.09,1.46,"None",47953,"Austin Seibert",45,1853,2020091301,"left"
2020-09-13 18:18:30.8,-0.24,32.25,12.87,8.45,1.39,"None",47953,"Austin Seibert",46,1853,2020091301,"left"
2020-09-13 18:18:30.9,-1.54,32.37,12.37,6.69,1.31,"None",47953,"Austin Seibert",47,1853,2020091301,"left"
2020-09-13 18:18:31,-2.83,32.47,11.61,6.79,1.29,"None",47953,"Austin Seibert",48,1853,2020091301,"left"
2020-09-13 19:03:29.5,89,25.92,2.69,2.82,0.28,"None",39470,"Justin Tucker",19,2762,2020091301,"right"
2020-09-13 19:03:29.6,88.7,25.94,2.46,3.69,0.3,"None",39470,"Justin Tucker",20,2762,2020091301,"right"
2020-09-13 19:03:29.7,88.54,25.96,2,3.7,0.16,"None",39470,"Justin Tucker",21,2762,2020091301,"right"
2020-09-13 19:03:29.8,88.69,26,1.26,2.8,0.16,"None",39470,"Justin Tucker",22,2762,2020091301,"right"
2020-09-13 19:03:29.9,88.91,26.02,0.7,1.86,0.22,"None",39470,"Justin Tucker",23,2762,2020091301,"right"
2020-09-13 19:31:35.2,2.39,26.94,17.11,6.64,1.77,"None",39470,"Justin Tucker",38,3421,2020091301,"left"
2020-09-13 19:31:35.3,0.7,26.91,16.44,6.65,1.68,"None",39470,"Justin Tucker",39,3421,2020091301,"left"
2020-09-13 19:31:35.4,-0.89,26.89,15.63,7,1.59,"None",39470,"Justin Tucker",40,3421,2020091301,"left"
2020-09-13 19:31:35.5,-2.28,26.88,14.21,9.13,1.39,"None",39470,"Justin Tucker",41,3421,2020091301,"left"
2020-09-13 19:31:35.6,-3.62,26.85,13.03,10.25,1.34,"None",39470,"Justin Tucker",42,3421,2020091301,"left"
2020-09-13 17:25:45,3.95,25.58,18.76,25.75,2.16,"None",52596,"Tyler Bass",42,631,2020091302,"left"
2020-09-13 17:25:45.1,1.94,25.63,16.98,30.98,2.01,"None",52596,"Tyler Bass",43,631,2020091302,"left"
2020-09-13 17:25:45.2,-0.2,25.68,14.98,29.06,2.14,"None",52596,"Tyler Bass",44,631,2020091302,"left"
2020-09-13 17:25:45.3,-1.57,25.72,12.35,24.47,1.37,"None",52596,"Tyler Bass",45,631,2020091302,"left"
2020-09-13 17:25:45.4,-3.7,25.77,11.69,16.66,2.13,"None",52596,"Tyler Bass",46,631,2020091302,"left"
2020-09-13 17:40:11.5,4.59,25.54,20.03,8.01,1.8,"None",52596,"Tyler Bass",39,986,2020091302,"left"
2020-09-13 17:40:11.6,2.65,25.57,19.35,6.88,1.94,"None",52596,"Tyler Bass",40,986,2020091302,"left"
2020-09-13 17:40:11.7,0.74,25.58,18.88,5.72,1.92,"extra_point",52596,"Tyler Bass",41,986,2020091302,"left"
2020-09-13 17:40:11.8,-1.14,25.59,18.36,5.05,1.87,"None",52596,"Tyler Bass",42,986,2020091302,"left"
2020-09-13 17:40:11.9,-2.79,25.62,16.37,9.31,1.65,"None",52596,"Tyler Bass",43,986,2020091302,"left"
2020-09-13 18:01:14.3,86.76,29.69,6.14,0.29,2.46,"None",52596,"Tyler Bass",16,1572,2020091302,"right"
2020-09-13 18:01:14.4,87.25,29.72,6.04,1.54,0.49,"None",52596,"Tyler Bass",17,1572,2020091302,"right"
2020-09-13 18:01:14.5,87.76,29.77,5.79,2.69,0.52,"None",52596,"Tyler Bass",18,1572,2020091302,"right"
2020-09-13 18:01:14.6,88.17,29.8,5.16,6.09,0.41,"None",52596,"Tyler Bass",19,1572,2020091302,"right"
2020-09-13 18:01:14.7,88.65,29.82,4.46,6.56,0.47,"None",52596,"Tyler Bass",20,1572,2020091302,"right"
2020-09-13 18:32:27,2.97,27.58,17.6,6.84,1.79,"None",44240,"Sam Ficken",38,2380,2020091302,"left"
2020-09-13 18:32:27.1,1.31,27.88,16.3,8.9,1.69,"None",44240,"Sam Ficken",39,2380,2020091302,"left"
2020-09-13 18:32:27.2,-0.29,28.16,15.62,9.56,1.62,"None",44240,"Sam Ficken",40,2380,2020091302,"left"
2020-09-13 18:32:27.3,-1.83,28.46,14.93,8.5,1.56,"None",44240,"Sam Ficken",41,2380,2020091302,"left"
2020-09-13 18:32:27.4,-3.24,28.75,13.51,9.57,1.44,"None",44240,"Sam Ficken",42,2380,2020091302,"left"
2020-09-13 19:05:15.8,83.54,27.78,1.89,1.68,0.2,"None",52596,"Tyler Bass",20,2883,2020091302,"right"
2020-09-13 19:05:15.9,83.38,27.85,1.74,1.58,0.18,"None",52596,"Tyler Bass",21,2883,2020091302,"right"
2020-09-13 19:05:16,83.23,27.92,1.59,1.46,0.17,"None",52596,"Tyler Bass",22,2883,2020091302,"right"
2020-09-13 19:05:16.1,83.09,27.99,1.45,1.33,0.15,"None",52596,"Tyler Bass",23,2883,2020091302,"right"
2020-09-13 19:05:16.2,83.06,27.99,1.44,1.32,0.03,"None",52596,"Tyler Bass",24,2883,2020091302,"right"
2020-09-13 19:10:18.6,2.86,28.24,15.08,6.44,1.72,"None",44240,"Sam Ficken",39,2971,2020091302,"left"
2020-09-13 19:10:18.7,1.33,28.37,14.23,7.63,1.54,"None",44240,"Sam Ficken",40,2971,2020091302,"left"
2020-09-13 19:10:18.8,-0.2,28.47,13.87,11.29,1.53,"None",44240,"Sam Ficken",41,2971,2020091302,"left"
2020-09-13 19:10:18.9,-1.72,28.58,13.35,13.44,1.52,"None",44240,"Sam Ficken",42,2971,2020091302,"left"
2020-09-13 19:10:19,-3.08,28.68,12.3,13.68,1.37,"None",44240,"Sam Ficken",43,2971,2020091302,"left"
2020-09-13 19:19:01.4,87.79,26.27,0.74,0.29,3.16,"None",52596,"Tyler Bass",12,3196,2020091302,"right"
2020-09-13 19:19:01.6,87.83,26.2,0.55,1.31,0.04,"None",52596,"Tyler Bass",14,3196,2020091302,"right"
2020-09-13 19:19:02.2,87.85,26.05,0.26,0.28,0.03,"None",52596,"Tyler Bass",20,3196,2020091302,"right"
2020-09-13 19:19:02.3,87.75,26.05,0.37,0.26,0.1,"None",52596,"Tyler Bass",21,3196,2020091302,"right"
2020-09-13 19:19:02.4,87.75,26.05,0.37,0.26,0,"None",52596,"Tyler Bass",22,3196,2020091302,"right"
2020-09-13 19:53:41.8,3.61,27.78,23.04,6.76,2.16,"None",52596,"Tyler Bass",30,4130,2020091302,"left"
2020-09-13 19:53:41.9,1.44,27.99,22.36,7.03,2.19,"None",52596,"Tyler Bass",31,4130,2020091302,"left"
2020-09-13 19:53:42,-0.59,28.18,20.24,10.66,2.04,"None",52596,"Tyler Bass",32,4130,2020091302,"left"
2020-09-13 19:53:42.1,-2.56,28.37,19.16,10.91,1.97,"None",52596,"Tyler Bass",33,4130,2020091302,"left"
2020-09-13 19:53:42.2,-3.86,28.48,15.71,15.96,1.31,"field_goal",52596,"Tyler Bass",34,4130,2020091302,"left"
2020-09-13 20:08:44.1,87.85,26.96,7.73,0.72,0.77,"None",44240,"Sam Ficken",21,4543,2020091302,"right"
2020-09-13 20:08:44.2,87.08,26.97,7.74,0.36,0.77,"None",44240,"Sam Ficken",22,4543,2020091302,"right"
2020-09-13 20:08:44.3,86.3,26.99,7.7,0.79,0.77,"None",44240,"Sam Ficken",23,4543,2020091302,"right"
2020-09-13 20:08:44.4,85.52,27,7.65,1.49,0.78,"None",44240,"Sam Ficken",24,4543,2020091302,"right"
2020-09-13 20:08:44.5,85.81,27.04,7.05,1.89,0.29,"extra_point_attempt",44240,"Sam Ficken",25,4543,2020091302,"right"
2020-09-13 17:24:01.2,1.95,27.27,18.94,10.17,1.91,"None",31446,"Matt Prater",35,629,2020091304,"left"
2020-09-13 17:24:01.3,0.22,27.13,17.62,10.29,1.73,"None",31446,"Matt Prater",36,629,2020091304,"left"
2020-09-13 17:24:01.4,-1.19,27.02,15.79,11.01,1.42,"None",31446,"Matt Prater",37,629,2020091304,"left"
2020-09-13 17:24:01.5,-2.52,26.92,14.17,11.17,1.33,"None",31446,"Matt Prater",38,629,2020091304,"left"
2020-09-13 17:24:01.6,-3.54,26.77,12.22,11.49,1.03,"field_goal",31446,"Matt Prater",39,629,2020091304,"left"
2020-09-13 17:33:52.2,86.43,24.41,0.97,1.06,0.09,"None",41991,"Cairo Santos",20,871,2020091304,"right"
2020-09-13 17:33:52.3,86.33,24.42,1.06,0.59,0.1,"None",41991,"Cairo Santos",21,871,2020091304,"right"
2020-09-13 17:33:52.4,86.22,24.43,1.1,0.42,0.11,"None",41991,"Cairo Santos",22,871,2020091304,"right"
2020-09-13 17:33:52.5,86.11,24.43,1.13,0.28,0.11,"None",41991,"Cairo Santos",23,871,2020091304,"right"
2020-09-13 17:33:52.6,85.97,24.42,1.21,0.22,0.13,"field_goal_attempt",41991,"Cairo Santos",24,871,2020091304,"right"
2020-09-13 18:02:40.7,87.34,25.26,6.16,2.71,2.17,"None",31446,"Matt Prater",17,1558,2020091304,"right"
2020-09-13 18:02:40.8,87.98,25.3,5.68,5,0.64,"None",31446,"Matt Prater",18,1558,2020091304,"right"
2020-09-13 18:02:40.9,88.52,25.34,5.11,5.66,0.54,"None",31446,"Matt Prater",19,1558,2020091304,"right"
2020-09-13 18:02:41,89,25.38,4.46,6.62,0.48,"None",31446,"Matt Prater",20,1558,2020091304,"right"
2020-09-13 18:02:41.1,89.41,25.42,3.77,6.75,0.41,"None",31446,"Matt Prater",21,1558,2020091304,"right"
2020-09-13 18:29:41.4,86.99,29.89,3.58,2.16,0.37,"None",31446,"Matt Prater",21,2197,2020091304,"right"
2020-09-13 18:29:41.5,86.65,29.92,3.36,2.26,0.35,"None",31446,"Matt Prater",22,2197,2020091304,"right"
2020-09-13 18:29:41.6,86.33,29.95,3.13,2.31,0.32,"None",31446,"Matt Prater",23,2197,2020091304,"right"
2020-09-13 18:29:41.7,86.03,29.97,2.9,2.18,0.3,"None",31446,"Matt Prater",24,2197,2020091304,"right"
2020-09-13 18:29:41.8,86.01,29.96,2.58,2.3,0.02,"None",31446,"Matt Prater",25,2197,2020091304,"right"
2020-09-13 18:52:42.6,85.95,29.95,5.51,0.47,3.38,"None",31446,"Matt Prater",15,2507,2020091304,"right"
2020-09-13 18:52:42.7,86.41,29.94,5.34,2.44,0.46,"None",31446,"Matt Prater",16,2507,2020091304,"right"
2020-09-13 18:52:42.8,86.87,29.93,4.95,4.04,0.46,"None",31446,"Matt Prater",17,2507,2020091304,"right"
2020-09-13 18:52:42.9,87.35,29.91,4.48,4.98,0.48,"None",31446,"Matt Prater",18,2507,2020091304,"right"
2020-09-13 18:52:43,87.77,29.9,3.97,5.08,0.42,"None",31446,"Matt Prater",19,2507,2020091304,"right"
2020-09-13 19:29:11.2,86.71,23.73,5.7,0.53,2.53,"None",41991,"Cairo Santos",17,3245,2020091304,"right"
2020-09-13 19:29:11.3,87.24,23.78,5.42,3.3,0.53,"None",41991,"Cairo Santos",18,3245,2020091304,"right"
2020-09-13 19:29:11.4,87.62,23.81,4.98,5.77,0.38,"None",41991,"Cairo Santos",19,3245,2020091304,"right"
2020-09-13 19:29:11.5,88.09,23.86,4.4,6.14,0.48,"None",41991,"Cairo Santos",20,3245,2020091304,"right"
2020-09-13 19:29:11.6,88.5,23.91,3.78,5.89,0.41,"None",41991,"Cairo Santos",21,3245,2020091304,"right"
2020-09-13 19:58:22,87.51,23.72,1.79,0.11,0.18,"None",41991,"Cairo Santos",22,3989,2020091304,"right"
2020-09-13 19:58:22.1,87.34,23.75,1.79,0.14,0.18,"None",41991,"Cairo Santos",23,3989,2020091304,"right"
2020-09-13 19:58:22.2,87.16,23.78,1.77,0.28,0.18,"None",41991,"Cairo Santos",24,3989,2020091304,"right"
2020-09-13 19:58:22.3,86.99,23.81,1.74,0.39,0.18,"None",41991,"Cairo Santos",25,3989,2020091304,"right"
2020-09-13 19:58:22.4,86.95,23.84,1.61,0.52,0.05,"extra_point_attempt",41991,"Cairo Santos",26,3989,2020091304,"right"
2020-09-13 20:09:25.2,88.35,23.62,12.01,1.7,1.12,"None",41991,"Cairo Santos",16,4225,2020091304,"right"
2020-09-13 20:09:25.3,86.82,23.74,6.11,0.95,1.53,"None",41991,"Cairo Santos",17,4225,2020091304,"right"
2020-09-13 20:09:25.4,87.24,23.76,5.87,2.73,0.42,"None",41991,"Cairo Santos",18,4225,2020091304,"right"
2020-09-13 20:09:25.5,87.81,23.81,5.53,3.56,0.57,"None",41991,"Cairo Santos",19,4225,2020091304,"right"
2020-09-13 20:09:25.6,88.34,23.86,5.04,5.5,0.54,"None",41991,"Cairo Santos",20,4225,2020091304,"right"
2020-09-13 17:57:36.3,2.51,25.43,17.01,6.73,1.75,"None",52751,"Rodrigo Blankenship",39,1509,2020091305,"left"
2020-09-13 17:57:36.4,0.83,25.39,16.44,6.09,1.68,"extra_point",52751,"Rodrigo Blankenship",40,1509,2020091305,"left"
2020-09-13 17:57:36.5,-0.78,25.35,15.85,5.86,1.61,"None",52751,"Rodrigo Blankenship",41,1509,2020091305,"left"
2020-09-13 17:57:36.6,-2.34,25.31,15.27,5.76,1.56,"None",52751,"Rodrigo Blankenship",42,1509,2020091305,"left"
2020-09-13 17:57:36.7,-3.84,25.26,14.7,5.74,1.5,"None",52751,"Rodrigo Blankenship",43,1509,2020091305,"left"
2020-09-13 18:12:27.7,87.2,29.72,1.88,3.58,0.21,"None",43068,"Josh Lambo",20,1812,2020091305,"right"
2020-09-13 18:12:27.8,87.03,29.73,1.54,3.26,0.17,"None",43068,"Josh Lambo",21,1812,2020091305,"right"
2020-09-13 18:12:27.9,86.89,29.74,1.24,2.81,0.14,"None",43068,"Josh Lambo",22,1812,2020091305,"right"
2020-09-13 18:12:28,86.95,29.77,1.05,2.46,0.06,"extra_point_attempt",43068,"Josh Lambo",23,1812,2020091305,"right"
2020-09-13 18:12:28.1,86.95,29.77,1.05,2.46,0,"None",43068,"Josh Lambo",24,1812,2020091305,"right"
2020-09-13 18:20:12.4,3.26,25.83,15.73,5.11,1.61,"None",52751,"Rodrigo Blankenship",43,2062,2020091305,"left"
2020-09-13 18:20:12.5,1.7,25.89,15.3,4.98,1.56,"None",52751,"Rodrigo Blankenship",44,2062,2020091305,"left"
2020-09-13 18:20:12.6,0.16,25.95,15.01,4.54,1.54,"None",52751,"Rodrigo Blankenship",45,2062,2020091305,"left"
2020-09-13 18:20:12.7,-1.34,26,14.7,4.33,1.51,"None",52751,"Rodrigo Blankenship",46,2062,2020091305,"left"
2020-09-13 18:20:12.8,-2.79,26.05,14.27,4.38,1.45,"field_goal",52751,"Rodrigo Blankenship",47,2062,2020091305,"left"
2020-09-13 18:49:26.6,89.88,23.67,2.79,0.14,7.16,"None",52751,"Rodrigo Blankenship",17,2522,2020091305,"right"
2020-09-13 18:49:26.7,90.1,23.72,2.75,0.64,0.22,"None",52751,"Rodrigo Blankenship",18,2522,2020091305,"right"
2020-09-13 18:49:26.8,90.32,23.77,2.63,1.17,0.23,"None",52751,"Rodrigo Blankenship",19,2522,2020091305,"right"
2020-09-13 18:49:26.9,90.58,23.84,2.52,1.36,0.27,"None",52751,"Rodrigo Blankenship",20,2522,2020091305,"right"
2020-09-13 18:49:27,90.89,23.91,2.52,0.91,0.32,"None",52751,"Rodrigo Blankenship",21,2522,2020091305,"right"
2020-09-13 18:57:35.3,2.95,26.06,12.21,4.89,1.24,"None",43068,"Josh Lambo",51,2709,2020091305,"left"
2020-09-13 18:57:35.4,1.74,26,12.01,3.8,1.21,"None",43068,"Josh Lambo",52,2709,2020091305,"left"
2020-09-13 18:57:35.5,0.55,25.93,11.89,2.93,1.2,"None",43068,"Josh Lambo",53,2709,2020091305,"left"
2020-09-13 18:57:35.6,-0.63,25.86,11.79,2.39,1.19,"None",43068,"Josh Lambo",54,2709,2020091305,"left"
2020-09-13 18:57:35.7,-1.8,25.78,11.52,2.63,1.17,"None",43068,"Josh Lambo",55,2709,2020091305,"left"
2020-09-13 19:24:31.9,3.36,26.12,22,10.96,2.26,"None",52751,"Rodrigo Blankenship",34,3321,2020091305,"left"
2020-09-13 19:24:32,1.27,26.26,20.58,11.86,2.1,"None",52751,"Rodrigo Blankenship",35,3321,2020091305,"left"
2020-09-13 19:24:32.1,-0.66,26.39,18.94,12.85,1.93,"None",52751,"Rodrigo Blankenship",36,3321,2020091305,"left"
2020-09-13 19:24:32.2,-2.43,26.52,17.32,13.3,1.78,"None",52751,"Rodrigo Blankenship",37,3321,2020091305,"left"
2020-09-13 19:24:32.3,-4.07,26.65,15.81,13.35,1.64,"None",52751,"Rodrigo Blankenship",38,3321,2020091305,"left"
2020-09-13 19:33:21.6,86.78,29.76,3.26,0.05,2.34,"None",43068,"Josh Lambo",16,3539,2020091305,"right"
2020-09-13 19:33:21.7,86.86,29.76,3.18,1.36,0.08,"None",43068,"Josh Lambo",17,3539,2020091305,"right"
2020-09-13 19:33:21.8,87.17,29.77,2.96,2.24,0.31,"None",43068,"Josh Lambo",18,3539,2020091305,"right"
2020-09-13 19:33:21.9,87.35,29.79,2.54,3.2,0.18,"None",43068,"Josh Lambo",19,3539,2020091305,"right"
2020-09-13 19:33:22,87.58,29.8,2.2,3.4,0.23,"None",43068,"Josh Lambo",20,3539,2020091305,"right"
2020-09-13 19:42:50.8,76.53,23.95,6.39,1.23,0.64,"None",43068,"Josh Lambo",23,3735,2020091305,"right"
2020-09-13 19:42:50.9,75.9,23.96,6.21,1.69,0.63,"None",43068,"Josh Lambo",24,3735,2020091305,"right"
2020-09-13 19:42:51,75.29,23.97,5.97,2.47,0.61,"None",43068,"Josh Lambo",25,3735,2020091305,"right"
2020-09-13 19:42:51.1,74.7,23.98,5.72,3.28,0.59,"field_goal_attempt",43068,"Josh Lambo",26,3735,2020091305,"right"
2020-09-13 19:42:51.2,76.99,24.33,27.51,0.86,2.32,"None",43068,"Josh Lambo",27,3735,2020091305,"right"
2020-09-13 17:12:41.7,4.04,28.49,21.08,7.98,2.15,"None",32386,"Mason Crosby",33,369,2020091306,"left"
2020-09-13 17:12:41.8,1.87,28.59,20.6,7.43,2.17,"None",32386,"Mason Crosby",34,369,2020091306,"left"
2020-09-13 17:12:41.9,-0.25,28.72,20.07,7.28,2.13,"None",32386,"Mason Crosby",35,369,2020091306,"left"
2020-09-13 17:12:42,-2.31,28.84,18.98,8.72,2.07,"None",32386,"Mason Crosby",36,369,2020091306,"left"
2020-09-13 17:12:42.1,-4.24,28.95,18.07,15.49,1.93,"None",32386,"Mason Crosby",37,369,2020091306,"left"
2020-09-13 17:22:33.4,86.15,26.32,5.5,0.91,2.22,"None",38134,"Dan Bailey",19,584,2020091306,"right"
2020-09-13 17:22:33.5,86.35,26.37,5.22,3.36,0.2,"None",38134,"Dan Bailey",20,584,2020091306,"right"
2020-09-13 17:22:33.6,86.84,26.4,4.74,5.76,0.5,"None",38134,"Dan Bailey",21,584,2020091306,"right"
2020-09-13 17:22:33.7,87.29,26.44,4.06,7.06,0.45,"None",38134,"Dan Bailey",22,584,2020091306,"right"
2020-09-13 17:22:33.8,87.66,26.48,3.33,7.21,0.37,"None",38134,"Dan Bailey",23,584,2020091306,"right"
2020-09-13 17:57:40.5,76.84,30.01,4.08,0.52,7.63,"None",32386,"Mason Crosby",19,1236,2020091306,"right"
2020-09-13 17:57:40.6,77.12,30,3.78,3.28,0.28,"None",32386,"Mason Crosby",20,1236,2020091306,"right"
2020-09-13 17:57:40.7,77.48,30,3.43,3.63,0.36,"None",32386,"Mason Crosby",21,1236,2020091306,"right"
2020-09-13 17:57:40.8,77.81,29.99,3.04,3.8,0.33,"None",32386,"Mason Crosby",22,1236,2020091306,"right"
2020-09-13 17:57:41.3,77.26,30.02,12.52,0.04,1.15,"None",32386,"Mason Crosby",27,1236,2020091306,"right"
2020-09-13 18:21:56.9,86.9,26.54,4.94,0.05,1.85,"None",32386,"Mason Crosby",19,1704,2020091306,"right"
2020-09-13 18:21:57,87.18,26.61,4.89,0.82,0.29,"None",32386,"Mason Crosby",20,1704,2020091306,"right"
2020-09-13 18:21:57.1,87.63,26.66,4.74,1.65,0.46,"None",32386,"Mason Crosby",21,1704,2020091306,"right"
2020-09-13 18:21:57.2,88.09,26.72,4.39,3.1,0.46,"None",32386,"Mason Crosby",22,1704,2020091306,"right"
2020-09-13 18:21:57.9,88.23,26.97,27.72,0.74,1.09,"None",32386,"Mason Crosby",29,1704,2020091306,"right"
