"time","x","y","s","a","dis","o","dir","event","nflId","displayName","jerseyNumber","position","team","frameId","gameId","playId","playDirection"
"2018-09-09T19:00:42.500",-0.52,26.98,18.01,5.83,1.3,NA,NA,"None",NA,"football",NA,NA,"football",46,2018090900,2757,"left"
"2018-09-09T19:00:42.600",-2.18,27,17.3,14.14,1.67,NA,NA,"None",NA,"football",NA,NA,"football",47,2018090900,2757,"left"
"2018-09-09T19:00:42.700",-3.75,27.01,15.37,19.19,1.57,NA,NA,"None",NA,"football",NA,NA,"football",48,2018090900,2757,"left"
"2018-09-09T19:11:16.800",1.65,25.47,8.25,17.64,1.16,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090900,2899,"left"
"2018-09-09T19:11:16.900",0.1,25.44,7.55,12.4,1.55,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090900,2899,"left"
"2018-09-09T19:11:17.000",-0.8,25.45,7.13,11.36,0.9,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090900,2899,"left"
"2018-09-09T19:11:17.100",-1.66,25.46,6.3,11.15,0.87,NA,NA,"None",NA,"football",NA,NA,"football",44,2018090900,2899,"left"
"2018-09-09T19:11:17.200",-2.36,25.46,5.53,9.88,0.7,NA,NA,"None",NA,"football",NA,NA,"football",45,2018090900,2899,"left"
"2018-09-09T19:34:31.000",117.12,28.39,13.63,4.01,1.51,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090900,3461,"right"
"2018-09-09T19:34:31.100",118.6,28.46,13.47,3.8,1.48,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090900,3461,"right"
"2018-09-09T19:34:31.200",120.07,28.53,13.32,3.69,1.47,NA,NA,"None",NA,"football",NA,NA,"football",44,2018090900,3461,"right"
"2018-09-09T19:34:31.300",121.84,28.63,12.29,7.91,1.78,NA,NA,"None",NA,"football",NA,NA,"football",45,2018090900,3461,"right"
"2018-09-09T19:34:31.400",123.29,28.7,11.49,8.11,1.45,NA,NA,"None",NA,"football",NA,NA,"football",46,2018090900,3461,"right"
"2018-09-09T20:06:23.200",117.38,28.19,12.51,19.61,1.9,NA,NA,"None",NA,"football",NA,NA,"football",40,2018090900,4220,"right"
"2018-09-09T20:06:23.300",119.26,28.44,10.96,17.37,1.89,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090900,4220,"right"
"2018-09-09T20:06:23.400",120.94,28.69,9.64,15.28,1.71,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090900,4220,"right"
"2018-09-09T20:06:23.500",122.27,28.87,8.21,13.6,1.34,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090900,4220,"right"
"2018-09-09T20:06:23.600",123.56,29.06,7.23,11.92,1.3,NA,NA,"None",NA,"football",NA,NA,"football",44,2018090900,4220,"right"
"2018-09-09T17:51:58.700",3.8,25,18.38,11.6,2.25,NA,NA,"None",NA,"football",NA,NA,"football",39,2018090901,1254,"left"
"2018-09-09T17:51:58.800",1.67,25.01,17.53,10.57,2.13,NA,NA,"None",NA,"football",NA,NA,"football",40,2018090901,1254,"left"
"2018-09-09T17:51:58.900",-0.34,25.06,16.71,9.72,2.02,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090901,1254,"left"
"2018-09-09T17:51:59.000",-2.2,25.14,15.55,9.43,1.85,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090901,1254,"left"
"2018-09-09T17:51:59.100",-3.83,25.21,13.72,10.05,1.63,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090901,1254,"left"
"2018-09-09T18:46:33.200",2.8,25.98,11.42,4.33,1.34,NA,NA,"None",NA,"football",NA,NA,"football",44,2018090901,2286,"left"
"2018-09-09T18:46:33.300",1.54,25.68,11.24,4.06,1.29,NA,NA,"None",NA,"football",NA,NA,"football",45,2018090901,2286,"left"
"2018-09-09T18:46:33.400",0.28,25.45,11.16,3.81,1.29,NA,NA,"extra_point",NA,"football",NA,NA,"football",46,2018090901,2286,"left"
"2018-09-09T18:46:33.500",-1.03,25.19,10.83,4.39,1.33,NA,NA,"None",NA,"football",NA,NA,"football",47,2018090901,2286,"left"
"2018-09-09T18:46:33.600",-2.21,24.98,10.57,4.28,1.19,NA,NA,"None",NA,"football",NA,NA,"football",48,2018090901,2286,"left"
"2018-09-09T18:55:11.300",116.58,29.12,16.28,6.16,1.86,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090901,2473,"right"
"2018-09-09T18:55:11.400",118.6,29.47,15.48,7.93,2.05,NA,NA,"None",NA,"football",NA,NA,"football",44,2018090901,2473,"right"
"2018-09-09T18:55:11.500",120.32,29.78,14.77,7.92,1.75,NA,NA,"None",NA,"football",NA,NA,"football",45,2018090901,2473,"right"
"2018-09-09T18:55:11.600",121.98,30.08,14,7.93,1.68,NA,NA,"extra_point",NA,"football",NA,NA,"football",46,2018090901,2473,"right"
"2018-09-09T18:55:11.700",123.37,30.32,14.41,5.43,1.42,NA,NA,"None",NA,"football",NA,NA,"football",47,2018090901,2473,"right"
"2018-09-09T19:07:37.600",117.15,28.6,15.08,7.67,1.78,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090901,2708,"right"
"2018-09-09T19:07:37.700",118.87,28.84,14.53,7.2,1.73,NA,NA,"extra_point",NA,"football",NA,NA,"football",42,2018090901,2708,"right"
"2018-09-09T19:07:37.800",120.59,29.12,14.49,6.25,1.74,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090901,2708,"right"
"2018-09-09T19:07:37.900",122.28,29.39,14.57,5.25,1.71,NA,NA,"None",NA,"football",NA,NA,"football",44,2018090901,2708,"right"
"2018-09-09T19:07:38.000",123.87,29.63,14.18,5.12,1.62,NA,NA,"None",NA,"football",NA,NA,"football",45,2018090901,2708,"right"
"2018-09-09T19:55:49.200",115.15,24.49,28.43,1.25,1.98,NA,NA,"None",NA,"football",NA,NA,"football",45,2018090901,3799,"right"
"2018-09-09T19:55:49.300",117.7,24.44,28.02,2.52,2.55,NA,NA,"None",NA,"football",NA,NA,"football",46,2018090901,3799,"right"
"2018-09-09T19:55:49.400",120.46,24.39,27.56,3.79,2.76,NA,NA,"None",NA,"football",NA,NA,"football",47,2018090901,3799,"right"
"2018-09-09T19:55:49.500",123.29,24.35,27.05,5.01,2.83,NA,NA,"None",NA,"football",NA,NA,"football",48,2018090901,3799,"right"
"2018-09-09T19:55:49.600",126.1,24.3,26.45,5.95,2.81,NA,NA,"None",NA,"football",NA,NA,"football",49,2018090901,3799,"right"
"2018-09-09T20:10:03.300",117.9,26.7,10.66,5.55,1.28,NA,NA,"extra_point",NA,"football",NA,NA,"football",42,2018090901,4214,"right"
"2018-09-09T20:10:03.400",119.2,26.77,10.98,4.24,1.3,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090901,4214,"right"
"2018-09-09T20:10:03.500",120.43,26.83,10.94,3.7,1.23,NA,NA,"None",NA,"football",NA,NA,"football",44,2018090901,4214,"right"
"2018-09-09T20:10:03.600",121.68,26.9,11.19,3.01,1.25,NA,NA,"None",NA,"football",NA,NA,"football",45,2018090901,4214,"right"
"2018-09-09T20:10:03.700",122.91,26.98,11.13,2.94,1.23,NA,NA,"None",NA,"football",NA,NA,"football",46,2018090901,4214,"right"
"2018-09-09T20:45:25.400",2.42,22.4,11.45,8.95,1.6,NA,NA,"field_goal_missed",NA,"football",NA,NA,"football",48,2018090901,5191,"left"
"2018-09-09T20:45:25.500",0.86,22.04,11.59,6.81,1.6,NA,NA,"None",NA,"football",NA,NA,"football",49,2018090901,5191,"left"
"2018-09-09T20:45:25.600",-0.54,21.81,11.74,4.99,1.41,NA,NA,"None",NA,"football",NA,NA,"football",50,2018090901,5191,"left"
"2018-09-09T20:45:25.700",-1.94,21.6,11.85,4.44,1.42,NA,NA,"None",NA,"football",NA,NA,"football",51,2018090901,5191,"left"
"2018-09-09T20:45:25.800",-3.16,21.39,12.24,7.47,1.24,NA,NA,"None",NA,"football",NA,NA,"football",52,2018090901,5191,"left"
"2018-09-09T20:55:32.700",110.32,31.51,9.93,4.81,1.18,NA,NA,"None",NA,"football",NA,NA,"football",47,2018090901,5480,"right"
"2018-09-09T20:55:32.800",111.45,31.58,9.63,4.48,1.13,NA,NA,"None",NA,"football",NA,NA,"football",48,2018090901,5480,"right"
"2018-09-09T20:55:32.900",112.53,31.64,9.21,4.34,1.08,NA,NA,"None",NA,"football",NA,NA,"football",49,2018090901,5480,"right"
"2018-09-09T20:55:33.000",113.55,31.67,8.57,4.62,1.03,NA,NA,"None",NA,"football",NA,NA,"football",50,2018090901,5480,"right"
"2018-09-09T20:55:33.100",114.62,31.68,8.06,5.43,1.07,NA,NA,"None",NA,"football",NA,NA,"football",51,2018090901,5480,"right"
"2018-09-09T17:15:36.700",116.74,23.31,13.06,7.36,1.59,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090902,394,"right"
"2018-09-09T17:15:36.800",118.26,23.25,12.47,6.87,1.52,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090902,394,"right"
"2018-09-09T17:15:36.900",119.64,23.3,11.61,6.71,1.38,NA,NA,"None",NA,"football",NA,NA,"football",44,2018090902,394,"right"
"2018-09-09T17:15:37.000",120.97,23.23,10.97,6.38,1.33,NA,NA,"None",NA,"football",NA,NA,"football",45,2018090902,394,"right"
"2018-09-09T17:15:37.100",122.41,23.15,10.97,5.64,1.44,NA,NA,"None",NA,"football",NA,NA,"football",46,2018090902,394,"right"
"2018-09-09T17:30:30.800",5.6,23.72,26.69,11.43,3.04,NA,NA,"None",NA,"football",NA,NA,"football",31,2018090902,757,"left"
"2018-09-09T17:30:30.900",2.68,23.7,25.27,11.72,2.92,NA,NA,"None",NA,"football",NA,NA,"football",32,2018090902,757,"left"
"2018-09-09T17:30:31.000",-0.08,23.69,23.47,12.47,2.75,NA,NA,"field_goal",NA,"football",NA,NA,"football",33,2018090902,757,"left"
"2018-09-09T17:30:31.100",-2.69,23.71,22.08,12.13,2.62,NA,NA,"None",NA,"football",NA,NA,"football",34,2018090902,757,"left"
"2018-09-09T17:30:31.200",-5.2,23.72,20.96,11.46,2.51,NA,NA,"None",NA,"football",NA,NA,"football",35,2018090902,757,"left"
"2018-09-09T17:46:43.100",115.95,25.57,19.79,9.44,2.28,NA,NA,"None",NA,"football",NA,NA,"football",37,2018090902,1110,"right"
"2018-09-09T17:46:43.200",118.17,25.53,18.87,9.15,2.22,NA,NA,"None",NA,"football",NA,NA,"football",38,2018090902,1110,"right"
"2018-09-09T17:46:43.300",120.68,25.47,17.87,10.99,2.51,NA,NA,"None",NA,"football",NA,NA,"football",39,2018090902,1110,"right"
"2018-09-09T17:46:43.400",122.74,25.44,16.77,10.82,2.06,NA,NA,"None",NA,"football",NA,NA,"football",40,2018090902,1110,"right"
"2018-09-09T17:46:43.500",124.13,25.31,16.05,8.24,1.4,NA,NA,"extra_point",NA,"football",NA,NA,"football",41,2018090902,1110,"right"
"2018-09-09T18:05:08.000",116.44,24.5,17.01,8.38,2.01,NA,NA,"None",NA,"football",NA,NA,"football",39,2018090902,1574,"right"
"2018-09-09T18:05:08.100",118.33,24.46,16.07,8.21,1.89,NA,NA,"field_goal",NA,"football",NA,NA,"football",40,2018090902,1574,"right"
"2018-09-09T18:05:08.200",120.13,24.39,15.14,8.09,1.8,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090902,1574,"right"
"2018-09-09T18:05:08.300",121.86,24.34,14.4,7.73,1.74,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090902,1574,"right"
"2018-09-09T18:05:08.400",123.48,24.29,13.58,7.48,1.62,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090902,1574,"right"
"2018-09-09T18:14:54.000",3.71,27.74,16.77,7.9,1.95,NA,NA,"None",NA,"football",NA,NA,"football",39,2018090902,1777,"left"
"2018-09-09T18:14:54.100",1.85,27.87,15.89,7.98,1.86,NA,NA,"None",NA,"football",NA,NA,"football",40,2018090902,1777,"left"
"2018-09-09T18:14:54.200",-0.19,28.06,14.88,9.39,2.05,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090902,1777,"left"
"2018-09-09T18:14:54.300",-1.86,28.14,13.91,9.23,1.68,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090902,1777,"left"
"2018-09-09T18:14:54.400",-3.16,28.26,13.37,7.41,1.3,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090902,1777,"left"
"2018-09-09T18:24:25.200",117.18,27.6,11.91,3.35,1.36,NA,NA,"None",NA,"football",NA,NA,"football",50,2018090902,2084,"right"
"2018-09-09T18:24:25.300",118.43,27.88,11.65,3.5,1.28,NA,NA,"None",NA,"football",NA,NA,"football",51,2018090902,2084,"right"
"2018-09-09T18:24:25.400",119.7,28.16,11.46,3.63,1.3,NA,NA,"field_goal",NA,"football",NA,NA,"football",52,2018090902,2084,"right"
"2018-09-09T18:24:25.500",120.87,28.44,10.91,4.05,1.21,NA,NA,"None",NA,"football",NA,NA,"football",53,2018090902,2084,"right"
"2018-09-09T18:24:25.600",121.99,28.71,10.16,4.53,1.15,NA,NA,"None",NA,"football",NA,NA,"football",54,2018090902,2084,"right"
"2018-09-09T19:07:35.100",117.74,25.66,15.41,8.08,1.8,NA,NA,"extra_point",NA,"football",NA,NA,"football",39,2018090902,2849,"right"
"2018-09-09T19:07:35.200",119.67,25.55,14.58,8.62,1.94,NA,NA,"None",NA,"football",NA,NA,"football",40,2018090902,2849,"right"
"2018-09-09T19:07:35.300",121.38,25.49,13.76,8.46,1.71,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090902,2849,"right"
"2018-09-09T19:07:35.400",122.52,25.36,12.64,7.63,1.15,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090902,2849,"right"
"2018-09-09T19:07:35.500",124,25.28,11.92,7.33,1.48,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090902,2849,"right"
"2018-09-09T19:18:41.700",2.9,27.79,12.95,5.33,1.48,NA,NA,"None",NA,"football",NA,NA,"football",50,2018090902,3135,"left"
"2018-09-09T19:18:41.800",1.3,27.54,12.08,7.42,1.62,NA,NA,"None",NA,"football",NA,NA,"football",51,2018090902,3135,"left"
"2018-09-09T19:18:41.900",-0.07,27.3,11.3,7.65,1.39,NA,NA,"field_goal_missed",NA,"football",NA,NA,"football",52,2018090902,3135,"left"
"2018-09-09T19:18:42.000",-1.23,27.1,10.75,7.03,1.17,NA,NA,"None",NA,"football",NA,NA,"football",53,2018090902,3135,"left"
"2018-09-09T19:18:42.100",-2.34,26.88,9.63,7.49,1.13,NA,NA,"None",NA,"football",NA,NA,"football",54,2018090902,3135,"left"
"2018-09-09T19:32:23.700",2.62,27.37,15.16,8.45,1.89,NA,NA,"None",NA,"football",NA,NA,"football",39,2018090902,3440,"left"
"2018-09-09T19:32:23.800",0.89,27.35,14.35,8.03,1.73,NA,NA,"None",NA,"football",NA,NA,"football",40,2018090902,3440,"left"
"2018-09-09T19:32:23.900",-0.68,27.48,13.31,7.81,1.57,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090902,3440,"left"
"2018-09-09T19:32:24.000",-1.97,27.66,11.88,7.8,1.31,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090902,3440,"left"
"2018-09-09T19:32:24.100",-3.4,27.69,11.15,7.38,1.43,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090902,3440,"left"
"2018-09-09T19:51:13.100",3.18,29.2,11.85,6.6,1.48,NA,NA,"None",NA,"football",NA,NA,"football",44,2018090902,3873,"left"
"2018-09-09T19:51:13.200",1.67,29.26,11.89,5.48,1.51,NA,NA,"None",NA,"football",NA,NA,"football",45,2018090902,3873,"left"
"2018-09-09T19:51:13.300",0.17,29.09,12.07,4.91,1.51,NA,NA,"None",NA,"football",NA,NA,"football",46,2018090902,3873,"left"
"2018-09-09T19:51:13.400",-1.27,29.15,12.1,4.25,1.44,NA,NA,"field_goal",NA,"football",NA,NA,"football",47,2018090902,3873,"left"
"2018-09-09T19:51:13.500",-2.58,29.21,11.68,4.27,1.32,NA,NA,"None",NA,"football",NA,NA,"football",48,2018090902,3873,"left"
"2018-09-09T20:03:22.800",3.53,28.36,14.39,8.49,1.64,NA,NA,"None",NA,"football",NA,NA,"football",40,2018090902,4260,"left"
"2018-09-09T20:03:22.900",1.89,28.58,13.59,8.03,1.65,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090902,4260,"left"
"2018-09-09T20:03:23.000",0.37,28.28,12.54,7.72,1.55,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090902,4260,"left"
"2018-09-09T20:03:23.100",-1.17,28.17,12.17,7,1.55,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090902,4260,"left"
"2018-09-09T20:03:23.200",-2.56,28.19,11.54,6.51,1.39,NA,NA,"None",NA,"football",NA,NA,"football",44,2018090902,4260,"left"
"2018-09-09T17:08:42.400",118.39,27.58,10.51,3.74,1.44,NA,NA,"None",NA,"football",NA,NA,"football",50,2018090903,240,"right"
"2018-09-09T17:08:42.500",119.14,27.68,10.82,8.71,0.75,NA,NA,"None",NA,"football",NA,NA,"football",51,2018090903,240,"right"
"2018-09-09T17:08:42.600",119.99,27.79,10.59,4.51,0.86,NA,NA,"None",NA,"football",NA,NA,"football",52,2018090903,240,"right"
"2018-09-09T17:08:42.700",121.34,27.96,8,4.99,1.35,NA,NA,"None",NA,"football",NA,NA,"football",53,2018090903,240,"right"
"2018-09-09T17:08:42.800",121.99,28.06,7.4,6.68,0.66,NA,NA,"None",NA,"football",NA,NA,"football",54,2018090903,240,"right"
"2018-09-09T17:46:40.900",118.08,28.24,17.97,7.23,1.8,NA,NA,"None",NA,"football",NA,NA,"football",39,2018090903,1094,"right"
"2018-09-09T17:46:41.000",119.42,28.42,16.72,13.06,1.35,NA,NA,"None",NA,"football",NA,NA,"football",40,2018090903,1094,"right"
"2018-09-09T17:46:41.100",120.68,28.6,14.96,15.74,1.27,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090903,1094,"right"
"2018-09-09T17:46:41.200",122.5,28.8,13.59,14.73,1.83,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090903,1094,"right"
"2018-09-09T17:46:42.200",122.47,28.72,3.38,0.52,0.34,NA,NA,"None",NA,"football",NA,NA,"football",52,2018090903,1094,"right"
"2018-09-09T23:01:37.600",1.79,26.9,14.3,12.8,1.36,NA,NA,"None",NA,"football",NA,NA,"football",35,2018090903,2661,"left"
"2018-09-09T23:01:37.700",0.27,26.73,13.63,13.73,1.52,NA,NA,"None",NA,"football",NA,NA,"football",36,2018090903,2661,"left"
"2018-09-09T23:01:37.800",-1.29,26.56,12.7,13.89,1.57,NA,NA,"None",NA,"football",NA,NA,"football",37,2018090903,2661,"left"
"2018-09-09T23:01:38.700",-2.73,26.18,3.68,0.44,0.37,NA,NA,"None",NA,"football",NA,NA,"football",46,2018090903,2661,"left"
"2018-09-09T23:01:38.800",-2.36,26.21,3.68,0.3,0.37,NA,NA,"None",NA,"football",NA,NA,"football",47,2018090903,2661,"left"
"2018-09-09T23:13:39.700",1.63,26.73,19.23,12.59,2.24,NA,NA,"None",NA,"football",NA,NA,"football",41,2018090903,2940,"left"
"2018-09-09T23:13:39.800",-0.32,26.78,19.34,9.52,1.95,NA,NA,"None",NA,"football",NA,NA,"football",42,2018090903,2940,"left"
"2018-09-09T23:13:39.900",-1.79,26.82,16.27,11.86,1.47,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090903,2940,"left"
"2018-09-09T23:13:40.000",-2.84,26.85,12.92,15.84,1.05,NA,NA,"extra_point",NA,"football",NA,NA,"football",44,2018090903,2940,"left"
"2018-09-09T23:13:40.900",-3.08,27.23,1.56,6.1,0.13,NA,NA,"None",NA,"football",NA,NA,"football",53,2018090903,2940,"left"
"2018-09-09T23:16:07.900",116.93,25.21,24.47,30.29,1.97,NA,NA,"None",NA,"football",NA,NA,"football",43,2018090903,2976,"right"
